E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-758.309295374803,-758.330476689382,-758.937590696902,79.60219138482138,68.89274208898267,21691.0,nitro,C1=CC=C(C(=C1)N2C=CC=C2C=O)[N+](=O)[O-],56.581,89.78713,-758.933475976119,-0.497326434673,-23.02119138482138,10.70944929583871,-12.311742088982669
-834.583052663089,-834.585716073355,-835.18176760177,61.7691785757016,61.950931644654744,181922.0,control,CC(=O)C1=C(C=CC(=C1)C(F)(F)F)C=O,56.413,87.662895,-835.178814549552,-0.497326434673,-5.356178575701605,-0.18175306895314236,-5.537931644654748
