id,donor_id,acceptor_id,pair_key,reaction_type,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_pred_correction_mean,dG_pred_correction_std,dG_pred
MLMCGSILWMKTDR-CSXXSTNOSA-N__JDNSEEBTYCWCBX-UHFFFAOYSA-N,MLMCGSILWMKTDR-CSXXSTNOSA-N,JDNSEEBTYCWCBX-UHFFFAOYSA-N,JDNSEEBTYCWCBX-UHFFFAOYSA-N__MLMCGSILWMKTDR-CSXXSTNOSA-N,carbo-carbo,C/C=C\C(=C/C(C=O)Cl)\NC1=CC=CC=C1F,C1CC(C2=C(C1)C=CC=C2F)C=O,CC=CC(=CC(Cl)C(=O)C(O)C1CCCc2cccc(F)c21)Nc1ccccc1F,-12.864,-1.4191,0.3854553409838786,0.8464093435922082,-1.0336446590161215
GIGUALFHWPDLTA-UHFFFAOYSA-N__FKZSPBKGUNSVCV-UHFFFAOYSA-N,GIGUALFHWPDLTA-UHFFFAOYSA-N,FKZSPBKGUNSVCV-UHFFFAOYSA-N,FKZSPBKGUNSVCV-UHFFFAOYSA-N__GIGUALFHWPDLTA-UHFFFAOYSA-N,carbo-carbo,COC1=CC(=CC=C1)SC2=CC=C(C=C2)C=O,CCCCCCCCCCCCOC1=CC=CC=C1C=O,CCCCCCCCCCCCOc1ccccc1C(O)C(=O)c1ccc(Sc2cccc(OC)c2)cc1,-6.4428,5.0451,2.5783756803191156,0.8460953740718604,7.623475680319116
DSFNSJCZMUVZIR-UHFFFAOYSA-N__KVRCUTPEODUTIY-UHFFFAOYSA-N,DSFNSJCZMUVZIR-UHFFFAOYSA-N,KVRCUTPEODUTIY-UHFFFAOYSA-N,DSFNSJCZMUVZIR-UHFFFAOYSA-N__KVRCUTPEODUTIY-UHFFFAOYSA-N,carbo-hetero,CC(C)(C1CCC(CC1)C2=NC3=C(C=C(C=C3C=C2)C=O)F)O,B(C1=C(C=CC(=C1F)Br)C=O)(O)O,CC(C)(O)C1CCC(c2ccc3cc(C(=O)C(O)c4ccc(Br)c(F)c4B(O)O)cc(F)c3n2)CC1,-10.6315,6.4761,-0.17278140302931355,0.8460788201649729,6.303318596970686
RETKGSAQBAQJPC-UHFFFAOYSA-N__YPFGBHRERKEIKC-JRTVQGFMSA-N,RETKGSAQBAQJPC-UHFFFAOYSA-N,YPFGBHRERKEIKC-JRTVQGFMSA-N,RETKGSAQBAQJPC-UHFFFAOYSA-N__YPFGBHRERKEIKC-JRTVQGFMSA-N,aliph-hetero,C1=CC(=C(C=C1CC2=CN3C(=CN=C3S2)C=O)Cl)F,C[C@H]([C@@H]([C@@H]([C@H](C=O)NC)O)O)O,CNC(C(O)C(=O)c1cnc2sc(Cc3ccc(F)c(Cl)c3)cn12)C(O)C(O)C(C)O,-13.5523,1.0515,-0.6438804650407491,0.8460546566219677,0.40761953495925096
XYUUVPVUNNSUDS-UHFFFAOYSA-N__CEXIGQJWCYUECT-UHFFFAOYSA-N,XYUUVPVUNNSUDS-UHFFFAOYSA-N,CEXIGQJWCYUECT-UHFFFAOYSA-N,CEXIGQJWCYUECT-UHFFFAOYSA-N__XYUUVPVUNNSUDS-UHFFFAOYSA-N,hetero-hetero,C1=CC(=C(C=C1C2=C(N3C=CSC3=N2)C=O)F)F,CC1=C(C=CC(=C1)Cl)N2C(=C(N=N2)C=O)C3=CC=CC=C3F,Cc1cc(Cl)ccc1-n1nnc(C(O)C(=O)c2c(-c3ccc(F)c(F)c3)nc3sccn23)c1-c1ccccc1F,-8.8146,3.3781,4.024645813911048,0.8460148344532221,7.402745813911048
CKMAHCDDOVASKB-UHFFFAOYSA-N__HPIWMMIIJOHZJI-UHFFFAOYSA-N,CKMAHCDDOVASKB-UHFFFAOYSA-N,HPIWMMIIJOHZJI-UHFFFAOYSA-N,CKMAHCDDOVASKB-UHFFFAOYSA-N__HPIWMMIIJOHZJI-UHFFFAOYSA-N,hetero-hetero,COC1=C(C=C(C=C1)CNC2=NC3=C(C=C(C(=C3)F)C=O)N4C2=CN=C4)OC,CCOC(=O)C1=CC2=C(O1)C=CC(=C2)C=O,CCOC(=O)c1cc2cc(C(O)C(=O)c3cc4c(cc3F)nc(NCc3ccc(OC)c(OC)c3)c3cncn34)ccc2o1,-9.0285,7.8051,0.11062598970376489,0.8459645673287937,7.915725989703765
AZEZQVQYEAQPHM-LLVKDONJSA-N__UGGONLTXYALYGR-UHFFFAOYSA-N,AZEZQVQYEAQPHM-LLVKDONJSA-N,UGGONLTXYALYGR-UHFFFAOYSA-N,AZEZQVQYEAQPHM-LLVKDONJSA-N__UGGONLTXYALYGR-UHFFFAOYSA-N,aliph-carbo,C=CC[C@H](C=O)C1CCCCC1,COC1=CC=C(C=C1)N2CCC3=C2C=CC(=C3)C=O,C=CCC(C(=O)C(O)c1ccc2c(c1)CCN2c1ccc(OC)cc1)C1CCCCC1,-6.8342,1.6286,4.837489168968046,0.8459279329878054,6.466089168968047
GOOQZWROMRZWJY-UHFFFAOYSA-N__MAGWGVQKVYDVEB-UHFFFAOYSA-N,GOOQZWROMRZWJY-UHFFFAOYSA-N,MAGWGVQKVYDVEB-UHFFFAOYSA-N,GOOQZWROMRZWJY-UHFFFAOYSA-N__MAGWGVQKVYDVEB-UHFFFAOYSA-N,carbo-carbo,C1=CC(=CC=C1CC(C=O)O)OC(F)(F)F,C1C(SC(=O)N1)(CC2=CC=C(C=C2)OCC(=O)C3=CC=C(C=C3)F)C=O,O=C1NCC(Cc2ccc(OCC(=O)c3ccc(F)cc3)cc2)(C(O)C(=O)C(O)Cc2ccc(OC(F)(F)F)cc2)S1,-10.662,4.1634,-0.4075810603265331,0.8458875483083649,3.755818939673467
WNRYSFWJGPQWSU-UHFFFAOYSA-N__GUMNXLDZBMRRDF-UHFFFAOYSA-N,WNRYSFWJGPQWSU-UHFFFAOYSA-N,GUMNXLDZBMRRDF-UHFFFAOYSA-N,GUMNXLDZBMRRDF-UHFFFAOYSA-N__WNRYSFWJGPQWSU-UHFFFAOYSA-N,carbo-carbo,CCOC(=O)C1=CC(=C(C(=C1)C(F)F)C#N)C=O,C1CN(CCC1C(F)(F)F)C2=C(C=C(C=C2F)C=O)F,CCOC(=O)c1cc(C(=O)C(O)c2cc(F)c(N3CCC(C(F)(F)F)CC3)c(F)c2)c(C#N)c(C(F)F)c1,-9.9406,7.3978,-0.45456603060420714,0.8458678244507776,6.943233969395793
UFKCTJKZCJAPRN-UHFFFAOYSA-N__HQBXLTMDNGPTNZ-UHFFFAOYSA-N,UFKCTJKZCJAPRN-UHFFFAOYSA-N,HQBXLTMDNGPTNZ-UHFFFAOYSA-N,HQBXLTMDNGPTNZ-UHFFFAOYSA-N__UFKCTJKZCJAPRN-UHFFFAOYSA-N,carbo-carbo,CC1(CNC(C2=C1C=CC(=C2)C(F)(F)F)C=O)C,COC1=C(C=C(C(=C1)CC=O)N)F,COc1cc(CC(O)C(=O)C2NCC(C)(C)c3ccc(C(F)(F)F)cc32)c(N)cc1F,-14.2344,-1.2895,-2.111634537013073,0.8458502258251207,-3.401134537013073
LLMGFZCPEZBLPS-UHFFFAOYSA-N__KPOCYBJZPYKSCO-UHFFFAOYSA-N,LLMGFZCPEZBLPS-UHFFFAOYSA-N,KPOCYBJZPYKSCO-UHFFFAOYSA-N,KPOCYBJZPYKSCO-UHFFFAOYSA-N__LLMGFZCPEZBLPS-UHFFFAOYSA-N,carbo-hetero,C1=CC=C(C(=C1)C(C=O)C2=CN=NC=C2)C(F)(F)F,C1CC2=C(C=C(C=C2)C=O)C=NC1C3=CC=C(C=C3)F,O=C(C(O)c1ccc2c(c1)C=NC(c1ccc(F)cc1)CC2)C(c1ccnnc1)c1ccccc1C(F)(F)F,-11.8064,1.9276,1.0922972005743754,0.8457018270043638,3.019897200574375
