id,donor_id,acceptor_id,pair_key,reaction_type,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_pred_correction_mean,dG_pred_correction_std,dG_pred
MCSIZXPKXOHSRR-UHFFFAOYSA-N__VTRCEDWGHVCAMF-UHFFFAOYSA-N,MCSIZXPKXOHSRR-UHFFFAOYSA-N,VTRCEDWGHVCAMF-UHFFFAOYSA-N,MCSIZXPKXOHSRR-UHFFFAOYSA-N__VTRCEDWGHVCAMF-UHFFFAOYSA-N,carbo-hetero,C1CC(CCC1C=O)C2=C(N(C3=C2C=C4C(=C3)C=NN4)C5=CC=C(C=C5)F)C6CCOCC6,COC1=C(C=C(C(=C1)C=O)S(=O)(=O)N)F,COc1cc(C(O)C(=O)C2CCC(c3c(C4CCOCC4)n(-c4ccc(F)cc4)c4cc5cn[nH]c5cc34)CC2)c(S(N)(=O)=O)cc1F,-16.8856,4.2728,5.854587107806898,8.02735037420951,10.127387107806898
VGNSDSLQDAGXHT-UHFFFAOYSA-N__PFBXOZLEYURZOG-UHFFFAOYSA-N,VGNSDSLQDAGXHT-UHFFFAOYSA-N,PFBXOZLEYURZOG-UHFFFAOYSA-N,PFBXOZLEYURZOG-UHFFFAOYSA-N__VGNSDSLQDAGXHT-UHFFFAOYSA-N,carbo-carbo,C1CNCCC1C(=O)N(CC=O)C2=CC(=C(C=C2)F)F,COC(=O)C1=C(C=C(C=C1F)NS(=O)(=O)C2=CC=C(C=C2)C3(CC3)C=O)F,COC(=O)c1c(F)cc(NS(=O)(=O)c2ccc(C3(C(O)C(=O)CN(C(=O)C4CCNCC4)c4ccc(F)c(F)c4)CC3)cc2)cc1F,-11.7328,5.4704,4.094296785394955,5.737542281220958,9.564696785394954
LYMJJALNEBRXKX-UHFFFAOYSA-N__UXZWXBQITWQCPZ-LBPRGKRZSA-N,LYMJJALNEBRXKX-UHFFFAOYSA-N,UXZWXBQITWQCPZ-LBPRGKRZSA-N,LYMJJALNEBRXKX-UHFFFAOYSA-N__UXZWXBQITWQCPZ-LBPRGKRZSA-N,aliph-carbo,C1CN(CCC1(CO)F)CC=O,CC(C)[C@@H](C(=O)NCC=O)NS(=O)(=O)C1=CC=C(C=C1)F,CC(C)C(NS(=O)(=O)c1ccc(F)cc1)C(=O)NCC(O)C(=O)CN1CCC(F)(CO)CC1,-14.9442,4.1303,4.474135233241027,2.1347892369148904,8.604435233241027
PYMYPHUHKUWMLA-DEOSMSJNSA-N__LZQDXSOKOWUGES-UHFFFAOYSA-N,PYMYPHUHKUWMLA-DEOSMSJNSA-N,LZQDXSOKOWUGES-UHFFFAOYSA-N,LZQDXSOKOWUGES-UHFFFAOYSA-N__PYMYPHUHKUWMLA-DEOSMSJNSA-N,aliph-carbo,C(C([C@H]([C@@H](C=O)O)O)O)O,CCCCCCC1=CC=C(C=C1)C2=C(C(=C(C=C2C3=CC(=C(C(=C3)F)F)F)F)C=O)F,CCCCCCc1ccc(-c2c(-c3cc(F)c(F)c(F)c3)cc(F)c(C(O)C(=O)C(O)C(O)C(O)CO)c2F)cc1,-13.7928,10.5626,-4.554951394728197,2.0031797626857517,6.007648605271803
DRJIPOCGZIKIMH-UHFFFAOYSA-N__WXRVWRCRHXRLDU-UHFFFAOYSA-N,DRJIPOCGZIKIMH-UHFFFAOYSA-N,WXRVWRCRHXRLDU-UHFFFAOYSA-N,DRJIPOCGZIKIMH-UHFFFAOYSA-N__WXRVWRCRHXRLDU-UHFFFAOYSA-N,aliph-hetero,C1CC(CC(C1O)C=O)(C(F)(F)F)[N+](=O)[O-],CC1=CC(=C(C=C1)OC)N2C(=C(N=N2)C=O)C3=CC(=CC=C3)F,COc1ccc(C)cc1-n1nnc(C(O)C(=O)C2CC([N+](=O)[O-])(C(F)(F)F)CCC2O)c1-c1cccc(F)c1,-11.0646,-2.2591,2.108836180165979,1.9871208700795506,-0.15026381983402093
GXDXLASTKZHURP-UHFFFAOYSA-N__QEXGJYSARLZCDS-UHFFFAOYSA-N,GXDXLASTKZHURP-UHFFFAOYSA-N,QEXGJYSARLZCDS-UHFFFAOYSA-N,GXDXLASTKZHURP-UHFFFAOYSA-N__QEXGJYSARLZCDS-UHFFFAOYSA-N,carbo-carbo,C1=CC(=CC=C1C#CC2=CC(=C(C=C2)C=O)F)C#N,COC1=C(C=C2C(=C1CCC=O)OCO2)F,COc1c(F)cc2c(c1CCC(O)C(=O)c1ccc(C#Cc3ccc(C#N)cc3)cc1F)OCO2,-10.229,3.822,-1.5224372065060796,1.941411796793535,2.2995627934939202
YKGKSQIRQBMGQW-UHFFFAOYSA-N__XTFOGRLQTPJTST-UHFFFAOYSA-N,YKGKSQIRQBMGQW-UHFFFAOYSA-N,XTFOGRLQTPJTST-UHFFFAOYSA-N,XTFOGRLQTPJTST-UHFFFAOYSA-N__YKGKSQIRQBMGQW-UHFFFAOYSA-N,hetero-hetero,CCCC1=NC(=C(N1CC2=C(C=C(C=C2)Br)F)C=O)CC,COC1=CC=C(C=C1)NC2=NC=C(C=N2)C=O,CCCc1nc(CC)c(C(=O)C(O)c2cnc(Nc3ccc(OC)cc3)nc2)n1Cc1ccc(Br)cc1F,-4.089,9.5646,3.005318202318759,1.8898166783453068,12.56991820231876
CKBUVYCHHBMZSF-UHFFFAOYSA-N__XMNOCNRFTZRTDW-SCNOPHJPSA-N,CKBUVYCHHBMZSF-UHFFFAOYSA-N,XMNOCNRFTZRTDW-SCNOPHJPSA-N,CKBUVYCHHBMZSF-UHFFFAOYSA-N__XMNOCNRFTZRTDW-SCNOPHJPSA-N,carbo-carbo,B(C1=CC(=CC(=C1)NC(=O)C2=CC=CC=C2F)C=O)(O)O,CC1=CC=C(C=C1)[C@@H]2[C@H]([C@H](C[C@@]2(C#N)C(=O)OC)C=C)C=O,C=CC1CC(C#N)(C(=O)OC)C(c2ccc(C)cc2)C1C(O)C(=O)c1cc(NC(=O)c2ccccc2F)cc(B(O)O)c1,-12.3076,2.4148,1.9506720726662448,1.8694770084672716,4.365472072666245
BPOVZYOIMMVYPR-UHFFFAOYSA-N__SMGWBKIRLMNBMH-UHFFFAOYSA-N,BPOVZYOIMMVYPR-UHFFFAOYSA-N,SMGWBKIRLMNBMH-UHFFFAOYSA-N,BPOVZYOIMMVYPR-UHFFFAOYSA-N__SMGWBKIRLMNBMH-UHFFFAOYSA-N,carbo-carbo,CC1=C(C(=CC=C1)Cl)CC(=O)OC2(CCC(CC2)C(F)(F)F)C=O,C1=CC=C(C=C1)COC2=C(C=C(C=C2F)F)CCC=O,Cc1cccc(Cl)c1CC(=O)OC1(C(=O)C(O)CCc2cc(F)cc(F)c2OCc2ccccc2)CCC(C(F)(F)F)CC1,-9.8962,2.5148,1.6238950855965086,1.755940436744502,4.138695085596509
UYTFEWNJQIOIAR-UHFFFAOYSA-N__ASXBVBZOJXHTOE-UHFFFAOYSA-N,UYTFEWNJQIOIAR-UHFFFAOYSA-N,ASXBVBZOJXHTOE-UHFFFAOYSA-N,ASXBVBZOJXHTOE-UHFFFAOYSA-N__UYTFEWNJQIOIAR-UHFFFAOYSA-N,carbo-carbo,CC(=O)C1=C(C=CC(=C1C(F)(F)F)[N+](=O)[O-])C=O,CN(C)C1CCN(C1)C2=C(C=C(C=C2)C=O)F,CC(=O)c1c(C(=O)C(O)c2ccc(N3CCC(N(C)C)C3)c(F)c2)ccc([N+](=O)[O-])c1C(F)(F)F,-9.2691,6.2004,6.049239014300875,1.750200002713527,12.249639014300875
NYLMXQJQXSWXLO-UHFFFAOYSA-N__OWHMGGRTHXTCNH-UHFFFAOYSA-N,NYLMXQJQXSWXLO-UHFFFAOYSA-N,OWHMGGRTHXTCNH-UHFFFAOYSA-N,NYLMXQJQXSWXLO-UHFFFAOYSA-N__OWHMGGRTHXTCNH-UHFFFAOYSA-N,carbo-carbo,CC(C)(CCCC=O)NS(=O)(=O)C1=CC(=C(C=C1)F)OCC2CC2,COC1=CC(=C(C(=C1)C(F)(F)F)OC)CCC=O,COc1cc(CCC(O)C(=O)CCCC(C)(C)NS(=O)(=O)c2ccc(F)c(OCC3CC3)c2)c(OC)c(C(F)(F)F)c1,-11.1449,0.3812,2.3570202912684595,1.7161514176929031,2.7382202912684592
WPQCSCJUHDNPKW-UHFFFAOYSA-N__BYTVPYXJWFXESZ-UHFFFAOYSA-N,WPQCSCJUHDNPKW-UHFFFAOYSA-N,BYTVPYXJWFXESZ-UHFFFAOYSA-N,BYTVPYXJWFXESZ-UHFFFAOYSA-N__WPQCSCJUHDNPKW-UHFFFAOYSA-N,carbo-carbo,CC(=O)C1=C(C=C(C=C1)[N+](=O)[O-])C=O,C1=CC=C(C(=C1)C=O)N=C(N)N,CC(=O)c1ccc([N+](=O)[O-])cc1C(=O)C(O)c1ccccc1N=C(N)N,-11.0068,2.15,9.627875077891847,1.6939230826991,11.777875077891848
GVLMQAAGWMYNFA-UHFFFAOYSA-N__WTZHAGLRDMSVQK-UHFFFAOYSA-N,GVLMQAAGWMYNFA-UHFFFAOYSA-N,WTZHAGLRDMSVQK-UHFFFAOYSA-N,GVLMQAAGWMYNFA-UHFFFAOYSA-N__WTZHAGLRDMSVQK-UHFFFAOYSA-N,carbo-carbo,COC1=C(C=C(C=C1)C(C(=O)CC=O)(F)F)F,CC(CCCCCN(CC=O)C(=O)NC)NSC1=CC(=C(C=C1)F)OCC2CC2,CNC(=O)N(CCCCCC(C)NSc1ccc(F)c(OCC2CC2)c1)CC(O)C(=O)CC(=O)C(F)(F)c1ccc(OC)c(F)c1,-15.0772,6.4354,-1.6501101235726796,1.644300969588035,4.78528987642732
TTXDYDHBIGBBJO-UHFFFAOYSA-N__GVXFLZXWEUOHNB-UHFFFAOYSA-N,TTXDYDHBIGBBJO-UHFFFAOYSA-N,GVXFLZXWEUOHNB-UHFFFAOYSA-N,GVXFLZXWEUOHNB-UHFFFAOYSA-N__TTXDYDHBIGBBJO-UHFFFAOYSA-N,carbo-hetero,CC1(CN(C1)C2=CC(=C(C(=C2)F)C(CCC=O)C(=O)NC)F)N,C1=CC=C2C(=C1)C(=N[Se]2)C=O,CNC(=O)C(CCC(=O)C(O)c1n[se]c2ccccc12)c1c(F)cc(N2CC(C)(N)C2)cc1F,-14.0669,-1.392,1.3541027479433851,1.6286202874109497,-0.03789725205661476
ZVHHQFCDWDDJKN-UHFFFAOYSA-N__CNYCNZHFZRHEGO-UHFFFAOYSA-N,ZVHHQFCDWDDJKN-UHFFFAOYSA-N,CNYCNZHFZRHEGO-UHFFFAOYSA-N,CNYCNZHFZRHEGO-UHFFFAOYSA-N__ZVHHQFCDWDDJKN-UHFFFAOYSA-N,carbo-carbo,CC(C(C=O)C1=CC(=CC=C1)C(F)(F)F)(F)F,CC(C=O)(C1=CC=CC=C1OC)F,COc1ccccc1C(C)(F)C(O)C(=O)C(c1cccc(C(F)(F)F)c1)C(C)(F)F,-15.5698,-3.694,2.750821810176812,1.626802293509819,-0.9431781898231879
XVVYQHKKUMJTNE-UHFFFAOYSA-N__WBYVCYUKRVFWLH-UHFFFAOYSA-N,XVVYQHKKUMJTNE-UHFFFAOYSA-N,WBYVCYUKRVFWLH-UHFFFAOYSA-N,WBYVCYUKRVFWLH-UHFFFAOYSA-N__XVVYQHKKUMJTNE-UHFFFAOYSA-N,aliph-carbo,C1=CC(=C(C=C1C=O)C2=C(C=CC(=C2)F)Cl)F,CC1CCC(C(N1N)C=O)C(F)(F)F,CC1CCC(C(F)(F)F)C(C(O)C(=O)c2ccc(F)c(-c3cc(F)ccc3Cl)c2)N1N,-13.5284,11.5014,-4.254676966637577,1.6217153744853623,7.246723033362423
UOASNCILWPQZLG-UHFFFAOYSA-N__HHXKWYMLJSLQSS-KJWHEZOQSA-N,UOASNCILWPQZLG-UHFFFAOYSA-N,HHXKWYMLJSLQSS-KJWHEZOQSA-N,HHXKWYMLJSLQSS-KJWHEZOQSA-N__UOASNCILWPQZLG-UHFFFAOYSA-N,carbo-carbo,C1=C(C=C(C=C1CF)Br)CCC=O,CCNC(=O)OC1=N[C@@H]2[C@H]([C@@H]([C@H](O[C@@H]2S1)C=O)OCC3=CC=CC=C3)F,CCNC(=O)OC1=NC2C(OC(C(O)C(=O)CCc3cc(Br)cc(CF)c3)C(OCc3ccccc3)C2F)S1,-14.536,1.2412,-3.4528809402061946,1.6122825281187174,-2.2116809402061945
VSJNBRHKFISDKH-UHFFFAOYSA-N__UFFXGHDAUHQHGP-UHFFFAOYSA-N,VSJNBRHKFISDKH-UHFFFAOYSA-N,UFFXGHDAUHQHGP-UHFFFAOYSA-N,UFFXGHDAUHQHGP-UHFFFAOYSA-N__VSJNBRHKFISDKH-UHFFFAOYSA-N,carbo-hetero,CC(C)(C)C(=O)NC1=CC=CC(=N1)C2=C(C=C(C=C2)C=O)F,C1CN(CCN1CC=O)C2=CC(=C(C=C2F)[N+](=O)[O-])F,CC(C)(C)C(=O)Nc1cccc(-c2ccc(C(=O)C(O)CN3CCN(c4cc(F)c([N+](=O)[O-])cc4F)CC3)cc2F)n1,-12.2007,8.7206,-2.094015079571062,1.6110895858995127,6.626584920428938
RODBLHNKGAKYGN-UHFFFAOYSA-N__CAKLDQQHMQRLDI-UHFFFAOYSA-N,RODBLHNKGAKYGN-UHFFFAOYSA-N,CAKLDQQHMQRLDI-UHFFFAOYSA-N,CAKLDQQHMQRLDI-UHFFFAOYSA-N__RODBLHNKGAKYGN-UHFFFAOYSA-N,carbo-hetero,CC(C)(C)OC(=O)N1CCC(CC1)(CN2C=C(N=N2)C=O)F,C1C(NS(=O)(=O)N1CC2=CC(=CC=C2)C(F)(F)F)C=O,CC(C)(C)OC(=O)N1CCC(F)(Cn2cc(C(=O)C(O)C3CN(Cc4cccc(C(F)(F)F)c4)S(=O)(=O)N3)nn2)CC1,-14.1301,-0.5057,0.7477763572446368,1.606310216658177,0.24207635724463672
PKPIPYXXMWHFCH-UHFFFAOYSA-N__FDRJWWVGRGDAGT-VIFPVBQESA-N,PKPIPYXXMWHFCH-UHFFFAOYSA-N,FDRJWWVGRGDAGT-VIFPVBQESA-N,FDRJWWVGRGDAGT-VIFPVBQESA-N__PKPIPYXXMWHFCH-UHFFFAOYSA-N,aliph-hetero,CC(C(CC=O)C1CCCCCC1)(F)F,CC(C)C[C@@H](CN1C(=O)C=C(C(=N1)CC=O)C(F)(F)F)C(=O)O,CC(C)CC(Cn1nc(CC(O)C(=O)CC(C2CCCCCC2)C(C)(F)F)c(C(F)(F)F)cc1=O)C(=O)O,-13.1877,-3.3446,1.982867255337019,1.6044995291869244,-1.3617327446629808
LEIGLNBQEYWXAR-VIFPVBQESA-N__QOOBHKBWYGUNKZ-UHFFFAOYSA-N,LEIGLNBQEYWXAR-VIFPVBQESA-N,QOOBHKBWYGUNKZ-UHFFFAOYSA-N,LEIGLNBQEYWXAR-VIFPVBQESA-N__QOOBHKBWYGUNKZ-UHFFFAOYSA-N,carbo-hetero,C1=CC=C(C(=C1)C[C@@H](C(=O)O)N)C=O,C1=CN(C(=C1)C=O)CC2=C(C=CC(=C2)F)[N+](=O)[O-],NC(Cc1ccccc1C(=O)C(O)c1cccn1Cc1cc(F)ccc1[N+](=O)[O-])C(=O)O,-2.5503,10.415,6.8027455543608895,1.6003198886698387,17.21774555436089
FDXVNHWGAJFMOE-KRWDZBQOSA-N__LSPRBDWNUXUXEA-UHFFFAOYSA-N,FDXVNHWGAJFMOE-KRWDZBQOSA-N,LSPRBDWNUXUXEA-UHFFFAOYSA-N,FDXVNHWGAJFMOE-KRWDZBQOSA-N__LSPRBDWNUXUXEA-UHFFFAOYSA-N,carbo-hetero,CNC(=O)C1=C(C=CC2=CC=CC=C21)C[C@H](CC=O)C3=CC=C(C=C3)F,CCCCCCC1=CC=C(S1)C2=C(C(=C(S2)C=O)F)F,CCCCCCc1ccc(-c2sc(C(O)C(=O)CC(Cc3ccc4ccccc4c3C(=O)NC)c3ccc(F)cc3)c(F)c2F)s1,-9.8029,2.2785,7.624838753081188,1.5963106121438635,9.903338753081188
TYEOSGUVQQDIND-UHFFFAOYSA-N__YJHSAKNKRMOCKW-UHFFFAOYSA-N,TYEOSGUVQQDIND-UHFFFAOYSA-N,YJHSAKNKRMOCKW-UHFFFAOYSA-N,TYEOSGUVQQDIND-UHFFFAOYSA-N__YJHSAKNKRMOCKW-UHFFFAOYSA-N,carbo-hetero,CC(CCC=O)N1C=CC=C1,CN(CC(CC=O)C1=CC=C(C=C1)F)C(=O)C2=CC(=CC3=C2CCCC3)F,CC(CCC(=O)C(O)CC(CN(C)C(=O)c1cc(F)cc2c1CCCC2)c1ccc(F)cc1)n1cccc1,-9.4948,0.586,0.5082160204027896,1.583694338008377,1.0942160204027895
CJVSJAHIWVZHHX-UHFFFAOYSA-N__XOKRSPGDKZNNQT-REZTVBANSA-N,CJVSJAHIWVZHHX-UHFFFAOYSA-N,XOKRSPGDKZNNQT-REZTVBANSA-N,CJVSJAHIWVZHHX-UHFFFAOYSA-N__XOKRSPGDKZNNQT-REZTVBANSA-N,hetero-hetero,COC1=CC2=C(C=C(C(=O)N2)CC=O)C(=C1)F,C1=CC(=CC=C1/C=C(\C(C2=C(C=C(C=C2)F)F)O)/N3C=NC=N3)C=O,COc1cc(F)c2cc(CC(=O)C(O)c3ccc(C=C(C(O)c4ccc(F)cc4F)n4cncn4)cc3)c(=O)[nH]c2c1,-12.8581,-3.546,5.0745485071418335,1.583470307788339,1.5285485071418337
QBAPYNUIMPDTSG-UHFFFAOYSA-N__VUNVFFWSPCLOHT-UHFFFAOYSA-N,QBAPYNUIMPDTSG-UHFFFAOYSA-N,VUNVFFWSPCLOHT-UHFFFAOYSA-N,QBAPYNUIMPDTSG-UHFFFAOYSA-N__VUNVFFWSPCLOHT-UHFFFAOYSA-N,carbo-hetero,CC1=CC(=C(C(=C1)F)C=O)CC(=O)OC,COC1=C(C=CC(=C1)C=O)OC2=C3C4=C(CCCC4)SC3=NC=N2,COC(=O)Cc1cc(C)cc(F)c1C(=O)C(O)c1ccc(Oc2ncnc3sc4c(c23)CCCC4)c(OC)c1,-7.6342,8.7058,0.5015963035431948,1.5390277404239734,9.207396303543195
CLUIZXHSDLUFJF-UHFFFAOYSA-N__NAGYQZFONQAJQD-UHFFFAOYSA-N,CLUIZXHSDLUFJF-UHFFFAOYSA-N,NAGYQZFONQAJQD-UHFFFAOYSA-N,CLUIZXHSDLUFJF-UHFFFAOYSA-N__NAGYQZFONQAJQD-UHFFFAOYSA-N,carbo-hetero,C1=CC(=C(C(=C1C=O)OC(F)F)[N+](=O)[O-])C(=O)O,CCCCN(C)C(=O)N1C=C(C2=C1N=CC=C2)C=O,CCCCN(C)C(=O)n1cc(C(O)C(=O)c2ccc(C(=O)O)c([N+](=O)[O-])c2OC(F)F)c2cccnc21,-8.4974,12.2405,0.805859977545787,1.5051440429277374,13.046359977545787
ZOQGTNLWBZRQOU-UHFFFAOYSA-N__CPEBFEUMAFPORF-UHFFFAOYSA-N,ZOQGTNLWBZRQOU-UHFFFAOYSA-N,CPEBFEUMAFPORF-UHFFFAOYSA-N,CPEBFEUMAFPORF-UHFFFAOYSA-N__ZOQGTNLWBZRQOU-UHFFFAOYSA-N,hetero-hetero,C1=CC=C(C(=C1)N2C(=C(C(=N2)C(=O)OF)C=O)Cl)F,C1=C(NC(=C(C1=O)C=O)C(F)F)CBr,O=C(OF)c1nn(-c2ccccc2F)c(Cl)c1C(=O)C(O)c1c(C(F)F)[nH]c(CBr)cc1=O,-12.6497,8.97,2.085294970825763,1.4978176824787723,11.055294970825763
VEGCWLDIWDBARN-UHFFFAOYSA-N__FMOTWIBSJNIWDN-UHFFFAOYSA-N,VEGCWLDIWDBARN-UHFFFAOYSA-N,FMOTWIBSJNIWDN-UHFFFAOYSA-N,FMOTWIBSJNIWDN-UHFFFAOYSA-N__VEGCWLDIWDBARN-UHFFFAOYSA-N,carbo-hetero,C1=CC(=C(C(=C1)F)F)C(C=O)O,C1CC(C2=C(C1=O)C(=NN2CC=O)C(F)F)(F)F,O=C1CCC(F)(F)c2c1c(C(F)F)nn2CC(O)C(=O)C(O)c1cccc(F)c1F,-14.06,10.4267,-3.9784385264686932,1.4977587105821832,6.448261473531307
RDUVWFUGVPPNNZ-UHFFFAOYSA-N__AWAKIBPCGUOQET-UHFFFAOYSA-N,RDUVWFUGVPPNNZ-UHFFFAOYSA-N,AWAKIBPCGUOQET-UHFFFAOYSA-N,AWAKIBPCGUOQET-UHFFFAOYSA-N__RDUVWFUGVPPNNZ-UHFFFAOYSA-N,carbo-carbo,C1=CC(=C(C=C1C=O)[N+](=O)[O-])C2=CC(=CC(=C2)F)F,C1=C(C=C(C(=C1F)OCCC(=O)N)F)C=O,NC(=O)CCOc1c(F)cc(C(O)C(=O)c2ccc(-c3cc(F)cc(F)c3)c([N+](=O)[O-])c2)cc1F,-10.6652,3.6085,6.40346943652113,1.4961838228270932,10.01196943652113
RCAIKBROZJZGKH-UHFFFAOYSA-N__NYKXUKZHOHNMBL-UHFFFAOYSA-N,RCAIKBROZJZGKH-UHFFFAOYSA-N,NYKXUKZHOHNMBL-UHFFFAOYSA-N,NYKXUKZHOHNMBL-UHFFFAOYSA-N__RCAIKBROZJZGKH-UHFFFAOYSA-N,hetero-hetero,C1=CN=CC=C1C2=C(C=C(C=N2)C=O)F,CC(C)(C=O)C1=CC2=CC(=C(C=C2N1CC(COC=O)OC)F)NC=O,COC(COC=O)Cn1c(C(C)(C)C(O)C(=O)c2cnc(-c3ccncc3)c(F)c2)cc2cc(NC=O)c(F)cc21,-10.034,2.8325,4.550676913797445,1.4765379221226003,7.3831769137974455
YLADAPIKXITCCH-UHFFFAOYSA-N__OOLWWDWKZUXVJN-UHFFFAOYSA-N,YLADAPIKXITCCH-UHFFFAOYSA-N,OOLWWDWKZUXVJN-UHFFFAOYSA-N,OOLWWDWKZUXVJN-UHFFFAOYSA-N__YLADAPIKXITCCH-UHFFFAOYSA-N,carbo-hetero,C1=CN=CC(=C1OS(=O)(=O)C(F)(F)F)C=O,CC1CN(CC(N1C)C)C2=C(C=C(C=C2)C=O)F,CC1CN(c2ccc(C(O)C(=O)c3cnccc3OS(=O)(=O)C(F)(F)F)cc2F)CC(C)N1C,-6.7911,6.1891,5.877386853147817,1.4526705666400481,12.066486853147817
SFTPVTIKDODAEC-UHFFFAOYSA-N__AOYNUTHNTBLRMT-DPYQTVNSSA-N,SFTPVTIKDODAEC-UHFFFAOYSA-N,AOYNUTHNTBLRMT-DPYQTVNSSA-N,AOYNUTHNTBLRMT-DPYQTVNSSA-N__SFTPVTIKDODAEC-UHFFFAOYSA-N,aliph-hetero,CC1=CSC=C1C2=CC(=C(C=C2)C=O)F,C([C@@H]([C@H]([C@H]([C@@H](C=O)F)O)O)O)O,Cc1cscc1-c1ccc(C(=O)C(O)C(F)C(O)C(O)C(O)CO)c(F)c1,-12.6131,0.9854,-3.2981443737047593,1.4495037115381948,-2.312744373704759
FYKUWFUSRCUUNT-UHFFFAOYSA-N__GSKXBJAQGQHJCB-NRFANRHFSA-N,FYKUWFUSRCUUNT-UHFFFAOYSA-N,GSKXBJAQGQHJCB-NRFANRHFSA-N,FYKUWFUSRCUUNT-UHFFFAOYSA-N__GSKXBJAQGQHJCB-NRFANRHFSA-N,aliph-hetero,C1CC(CC1(CCF)C=O)(F)F,C1CC2=CC=CC=C2[C@H]1N3C4=C(CN(CC4)CC=O)C(=N3)C5=CC=C(C=C5)F,O=C(C(O)CN1CCc2c(c(-c3ccc(F)cc3)nn2C2CCc3ccccc32)C1)C1(CCF)CCC(F)(F)C1,-13.126,4.5464,-1.1490965191563025,1.4377060139925149,3.3973034808436977
OSZOPBBLXHBPCH-NSYGIPOTSA-N__XGPWJYIVQOZZQT-LURJTMIESA-N,OSZOPBBLXHBPCH-NSYGIPOTSA-N,XGPWJYIVQOZZQT-LURJTMIESA-N,OSZOPBBLXHBPCH-NSYGIPOTSA-N__XGPWJYIVQOZZQT-LURJTMIESA-N,aliph-hetero,C[C@@H]1CC2=C(C=CC3=C2C=NN3)[C@@H](N1CC(F)(F)F)C4=CN=C(C=C4)N5CCC6(CC5)CC(C6)C=O,CCC[C@@H](C=O)NC=O,CCCC(NC=O)C(O)C(=O)C1CC2(CCN(c3ccc(C4c5ccc6[nH]ncc6c5CC(C)N4CC(F)(F)F)cn3)CC2)C1,-15.1084,1.0031,-1.3684459100959436,1.4288614755643378,-0.3653459100959435
BABVPQDLEUPIOJ-UHFFFAOYSA-N__WSJQSSMODXLDDQ-UHFFFAOYSA-N,BABVPQDLEUPIOJ-UHFFFAOYSA-N,WSJQSSMODXLDDQ-UHFFFAOYSA-N,BABVPQDLEUPIOJ-UHFFFAOYSA-N__WSJQSSMODXLDDQ-UHFFFAOYSA-N,carbo-carbo,CC(C)C1=CC=C(C=C1)C(C=O)C(F)(F)F,C1=CC=C(C=C1)COC2=C(C3=C(C=C2)C=C(C=C3)C=O)C(F)(F)F,CC(C)c1ccc(C(C(=O)C(O)c2ccc3c(C(F)(F)F)c(OCc4ccccc4)ccc3c2)C(F)(F)F)cc1,-12.3441,2.9912,-0.8326193691354977,1.4258235761153764,2.1585806308645026
ZLENFEOPCCFAEB-UHFFFAOYSA-N__NENKXKGFTWLWMZ-UHFFFAOYSA-N,ZLENFEOPCCFAEB-UHFFFAOYSA-N,NENKXKGFTWLWMZ-UHFFFAOYSA-N,NENKXKGFTWLWMZ-UHFFFAOYSA-N__ZLENFEOPCCFAEB-UHFFFAOYSA-N,carbo-hetero,C1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC=C2C=O,CCN(C1=CC=C(C=C1)F)C2=CC=C(S2)C=O,CCN(c1ccc(F)cc1)c1ccc(C(O)C(=O)c2ccccc2S(=O)(=O)Oc2ccccc2)s1,-6.2669,8.4325,7.151990595634198,1.4233699234908233,15.584490595634197
LXFUQTYSAOZERK-UHFFFAOYSA-N__XFRHQSDKMKCMPH-UHFFFAOYSA-N,LXFUQTYSAOZERK-UHFFFAOYSA-N,XFRHQSDKMKCMPH-UHFFFAOYSA-N,LXFUQTYSAOZERK-UHFFFAOYSA-N__XFRHQSDKMKCMPH-UHFFFAOYSA-N,carbo-hetero,CC(CC=O)(C1=CC(=C(C=C1)OC)F)O,C1CC1NC2=NN=C(N2CC(F)(F)F)C=O,COc1ccc(C(C)(O)CC(=O)C(O)c2nnc(NC3CC3)n2CC(F)(F)F)cc1F,-12.1523,-2.8512,6.797579977233793,1.4230660326987647,3.9463799772337933
AZRVEKRRNRDCND-UHFFFAOYSA-N__AWBDKVNAYOKLEA-AAFJCEBUSA-N,AZRVEKRRNRDCND-UHFFFAOYSA-N,AWBDKVNAYOKLEA-AAFJCEBUSA-N,AWBDKVNAYOKLEA-AAFJCEBUSA-N__AZRVEKRRNRDCND-UHFFFAOYSA-N,aliph-carbo,C1CN(CCC1F)CC=O,CCC(C1=C([C@@H](C2=CC=CC=C2O1)C=O)C3=CC(=CC=C3)F)O,CCC(O)C1=C(c2cccc(F)c2)C(C(O)C(=O)CN2CCC(F)CC2)c2ccccc2O1,-11.1596,-1.8524,-1.2573204977557801,1.4202672927022664,-3.10972049775578
