index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
171655,C1C=NC2=C1C=CC3=C2C=CC4=C3N=C(C4)C=O,129871262,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000000_171655.xyz,234.258,234.079313,2.9257,72.667,41.79,0,3,1,2,0,2,4,3,0.133333,756.66792,9.680991,5.993672,9.710776,3.354449,103.878283,0,1,0.164124,-0.296521,0.164124,-0.296521,-47.104292537134,-10.3828,-8.6133,1.7695,7.6902,1.4986,-4.5944,3.0958,3.409218,4.914,0.199109,-0.334653,0.02999,0.00586,0.017925,0.02413,1.8446,169.5015,11449.68,59.4298,41.6191,11.5425,1.9798,6.0824,425.4009,19.1024,-10.382828,-8.613347,1.769481,0.098665,-0.328353,0.057676,0.02345,0.096791,0.396808,-0.07767,0.163973
206372,C(C(F)(F)F)OC(C(OC(C(C(F)(F)F)(OC(C(C=O)(F)F)(F)F)F)(F)F)F)(F)F,101917908,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000001_206372.xyz,492.106,491.98541,4.7348,54.819,44.76,0,4,10,0,0,0,0,20,0.9,597.813618,13.042232,6.310431,28.43,8.169419,152.174454,2,1,0.197912,-0.296284,0.457688,-0.306646,-115.418535298956,-13.0591,-9.5591,3.5,10.8608,0.3276,-5.5942,5.2666,2.971089,3.733,0.19636,-0.205567,0.15169,0.013021,0.082355,0.138669,2.0284,158.4013,13699.6,-4.9105,51.8129,7.1893,2.1113,7.8016,506.4509,17.4312,-13.059145,-9.559076,3.500069,0.080779,-0.209401,0.255561,0.050572,0.152974,0.414391,0.066619,0.184031
263264,CS(=CC=O)(=O)C,548483,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000002_263264.xyz,120.173,120.0245,-0.4685,32.1184,34.14,0,2,1,0,0,0,0,3,0.5,154.528608,5.195942,4.225632,6.69,2.116437,43.541611,0,1,0.150225,-0.297928,0.150225,-0.297928,-23.915811576954,-9.9164,-5.7969,4.1195,8.4507,-2.104,-3.17335,5.27735,0.954092,2.55,0.180162,-0.506075,0.076553,0.011762,0.044157,0.064791,1.594429,80.3518,2714.51,69.1796,46.5326,5.4548,1.7,4.8793,271.2884,16.3913,-9.916387,-5.796883,4.119504,0.016182,-0.485657,0.117826,0.061723,0.221077,0.384895,-0.425242,0.188657
266218,CCN/N=C(\C=O)/N(C)C,15563589,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000003_266218.xyz,143.19,143.105862,-0.3301,40.8627,44.7,1,3,3,0,0,0,0,4,0.666667,130.954618,6.587133,3.150285,8.94,4.784807,60.900638,0,1,0.186499,-0.294374,0.187637,-0.358623,-32.247268771763,-9.0602,-7.8277,1.2325,7.2016,-0.3468,-3.4274,3.7742,1.556233,2.285,0.199436,-0.343846,0.082741,0.00833,0.045535,0.074411,1.866487,101.6988,4549.12,62.5135,57.4206,5.7244,2.0292,5.1356,330.4094,16.1155,-9.060234,-7.827725,1.232509,0.064748,-0.327687,0.130441,0.010735,0.121241,0.396006,-0.007614,0.130046
268799,CCC(C)C(C1=NC(CS1)C=O)N,3032405,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000004_268799.xyz,200.307,200.098334,1.0726,57.1754,55.45,1,4,4,0,0,1,1,4,0.777778,217.660241,8.881172,5.585535,10.729051,4.766468,83.172802,3,1,0.144872,-0.300948,0.144872,-0.322008,-40.568302490849,-10.3584,-7.7266,2.6318,7.9716,-0.3495,-3.81105,4.16055,1.745455,2.236,0.210937,-0.304341,0.074455,0.002334,0.038394,0.072121,1.944149,141.6722,8652.24,31.1574,45.3771,8.9409,1.9884,6.3915,398.3688,17.6655,-10.358426,-7.726647,2.631779,0.103766,-0.293452,0.118618,0.018622,0.079038,0.405173,0.043002,0.139871
150728,C1=CC=C(C(=C1)CCNCC2=CC=C(C=C2)CCNC[C@@H](C3=C4C(=C(C=C3)O)NC(S4)C=O)O)F,175258941,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000005_150728.xyz,495.62,495.199191,3.7719,137.2247,93.62,5,7,12,3,0,1,4,8,0.296296,1143.015441,20.153579,12.579176,25.190943,12.171821,208.512461,2,1,0.152422,-0.300072,0.293212,-0.505743,-102.037761024436,-9.6673,-7.7319,1.9354,6.6948,0.5657,-3.63025,3.06455,2.150188,1.518,0.207461,-0.318421,0.03624,-8.5e-05,0.018077,0.036325,1.897339,351.6063,50705.76,20.0698,50.0105,4.5051,1.8883,13.1962,735.2676,21.2588,-9.667256,-7.73192,1.935336,0.114249,-0.322329,0.112463,0.061905,0.017212,0.404691,-0.021581,0.168716
116966,CNC1=CC(=CC2=C1NC3=C2C4=NC(=N3)OC5=CN=C(N=C5)SC(NCCCCCCN4)C=O)F,155392600,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000006_116966.xyz,496.572,496.180521,4.0668,133.6748,129.74,4,10,2,4,3,2,6,12,0.347826,1347.360195,19.914803,12.321617,23.242108,10.401506,204.431526,1,1,0.147119,-0.300642,0.325578,-0.420879,-101.565451712929,-10.0155,-7.6806,2.3349,6.8027,0.9109,-3.8568,2.9459,2.524679,8.07,0.211282,-0.320571,0.022427,-0.003212,0.009607,0.025639,1.895247,332.6396,46213.39,71.8329,64.6874,4.6731,2.1984,14.1955,680.1687,21.4423,-10.015524,-7.680552,2.334972,-0.048635,-0.250105,0.06879,0.039028,0.027281,0.403352,-0.0349,0.162831
290854,CC1CN(CCC1(C)C2=CC(=CC=C2)O)CCN(C3CCCCC3)C(=O)CCCNCC(C)CC=O,19813696,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000007_290854.xyz,499.74,499.377392,4.7479,146.2145,72.88,2,5,13,1,0,2,3,6,0.733333,825.412074,22.883541,14.288596,28.648213,14.132699,218.365159,3,1,0.119805,-0.303391,0.293092,-0.507956,-110.248436606881,-9.3037,-7.1555,2.1482,6.4307,-0.3307,-3.05,3.3807,1.375825,5.398,0.216504,-0.322429,0.069939,-0.000341,0.034799,0.07028,1.923868,372.8419,61341.78,55.0726,45.5728,13.4116,2.0363,14.4524,850.1583,19.5497,-9.303713,-7.155499,2.148214,-0.021674,-0.261584,0.122458,0.073854,0.001566,0.404089,0.014073,0.152058
11162,C=CC(C=O)C\1(CCOC(=O)/C1=C/N)O,5281564,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000008_11162.xyz,211.217,211.084458,-0.4919,52.5472,89.62,2,5,3,0,0,1,1,5,0.4,315.384078,8.18003,4.495384,11.454738,4.26872,87.209407,2,1,0.129582,-0.302602,0.337963,-0.462083,-47.179261398018,-10.4222,-7.8944,2.5278,8.2409,-0.0314,-4.10475,4.13615,2.036794,4.163,0.212508,-0.34746,0.073998,0.001237,0.037617,0.072761,1.873354,136.8254,8126.86,53.0692,54.182,7.2271,2.2714,5.7466,370.1766,17.8423,-10.422236,-7.894421,2.527815,0.248642,-0.379115,0.147414,-0.01318,0.10011,0.39763,-0.038913,0.141213
84159,C1CCC2=C(C1)COC3=C(C(=CN=C3C(CN4C2=CC=N4)(F)F)O)C=O,123190209,True,,/scratch-local/schen3.23697412/desc_23697353_7/xyz/000009_84159.xyz,361.348,361.123798,3.3082,88.2933,77.24,1,5,1,2,2,2,4,8,0.388889,905.081434,13.913322,8.423484,16.685205,6.190695,147.663906,0,1,0.157173,-0.297593,0.312027,-0.505434,-77.650821317068,-10.6881,-8.8345,1.8536,7.8707,1.271,-4.57085,3.29985,3.1657,4.865,0.208742,-0.362879,0.048526,0.000177,0.024351,0.048349,1.789284,226.3542,22041.3,39.3749,53.2322,7.5505,2.0821,8.7107,491.7471,20.4216,-10.688146,-8.834459,1.853687,-0.085744,-0.277263,0.053504,0.016384,0.065007,0.390967,-0.122599,0.153796
