index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
38074,CC(C)C1=NN=C(C(=C1C=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,14461248,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000010_38074.xyz,338.357,338.12307,5.0247,92.2965,42.85,0,3,4,3,1,0,3,5,0.15,904.229321,13.832107,7.885666,16.892061,6.888185,143.905702,0,1,0.152173,-0.297797,0.152173,-0.297797,-70.320891473505,-9.9306,-8.6641,1.2665,7.6145,1.4143,-4.5144,3.1001,3.28696,1.153,0.209568,-0.321256,0.033695,0.00462,0.019158,0.029075,1.884607,232.9152,21989.19,44.806,57.1841,8.8373,2.903,7.5831,543.9194,20.1114,-9.930593,-8.664068,1.266525,0.064802,-0.2943,0.060089,0.006673,0.08742,0.400063,-0.006809,0.164028
65708,CC(=O)NC1=CC(=C(C=C1)C(=O)NCC(=O)N2CCC[C@H]2C=O)F,88275011,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000011_65708.xyz,335.335,335.128134,0.7038,83.8359,95.58,2,4,5,1,0,1,2,8,0.375,677.286411,13.17335,7.521813,17.58178,7.670267,137.746175,1,1,0.142012,-0.301067,0.254191,-0.342874,-73.248434744826,-10.6242,-7.8765,2.7477,7.742,0.7337,-4.23785,3.50415,2.562586,1.229,0.206301,-0.299022,0.054769,0.001207,0.027988,0.053562,1.94437,213.5469,19710.45,58.6648,55.419,5.2191,2.4458,14.8314,569.8862,18.5048,-10.624176,-7.876478,2.747698,0.050002,-0.276251,-0.001086,-0.158688,0.131599,0.405568,0.036402,0.153597
163666,COC1=CC(=C(C(=C1C=O)O)O)OC,12494699,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000012_163666.xyz,198.174,198.052823,0.9275,48.2631,75.99,2,5,3,1,0,0,1,5,0.222222,358.710213,7.773873,3.773686,10.172713,3.865714,80.50331,0,1,0.157189,-0.297592,0.29343,-0.503573,-44.690556566335,-10.0789,-7.7377,2.3412,7.8139,0.1074,-3.96065,3.85325,2.035522,5.659,0.204182,-0.392633,0.061076,0.001883,0.03148,0.059193,1.734253,123.4296,6515.43,56.0244,47.4987,8.9177,1.8282,5.4444,369.7471,17.3914,-10.078858,-7.737677,2.341181,0.091801,-0.349353,0.105811,0.014677,0.090911,0.38729,-0.20137,0.1565
33059,CNC(=O)/C=C/C1=CC=C(C=C1)C=O,88538962,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000013_33059.xyz,189.214,189.078979,1.2583,54.9302,46.17,1,2,3,1,0,0,1,3,0.090909,352.05521,7.857948,4.210552,10.182645,4.966059,82.439417,0,1,0.149549,-0.297896,0.243241,-0.355626,-40.173031670854,-10.8239,-8.3736,2.4503,8.2134,1.1899,-4.70165,3.51175,3.147364,6.158,0.206975,-0.332416,0.031876,0.007758,0.019817,0.024118,1.868342,137.8088,7635.36,50.3889,43.4518,12.3347,1.7026,3.8206,404.4797,17.5495,-10.823932,-8.373575,2.450357,0.106661,-0.319002,0.062903,0.040238,0.138469,0.39911,-0.036996,0.161861
18852,CC(=O)N[C@@H](CC1=CC=CC=C1)C=O,193217,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000014_18852.xyz,191.23,191.094629,0.9327,53.8147,46.17,1,2,4,1,0,0,1,3,0.272727,308.323387,8.065055,4.48432,10.440906,5.167916,83.12902,1,1,0.142124,-0.301062,0.216953,-0.346497,-41.219578244763,-10.8018,-7.5695,3.2323,8.274,-0.3932,-3.9404,4.3336,1.791438,4.013,0.205119,-0.308343,0.071139,0.006112,0.038626,0.065027,1.932472,138.4076,7939.59,61.2035,46.663,8.9367,2.7331,4.9382,384.8689,18.2076,-10.801804,-7.56946,3.232344,0.072261,-0.294244,0.116552,0.02796,0.118003,0.404758,0.008735,0.154165
26521,COC1=C(C=C(C(=C1)[N+](=O)[O-])C=O)[N+](=O)[O-],72942909,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000015_26521.xyz,226.144,226.022586,1.3241,51.6903,112.58,0,6,4,1,0,0,1,8,0.125,469.841494,8.075968,3.968961,11.564129,4.34089,88.742306,0,1,0.15673,-0.297614,0.31165,-0.489962,-50.203003957166,-11.7495,-9.9088,1.8407,9.4801,2.6232,-6.05165,3.42845,5.340966,5.353,0.205717,-0.296428,0.008591,0.010561,0.009576,-0.00197,1.902377,126.2932,6932.39,32.7044,47.6857,9.0008,2.0037,5.1063,383.1932,17.6314,-11.749499,-9.90882,1.840679,0.173385,-0.300808,0.027641,0.051684,0.154085,0.402074,-0.020022,0.165988
233196,C1=C(N=C(C(=C1I)C(F)F)CBr)C=O,130087150,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000016_233196.xyz,375.938,374.85673,3.3312,59.9295,29.96,0,2,3,1,1,0,1,6,0.25,359.43967,10.549972,5.784067,11.961994,5.106845,101.367856,0,1,0.167966,-0.296159,0.266158,-0.296159,-43.996249816195,-11.6137,-9.3916,2.2221,9.0079,1.9159,-5.4619,3.546,4.206479,4.014,0.207017,-0.288739,0.04098,0.008153,0.024567,0.032827,1.921449,151.5235,9153.13,24.9518,41.6867,8.1329,2.448,5.4525,393.6509,20.149,-11.613667,-9.391592,2.222075,0.115204,-0.287374,0.099668,0.014187,0.122168,0.403297,0.000299,0.152156
171657,C1=C(N=NC1=O)CCC=O,129871401,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000017_171657.xyz,138.126,138.042927,0.8418,33.244,58.86,0,3,3,0,0,1,1,4,0.333333,217.787706,5.279838,2.926192,6.795207,3.004496,57.638349,0,1,0.119881,-0.303389,0.289608,-0.303389,-29.766055951518,-11.0011,-10.3716,0.6295,9.0095,2.2124,-5.61095,3.39855,4.631793,4.357,0.221047,-0.30029,0.008537,0.0061,0.007319,0.002437,1.94101,86.3239,3213.99,30.3769,46.7131,4.6521,1.8872,7.2423,304.8765,16.2189,-11.0011,-10.371585,0.629515,0.095082,-0.286869,0.011263,0.027541,0.164952,0.405538,0.051727,0.150134
14004,C1=CN=C2C(=C1C=O)N=CC=N2,42281362,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000018_14004.xyz,159.148,159.043262,0.8373,42.7205,55.74,0,4,1,2,2,0,2,4,0.0,422.077416,6.13664,3.425136,6.844729,2.653856,68.298476,0,1,0.151922,-0.297807,0.178376,-0.297807,-32.468008760486,-10.0633,-9.2542,0.8091,7.9123,1.7999,-4.8561,3.0562,3.858011,1.831,0.208922,-0.310614,0.024574,0.007597,0.016085,0.016977,1.898877,107.6217,4646.35,39.302,45.033,6.3169,1.7014,5.531,313.0,17.9966,-10.063263,-9.254185,0.809078,0.115284,-0.300776,0.050701,0.024713,0.120221,0.400349,-0.012931,0.147325
238565,C1=CC(=C(C=C1SC(F)(F)F)CCC=O)I,134638513,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000019_238565.xyz,360.138,359.929269,4.0346,65.456,17.07,0,2,4,1,0,0,1,6,0.3,378.817158,11.025964,6.294961,13.823452,5.902085,108.934248,0,1,0.119822,-0.30339,0.445922,-0.30339,-50.788392047398,-11.2367,-7.7414,3.4953,8.5091,0.6953,-4.6022,3.9069,2.71062,3.184,0.214846,-0.318293,0.036405,0.004425,0.020415,0.03198,1.926172,170.0361,11512.6,32.1784,46.373,6.7785,1.9667,9.3772,429.9693,19.8685,-11.236702,-7.741385,3.495317,0.108447,-0.300912,0.062258,0.029474,0.089222,0.404621,0.009651,0.151482
37949,CC(C)(COC(=O)C=C)C=O,13651710,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000020_37949.xyz,156.181,156.078644,0.9407,41.001,43.37,0,3,4,0,0,0,0,3,0.5,170.175984,6.793659,3.271778,9.88,3.906902,66.040832,0,1,0.128495,-0.302655,0.329671,-0.461514,-35.407080698939,-11.0338,-7.8338,3.2,8.906,0.1857,-4.54585,4.36015,2.36973,1.742,0.213508,-0.310913,0.052716,0.013737,0.033226,0.038979,1.942224,105.7071,4893.68,34.0026,55.6403,5.477,2.8389,6.8902,344.1985,16.2689,-11.033761,-7.833797,3.199964,0.103844,-0.294159,0.087213,0.055968,0.177188,0.404363,0.034388,0.144545
244179,C1=CC(=CC=C1C2=C(C=C(C=N2)C(F)(F)F)C=O)C(F)(F)F,165343259,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000021_244179.xyz,319.204,319.043183,4.5987,65.0645,29.96,0,2,2,2,1,0,2,8,0.142857,687.959742,10.664701,5.827469,15.998565,5.432798,119.957706,0,1,0.151761,-0.29781,0.417413,-0.29781,-68.922184192417,-11.3923,-9.1858,2.2065,9.0563,1.7924,-5.42435,3.63195,4.050658,2.992,0.210045,-0.306085,0.035417,0.005984,0.0207,0.029433,1.900494,169.7463,12221.46,29.9451,49.8364,7.2792,2.5057,8.8816,475.6561,18.525,-11.3923,-9.185817,2.206483,0.134761,-0.290454,0.037317,0.011729,0.121073,0.40174,0.011862,0.167039
14993,C1=CN2C=NC=C2C=C1C=O,83826304,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000022_14993.xyz,146.149,146.048013,1.1468,40.5795,34.37,0,2,1,2,2,0,2,3,0.0,391.646318,5.766777,3.268814,6.094932,2.196105,63.295676,0,1,0.149682,-0.297894,0.149682,-0.30627,-30.083588434599,-10.5659,-8.2735,2.2924,8.4069,0.6459,-4.5264,3.8805,2.639904,4.014,0.203904,-0.339477,0.043645,0.006717,0.025181,0.036928,1.851693,103.3702,4243.5,49.2179,43.4926,7.8023,1.7003,4.2912,307.4604,17.3607,-10.565922,-8.27349,2.292432,0.099522,-0.326255,0.082958,0.034502,0.140093,0.398412,-0.054116,0.170625
190797,C1=CC(=C(C=C1[N+](=O)[O-])C=O)OC2=CC(=CC(=C2)F)F,62783939,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000023_190797.xyz,279.198,279.034314,3.4778,64.9159,69.44,0,4,4,2,0,0,2,7,0.0,667.816528,9.877588,5.36943,13.59817,5.433426,111.112553,0,1,0.153558,-0.297741,0.269918,-0.456396,-59.936488278115,-11.5126,-9.1837,2.3289,8.9281,1.9373,-5.4327,3.4954,4.221867,2.322,0.210458,-0.302447,0.018242,0.006832,0.012537,0.01141,1.894678,163.7918,11104.17,38.9414,45.1791,7.3568,1.8647,8.5001,455.6458,18.7547,-11.512601,-9.183681,2.32892,0.248572,-0.355817,0.074554,0.240453,0.036613,0.40257,-0.011561,0.172325
142600,C[C@@H](C=O)NC(=O)CCC(=O)C1=CC=C(C=C1)F,174379190,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000024_142600.xyz,251.257,251.095772,1.4922,63.6332,63.24,1,3,6,1,0,0,1,5,0.307692,442.054508,9.981025,5.560766,14.022657,6.636206,104.185962,1,1,0.141499,-0.301087,0.220512,-0.346869,-54.808045345697,-11.0396,-8.009,3.0306,8.2464,0.9166,-4.5815,3.6649,2.863672,1.607,0.205806,-0.304097,0.048713,0.00709,0.027901,0.041623,1.9399,163.5536,11390.91,56.3328,47.1487,8.0269,1.9911,11.8154,483.7671,17.6282,-11.039626,-8.008952,3.030674,0.061678,-0.283607,0.074216,0.026986,0.118936,0.405298,0.02136,0.151959
166389,C1C2C=CC1C3C2C=CC3CC=O,85157113,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000025_166389.xyz,174.243,174.104465,2.1997,51.028,17.07,0,1,2,0,0,3,3,1,0.583333,289.499602,7.595965,5.202029,7.544199,2.567948,78.518437,5,1,0.120089,-0.303379,0.120089,-0.303379,-36.84844495999,-10.4951,-7.1206,3.3745,8.0525,-1.0069,-3.5228,4.5297,1.369861,2.89,0.216186,-0.32205,0.079971,8.9e-05,0.04003,0.079882,1.92302,129.6867,7234.09,40.1503,44.3388,8.1663,1.9869,5.1581,351.6695,17.596,-10.495116,-7.120582,3.374534,0.099434,-0.306769,0.131727,0.021191,0.097038,0.404133,0.012867,0.151963
195856,CCCOC1=CC(=C(C=C1)C=O)OCCF,79035552,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000026_195856.xyz,226.247,226.100523,2.6362,59.0855,35.53,0,3,7,1,0,0,1,4,0.416667,339.0358,9.240538,5.222378,12.489348,6.821807,94.175204,0,1,0.153281,-0.297746,0.153281,-0.493468,-50.251144849853,-10.768,-7.781,2.987,8.2205,0.15,-4.18525,4.03525,2.170413,6.49,0.206988,-0.377505,0.057524,0.002093,0.029808,0.055431,1.806386,149.6604,9642.53,53.9192,51.1333,9.3313,1.925,6.3997,437.979,17.3567,-10.767966,-7.78096,2.987006,0.086677,-0.33997,0.095778,-0.000607,0.092326,0.395305,-0.075362,0.165565
210938,CC1CCC(N(C1)C2=CC(=CC(=C2)C=O)F)C,106529309,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000027_210938.xyz,235.302,235.137242,3.263,66.9935,20.31,0,2,2,1,0,1,2,3,0.5,418.683279,10.318848,6.122889,12.086867,4.861181,101.432,2,1,0.14973,-0.297893,0.14973,-0.368458,-50.889622829133,-9.8219,-7.9601,1.8618,7.4843,0.2456,-3.86495,3.61935,2.063608,3.658,0.208794,-0.336432,0.05808,0.00145,0.029765,0.05663,1.869144,167.1778,11981.73,47.9634,43.9649,8.0598,2.2741,6.9099,440.6092,18.2118,-9.821851,-7.960103,1.861748,0.078323,-0.326436,0.104584,-0.039811,0.071263,0.399232,-0.04739,0.155677
218773,C1=CC(=C(C=C1C=O)Cl)OCC2=CC(=CC(=C2)F)F,113712861,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000028_218773.xyz,282.673,282.025914,4.0097,67.5295,26.3,0,2,4,2,0,0,2,5,0.071429,594.140114,10.454878,5.785726,13.490704,5.800072,113.127786,0,1,0.149606,-0.297895,0.149606,-0.487344,-56.692189149942,-11.0682,-8.1506,2.9176,8.4049,0.9356,-4.67025,3.73465,2.920118,4.929,0.207756,-0.326117,0.039587,0.004771,0.022179,0.034816,1.870263,173.5256,12271.69,48.6761,43.3982,8.9264,1.9498,7.1645,463.6486,19.1269,-11.068193,-8.150646,2.917547,0.104945,-0.315309,0.073396,0.030294,0.120679,0.400491,-0.052395,0.166717
275616,C1CC(=O)C=CC1C=O,12794100,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000029_275616.xyz,124.139,124.052429,0.7206,32.935,34.14,0,2,1,0,0,1,1,2,0.428571,158.299086,5.040111,2.990303,6.203762,2.575843,53.556514,1,1,0.126353,-0.302736,0.15493,-0.302736,-27.150499042096,-10.8549,-8.0121,2.8428,8.8794,0.2828,-4.5811,4.2983,2.441253,3.626,0.214337,-0.304614,0.043377,0.002348,0.022863,0.041029,1.942608,84.0617,3043.8,25.5283,46.592,6.8984,1.9731,3.9685,289.4674,16.0773,-10.85491,-8.012131,2.842779,0.099932,-0.288457,0.06723,0.028586,0.131844,0.405478,0.049257,0.155484
175604,C1=CC=C(C=C1)C(CC(=O)CC=O)C2=CC=CC=C2,135052732,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000030_175604.xyz,252.313,252.11503,3.3667,75.032,34.14,0,2,6,2,0,0,2,2,0.176471,492.203227,10.658913,6.362147,13.217291,6.642758,112.636252,0,1,0.126853,-0.30291,0.140405,-0.30291,-52.641905842042,-10.7972,-7.3956,3.4016,7.9994,0.0318,-4.0156,3.9838,2.023827,3.095,0.22169,-0.312552,0.035937,0.000886,0.018411,0.035051,1.932275,191.86,14749.76,40.7802,54.0516,8.4386,1.9278,8.7258,452.2399,19.5484,-10.797151,-7.395565,3.401586,0.104687,-0.301758,0.054919,0.012969,0.074967,0.404799,0.037091,0.149148
203418,C1CC(C1CF)C=O,84716006,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000031_203418.xyz,116.135,116.063743,1.181,28.253,17.07,0,1,2,0,0,1,1,2,0.833333,90.529325,4.639584,2.894375,5.731579,2.245833,47.885188,2,1,0.122943,-0.303076,0.122943,-0.303076,-26.20115330513,-11.2229,-7.5504,3.6725,9.3775,-1.4341,-3.9717,5.4058,1.459026,2.634,0.212666,-0.317061,0.149948,0.012259,0.081103,0.137689,1.925057,72.1177,2422.55,35.0521,46.8127,5.5516,2.0958,4.7599,286.0376,14.9358,-11.22294,-7.550401,3.672539,0.097708,-0.303786,0.24777,0.054071,0.197907,0.40321,0.026172,0.155691
116246,C1CC(NC(C1N2C(C3=CC(=C(C=C3C2O)F)N4CC5C(C4)C5C=O)O)O)O,155212809,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000032_116246.xyz,393.415,393.169999,-0.607,95.0769,116.5,5,8,3,1,0,4,5,9,0.631579,798.018931,15.148774,9.6972,18.411217,6.445065,160.725848,7,1,0.123284,-0.303063,0.212638,-0.378541,-86.777135018025,-9.8806,-7.3713,2.5093,6.9783,-0.171,-3.40365,3.57465,1.620415,3.644,0.210042,-0.341495,0.066836,0.000472,0.033654,0.066364,1.871278,247.0394,27315.85,48.8552,43.6755,16.2711,2.7386,6.141,591.0755,19.0588,-9.880566,-7.371299,2.509267,0.090406,-0.330082,0.112034,0.010738,0.048729,0.401374,-0.067489,0.166712
39349,CSC1=CC=CC(=C1C=O)F,19007532,True,,/scratch-local/schen3.23693488/sdesc_23693488_001/xyz/000033_39349.xyz,170.208,170.020164,2.3601,43.5685,17.07,0,2,2,1,0,0,1,3,0.125,272.79461,6.820359,4.294494,8.268328,3.528921,68.611455,0,1,0.153632,-0.297737,0.153632,-0.297737,-32.699391591769,-10.3642,-8.3224,2.0418,8.2945,0.7028,-4.49865,3.79585,2.665787,4.106,0.219198,-0.312674,0.043106,-0.002526,0.02029,0.045632,1.895055,113.0543,5072.64,50.7728,53.7377,6.8389,1.9479,5.1096,326.1694,17.9584,-10.364173,-8.322364,2.041809,-0.111277,-0.232051,0.007939,-0.088123,0.172448,0.401013,0.013775,0.167152
