E_acyl_orca_Eh,E_h_orca_Eh,id,bde_gxtb_kcal,bde_alfabet_kcal,bde_dft_kcal
-1610.349866125027,-0.497326434673,83450.0,78.054,87.62574,94.64530115592389
-1457.167367423985,-0.497326434673,148494.0,83.281,90.22976,106.15163495305134
-1249.173674099791,-0.497326434673,183160.0,86.734,89.23908,100.21596135512561
-692.996882882095,-0.497326434673,120515.0,90.151,87.71716,95.36773492298391
-985.471806644412,-0.497326434673,42812.0,98.196,93.30127,108.53705576447157
