E_acyl_orca_Eh,E_h_orca_Eh,id,bde_gxtb_kcal,bde_alfabet_kcal,bde_dft_kcal
-2135.329311131124,-0.497326434673,217434.0,69.93,89.72645,92.71148065970837
-1114.654714951376,-0.497326434673,31876.0,80.267,88.73517,94.96452165786549
-954.151669452111,-0.497326434673,591.0,84.585,92.257256,110.25430035156914
-1355.931291511371,-0.497326434673,176198.0,87.87,90.19933,103.04816138643625
-875.019402201125,-0.497326434673,61772.0,91.658,90.14196,106.67891083580366
