bdfe_gxtb_kcal,id,bde_gxtb_kcal
72.838,57768.0,65.373
72.836,57760.0,64.936
88.28,57762.0,80.757
77.197,57766.0,70.581
71.817,57772.0,66.166
88.862,57786.0,85.531
72.655,57767.0,64.236
88.482,57770.0,76.755
89.186,57757.0,74.386
87.288,57787.0,86.026
85.552,57741.0,74.447
,57778.0,
92.481,57784.0,90.554
87.642,57779.0,85.302
90.828,57782.0,91.958
87.339,57781.0,84.724
87.361,57780.0,84.505
89.278,57771.0,76.471
89.879,57756.0,72.625
73.008,57775.0,66.305
79.671,57773.0,76.669
72.318,57797.0,66.677
82.313,57796.0,76.183
89.386,57791.0,86.421
87.955,57744.0,74.458
96.919,57790.0,87.562
89.917,57798.0,83.522
89.947,57795.0,83.342
89.479,57751.0,81.866
91.61,57808.0,93.091
85.394,57737.0,74.31
85.85,57788.0,78.509
89.03,57810.0,91.017
96.242,57789.0,87.706
65.648,57805.0,59.603
84.806,57813.0,90.181
63.829,57800.0,59.287
68.306,57777.0,60.378
87.286,57806.0,83.947
62.623,57811.0,56.81
95.173,57759.0,80.896
87.563,57812.0,84.838
89.767,57820.0,92.25
95.416,57785.0,84.212
89.565,57807.0,84.568
125.15,57794.0,112.255
90.331,57809.0,85.022
87.28,57819.0,86.896
96.579,57799.0,87.647
90.927,57814.0,83.904
92.024,57829.0,93.043
94.496,57792.0,86.118
94.911,57783.0,84.958
95.436,57822.0,97.886
94.712,57793.0,85.364
89.584,57827.0,89.737
97.706,57804.0,92.43
89.404,57818.0,68.919
84.509,57801.0,73.643
82.441,57831.0,78.449
82.903,57836.0,88.376
88.726,57840.0,82.632
89.239,57839.0,90.846
88.36,57833.0,89.024
81.964,57816.0,69.909
89.784,57815.0,84.893
63.678,57803.0,47.022
89.154,57825.0,81.317
89.446,57823.0,80.769
59.004,57802.0,56.83
93.195,57826.0,79.016
101.593,57824.0,88.872
86.461,57817.0,74.084
95.693,57828.0,84.418
89.186,57821.0,79.528
81.946,57852.0,83.161
88.524,57844.0,89.59
95.779,57853.0,97.352
91.005,57850.0,89.29
89.229,57847.0,85.617
87.556,57835.0,80.712
90.192,57860.0,94.847
84.847,57851.0,72.42
85.006,57864.0,89.662
89.356,57861.0,87.843
89.233,57855.0,87.29
,57843.0,
89.302,57865.0,87.272
83.775,57845.0,79.735
91.415,57870.0,96.387
89.466,57863.0,89.481
89.818,57837.0,85.325
94.512,57846.0,85.626
89.749,57866.0,83.204
89.712,57832.0,84.116
84.337,57857.0,79.414
83.282,57856.0,75.163
98.675,57874.0,93.613
86.747,57872.0,79.038
90.739,57869.0,85.759
88.851,57849.0,75.298
90.298,57867.0,82.854
93.375,57882.0,92.759
80.708,57862.0,72.569
83.863,57886.0,82.307
95.891,57878.0,90.476
86.607,57838.0,70.95
88.681,57877.0,90.813
85.623,57889.0,87.676
88.121,57884.0,85.342
89.594,57871.0,76.7
90.976,57893.0,84.918
108.506,57834.0,94.346
89.524,57887.0,86.881
84.47,57875.0,74.291
91.603,57897.0,95.843
84.373,57848.0,72.544
88.138,57881.0,80.6
88.859,57830.0,93.79
95.108,57890.0,92.931
87.823,57895.0,89.74
86.758,57858.0,69.547
78.188,57854.0,65.942
88.699,57900.0,88.718
87.462,57883.0,79.635
90.939,57902.0,95.586
89.292,57901.0,86.954
97.728,57885.0,87.665
97.061,57894.0,91.304
94.79,57907.0,89.664
89.888,57908.0,80.258
86.559,57903.0,80.183
88.474,57842.0,71.68
94.461,57892.0,77.724
87.576,57888.0,71.534
90.132,57873.0,67.972
88.61,57898.0,70.984
87.813,57904.0,77.872
90.134,57879.0,71.997
88.903,57918.0,88.651
77.056,57905.0,65.482
88.603,57841.0,72.843
90.188,57913.0,74.053
89.652,57911.0,78.392
90.361,57909.0,73.854
84.194,57921.0,85.196
88.666,57922.0,80.666
88.213,57923.0,85.341
86.219,57914.0,80.643
89.907,57917.0,79.903
86.297,57919.0,82.612
86.617,57926.0,82.899
89.55,57929.0,88.397
82.998,57932.0,83.01
78.132,57859.0,65.031
89.657,57934.0,90.212
88.536,57876.0,72.684
89.694,57891.0,73.629
82.807,57936.0,81.242
87.441,57937.0,85.442
71.658,57880.0,60.068
84.837,57935.0,78.181
86.476,57943.0,83.367
85.439,57927.0,77.351
31.363,57906.0,24.078
90.418,57868.0,68.91
82.701,57920.0,65.448
82.245,57910.0,62.654
87.187,57933.0,76.515
64.636,57915.0,49.736
97.017,57925.0,82.966
91.24,57916.0,77.161
83.492,57896.0,68.59
88.679,57912.0,78.722
91.693,57899.0,71.659
86.096,57941.0,78.398
89.648,57944.0,90.008
78.753,57939.0,74.695
89.977,57955.0,89.46
88.992,57948.0,85.986
87.688,57960.0,84.562
89.78,57957.0,88.704
107.846,57947.0,104.439
84.837,57946.0,80.536
94.9,57942.0,85.331
84.488,57949.0,81.649
76.84,57959.0,73.385
89.292,57945.0,82.122
89.406,57956.0,79.246
82.653,57961.0,74.411
90.814,57968.0,89.81
74.949,57970.0,76.171
122.592,57950.0,110.739
76.667,57930.0,49.989
94.641,57928.0,85.855
88.182,57951.0,79.068
86.704,57973.0,86.363
89.05,57924.0,68.968
89.086,57966.0,90.278
88.673,57964.0,83.446
90.042,57975.0,87.52
86.885,57967.0,85.174
89.629,57976.0,86.47
88.621,57974.0,75.184
89.667,57952.0,81.758
106.055,57953.0,94.83
92.721,57986.0,91.965
89.038,57972.0,81.207
92.014,57980.0,84.389
89.978,57988.0,87.771
90.764,57977.0,80.772
88.617,57969.0,85.373
86.297,57971.0,75.715
87.676,57940.0,71.114
86.298,57987.0,83.74
89.07,57958.0,75.685
85.681,57982.0,80.444
86.087,57994.0,82.961
82.664,57984.0,79.244
89.145,57962.0,77.353
89.069,57931.0,76.91
84.803,57981.0,75.887
86.496,57991.0,79.672
89.62,57992.0,82.185
88.659,57965.0,71.863
83.813,57997.0,76.956
85.27,57998.0,78.099
89.914,57990.0,81.115
88.072,57993.0,80.556
84.096,57996.0,67.826
89.34,58010.0,90.023
89.249,57989.0,74.935
88.404,57983.0,74.057
90.728,58013.0,93.052
89.21,57999.0,80.46
88.654,58002.0,82.821
89.989,58006.0,87.858
75.778,58015.0,69.475
89.757,57979.0,93.267
95.523,57954.0,83.798
88.444,58014.0,82.027
90.578,58008.0,86.227
90.234,58024.0,95.697
89.198,58016.0,86.818
76.162,58020.0,66.48
89.0,58003.0,86.422
90.533,58017.0,87.173
84.722,58023.0,84.301
89.0,58012.0,75.16
89.039,57938.0,74.695
76.314,58004.0,65.626
88.591,58019.0,82.073
99.981,58029.0,99.297
89.185,58000.0,80.81
89.171,57985.0,71.891
88.023,58026.0,82.188
88.325,57963.0,76.483
89.758,58021.0,87.809
89.079,58009.0,79.925
90.177,58022.0,73.63
87.835,58040.0,89.443
84.01,58027.0,74.87
92.595,58033.0,82.578
89.099,58037.0,85.091
90.438,58018.0,79.629
88.163,58007.0,73.129
90.907,58030.0,78.143
79.885,57995.0,63.555
91.112,58031.0,85.75
88.093,58005.0,79.16
91.836,58034.0,79.383
62.75,57978.0,46.432
87.039,58025.0,73.859
89.032,58001.0,74.877
89.693,58011.0,77.615
90.37,58052.0,92.305
87.517,58047.0,85.608
96.756,58045.0,98.007
84.208,58054.0,84.813
57.857,58044.0,53.405
89.203,58059.0,93.184
88.771,58053.0,80.163
88.494,58055.0,85.05
89.618,58048.0,87.257
89.46,58064.0,91.267
87.913,58039.0,76.92
88.037,58038.0,79.565
75.039,58036.0,72.385
88.437,58057.0,80.179
88.832,58066.0,82.814
86.343,58049.0,77.769
86.38,58061.0,80.748
66.503,58065.0,59.742
82.641,58070.0,78.281
90.407,58028.0,84.894
90.742,58051.0,83.184
99.612,58046.0,89.187
76.568,58042.0,66.267
87.784,58056.0,82.446
89.335,58041.0,76.919
89.431,58073.0,89.729
89.312,58079.0,85.56
97.026,58075.0,90.525
90.061,58035.0,77.194
88.851,58085.0,95.673
88.108,58032.0,77.312
88.363,58082.0,91.963
89.296,58062.0,79.652
88.615,58068.0,84.616
22.896,58089.0,31.364
89.11,58091.0,91.924
98.686,58083.0,94.975
83.786,58081.0,72.419
86.658,58076.0,72.412
88.945,58063.0,80.196
87.182,58067.0,80.549
88.493,58080.0,78.023
90.316,58058.0,76.842
89.247,58093.0,88.209
95.831,58086.0,93.097
88.822,58097.0,87.873
87.274,58094.0,82.593
91.618,58095.0,85.028
87.631,58088.0,82.782
88.283,58074.0,77.486
90.234,58098.0,86.024
90.574,58101.0,87.25
88.505,58109.0,92.99
,58077.0,
87.509,58078.0,75.473
90.249,58060.0,72.664
87.479,58069.0,82.776
96.255,58111.0,98.413
73.339,58099.0,61.499
88.886,58113.0,91.94
89.24,58116.0,94.408
88.912,58108.0,82.836
91.52,58105.0,85.629
87.363,58114.0,85.383
89.489,58100.0,85.377
89.797,58043.0,77.754
71.459,58118.0,70.255
90.233,58106.0,86.106
86.055,58102.0,79.31
90.005,58092.0,80.245
88.076,58124.0,87.43
88.834,58050.0,73.224
90.223,58084.0,78.779
87.42,58110.0,84.601
96.197,58126.0,90.673
85.374,58119.0,78.419
86.325,58131.0,86.143
92.653,58129.0,94.368
94.726,58103.0,87.69
87.513,58121.0,84.291
89.232,58104.0,71.83
85.217,58107.0,74.324
84.666,58123.0,77.11
87.179,58120.0,83.994
90.227,58090.0,73.152
88.634,58140.0,89.895
91.09,58125.0,85.777
94.047,58115.0,78.133
87.834,58136.0,87.962
92.028,58138.0,86.337
84.864,58087.0,70.154
89.73,58133.0,80.515
88.823,58127.0,69.501
90.688,58112.0,82.044
89.875,58128.0,82.751
89.957,58122.0,74.14
88.812,58096.0,72.369
84.428,58134.0,70.064
90.703,58072.0,72.915
76.427,58071.0,56.222
89.264,58154.0,89.616
89.677,58147.0,91.102
88.642,58143.0,83.574
87.774,58142.0,79.428
89.556,58158.0,86.373
90.492,58148.0,92.0
83.89,58156.0,82.754
92.949,58152.0,85.698
89.338,58146.0,82.205
89.04,58145.0,80.313
86.281,58167.0,88.528
88.123,58139.0,79.395
89.279,58149.0,77.324
88.751,58141.0,75.399
89.41,58160.0,88.114
87.399,58169.0,78.37
89.16,58161.0,87.535
90.201,58135.0,83.387
91.178,58168.0,85.902
87.281,58151.0,78.624
87.389,58171.0,82.438
89.592,58172.0,88.571
84.164,58176.0,85.594
89.08,58150.0,77.826
78.607,58165.0,65.771
89.586,58177.0,80.617
72.229,58166.0,62.016
90.129,58163.0,84.616
89.051,58183.0,90.049
86.265,58162.0,74.862
88.907,58144.0,80.504
108.677,58157.0,102.531
89.894,58189.0,90.704
87.164,58170.0,77.0
91.037,58175.0,85.856
88.176,58178.0,81.193
87.156,58191.0,89.856
89.353,58179.0,77.977
88.762,58155.0,77.807
82.465,58192.0,76.579
89.14,58180.0,77.146
80.657,58187.0,75.173
89.746,58164.0,82.472
89.616,58182.0,82.496
63.16,58186.0,51.115
79.012,58130.0,64.252
88.67,58198.0,88.103
91.726,58181.0,83.19
84.435,58190.0,85.654
94.725,58194.0,86.841
82.944,58185.0,74.53
88.003,58174.0,71.043
86.308,58193.0,79.574
86.498,58188.0,79.18
91.307,58207.0,87.784
85.588,58208.0,87.84
89.486,58199.0,75.909
86.857,58203.0,87.177
89.561,58196.0,77.335
87.802,58215.0,91.411
88.999,58214.0,88.277
98.586,58173.0,87.039
57.704,58213.0,52.586
81.1,58200.0,74.382
89.001,58117.0,63.514
87.175,58202.0,83.487
89.729,58205.0,85.046
88.71,58195.0,88.245
82.859,58132.0,67.082
87.451,58221.0,80.694
103.813,58222.0,97.981
88.491,58206.0,81.215
88.967,58137.0,70.924
88.205,58197.0,75.769
,58225.0,
89.964,58223.0,90.001
89.939,58232.0,87.206
67.506,58184.0,45.705
88.119,58211.0,79.025
89.941,58228.0,91.666
90.404,58153.0,71.304
88.867,58220.0,83.794
87.482,58229.0,85.242
88.683,58216.0,76.057
91.014,58234.0,93.382
79.883,58237.0,80.641
95.039,58243.0,103.145
88.047,58209.0,75.699
97.944,58227.0,90.77
87.29,58235.0,85.555
82.906,58230.0,74.997
88.628,58231.0,83.215
87.755,58219.0,77.249
90.066,58224.0,74.128
86.525,58210.0,80.949
91.53,58204.0,80.29
90.967,58159.0,72.537
89.052,58218.0,70.894
86.467,58201.0,69.859
91.144,58212.0,74.437
86.995,58248.0,90.0
91.787,58256.0,95.118
96.953,58242.0,95.649
90.782,58254.0,97.121
88.942,58251.0,91.036
90.07,58257.0,96.579
89.761,58244.0,85.019
89.095,58238.0,89.035
88.052,58258.0,87.412
75.09,58247.0,75.4
90.978,58241.0,91.862
90.216,58262.0,90.329
91.599,58252.0,87.259
89.465,58255.0,90.243
89.89,58245.0,76.605
89.024,58250.0,84.385
89.11,58269.0,91.584
87.35,58263.0,91.482
89.112,58249.0,84.132
89.791,58261.0,87.239
89.172,58267.0,88.922
89.166,58272.0,89.18
85.017,58265.0,84.956
84.336,58271.0,82.277
88.961,58240.0,75.287
92.618,58226.0,81.522
91.049,58278.0,87.958
89.33,58233.0,77.054
88.008,58284.0,94.294
83.906,58217.0,59.746
94.291,58280.0,87.28
90.154,58253.0,82.917
87.666,58264.0,77.533
90.738,58282.0,81.39
89.871,58266.0,82.42
86.634,58283.0,79.699
89.1,58292.0,91.61
90.395,58259.0,83.629
88.489,58236.0,73.283
80.016,58270.0,76.393
89.524,58285.0,85.656
87.618,58288.0,83.122
98.453,58239.0,85.721
80.171,58298.0,79.607
89.546,58260.0,88.885
88.786,58299.0,87.437
91.901,58302.0,89.993
96.904,58304.0,99.958
87.968,58296.0,81.028
89.376,58293.0,80.59
75.983,58274.0,62.582
87.336,58289.0,78.352
90.759,58246.0,76.201
88.697,58306.0,87.881
89.656,58277.0,73.88
89.547,58308.0,88.333
85.866,58295.0,79.299
93.402,58294.0,82.921
86.615,58287.0,75.766
89.537,58305.0,87.893
88.192,58317.0,89.961
88.869,58312.0,84.915
86.213,58290.0,69.109
86.631,58275.0,74.05
90.213,58286.0,82.144
89.121,58300.0,80.878
93.362,58320.0,87.921
89.779,58319.0,91.339
88.758,58273.0,80.088
89.428,58325.0,85.376
88.61,58310.0,82.966
91.373,58324.0,90.41
87.978,58309.0,81.104
89.79,58301.0,84.814
85.099,58328.0,86.848
85.905,58322.0,80.006
82.264,58331.0,79.083
87.412,58315.0,75.376
86.577,58313.0,78.791
86.398,58276.0,73.317
88.099,58279.0,72.045
89.631,58318.0,83.466
89.432,58327.0,88.821
88.333,58330.0,86.491
89.154,58334.0,91.365
55.782,58326.0,52.508
88.824,58338.0,94.067
91.322,58321.0,80.871
88.244,58332.0,79.734
68.409,58337.0,65.418
87.483,58303.0,74.275
92.483,58314.0,85.649
87.232,58316.0,81.433
82.825,58323.0,77.187
88.823,58268.0,73.29
87.836,58291.0,74.885
133.12,58281.0,111.66
92.447,58307.0,78.534
78.89,58311.0,62.638
85.024,58297.0,69.77
89.192,58349.0,95.859
89.772,58343.0,90.872
89.604,58345.0,87.669
89.68,58353.0,82.417
92.308,58346.0,90.573
88.455,58350.0,93.528
89.259,58359.0,92.207
90.971,58357.0,87.478
95.795,58362.0,93.276
83.308,58355.0,81.929
88.805,58356.0,88.043
88.052,58341.0,83.598
76.211,58361.0,75.067
86.195,58335.0,73.462
87.054,58329.0,70.662
87.522,58340.0,80.382
90.397,58342.0,84.37
58.368,58354.0,51.832
83.504,58368.0,75.717
97.371,58358.0,90.912
88.58,58364.0,77.311
88.647,58377.0,88.652
98.687,58339.0,90.162
88.601,58371.0,86.245
88.561,58375.0,85.743
84.28,58363.0,72.522
95.155,58381.0,94.355
90.806,58378.0,88.308
88.786,58366.0,86.101
94.697,58336.0,77.619
87.933,58373.0,81.694
85.746,58365.0,72.67
90.135,58384.0,87.362
46.8,58352.0,34.724
89.053,58348.0,74.917
89.55,58376.0,83.576
89.646,58369.0,75.79
65.655,58386.0,63.711
85.533,58379.0,68.404
108.765,58344.0,103.582
76.631,58383.0,68.356
85.404,58396.0,75.314
89.451,58333.0,74.063
109.19,58382.0,102.182
84.822,58397.0,84.746
89.762,58374.0,77.921
85.102,58388.0,82.972
85.723,58380.0,74.507
90.675,58385.0,72.182
84.018,58347.0,70.676
89.926,58398.0,79.514
90.883,58389.0,83.034
88.488,58372.0,78.856
90.976,58392.0,80.851
95.589,58394.0,88.654
84.954,58395.0,72.78
85.28,58403.0,86.553
88.246,58414.0,91.146
88.677,58408.0,84.426
86.85,58411.0,90.245
88.729,58404.0,84.83
89.154,58400.0,82.197
89.525,58393.0,75.775
88.6,58401.0,88.27
88.366,58419.0,91.061
90.796,58416.0,85.288
87.953,58417.0,83.659
86.51,58406.0,80.975
84.534,58399.0,71.467
91.711,58415.0,84.886
94.264,58413.0,83.342
89.215,58426.0,88.011
83.052,58412.0,73.384
87.314,58410.0,79.314
88.584,58422.0,80.696
90.348,58431.0,92.808
83.555,58418.0,74.055
89.084,58407.0,82.156
88.794,58420.0,79.232
88.7,58351.0,73.213
87.967,58435.0,90.963
90.879,58390.0,71.178
84.144,58387.0,66.877
90.581,58370.0,69.9
121.63,58428.0,115.309
91.626,58432.0,88.019
88.687,58427.0,92.986
88.781,58440.0,87.456
89.125,58437.0,85.216
89.283,58421.0,85.068
89.88,58434.0,80.14
88.164,58425.0,77.225
87.433,58360.0,74.413
97.531,58409.0,85.576
87.686,58430.0,82.589
84.995,58423.0,73.94
89.226,58367.0,68.175
89.173,58391.0,68.708
72.96,58405.0,63.888
90.566,58424.0,84.21
89.513,58452.0,88.987
84.671,58456.0,83.45
89.496,58453.0,89.142
87.262,58442.0,81.758
89.231,58445.0,80.762
82.844,58459.0,82.174
85.067,58441.0,81.18
89.417,58444.0,76.074
93.783,58464.0,91.91
87.059,58446.0,80.562
85.866,58451.0,86.181
85.719,58447.0,83.574
88.823,58433.0,79.465
88.779,58458.0,84.921
88.238,58438.0,73.529
87.924,58455.0,79.198
89.493,58469.0,85.726
97.685,58462.0,91.264
88.751,58429.0,76.094
92.386,58463.0,84.553
89.578,58473.0,93.196
89.13,58465.0,82.742
76.76,58454.0,71.956
88.364,58478.0,90.183
88.663,58479.0,93.751
117.902,58461.0,109.779
89.159,58436.0,81.9
86.879,58467.0,85.204
89.14,58472.0,85.208
89.415,58448.0,76.858
86.702,58450.0,78.358
81.775,58460.0,76.771
89.812,58475.0,83.044
89.744,58477.0,83.28
83.529,58470.0,76.511
89.417,58481.0,89.396
90.684,58483.0,86.342
89.979,58485.0,90.39
89.331,58466.0,79.304
87.674,58484.0,79.818
89.117,58494.0,99.484
89.345,58496.0,94.411
91.135,58480.0,85.765
89.402,58443.0,79.758
87.83,58495.0,81.973
89.727,58468.0,88.952
83.879,58500.0,85.838
90.607,58493.0,81.553
96.141,58488.0,87.865
76.808,58471.0,66.558
80.927,58439.0,72.954
93.241,58491.0,83.881
87.564,58457.0,74.452
90.011,58502.0,87.894
87.678,58497.0,80.454
94.878,58506.0,89.054
88.614,58474.0,83.205
87.851,58504.0,81.833
89.583,58505.0,85.866
82.581,58499.0,72.207
87.428,58511.0,85.108
124.056,58498.0,112.034
89.186,58487.0,73.212
86.421,58501.0,81.174
87.903,58490.0,79.944
89.032,58509.0,89.909
88.251,58516.0,85.941
83.712,58508.0,72.355
91.06,58522.0,90.153
89.304,58523.0,90.722
84.974,58515.0,76.518
89.245,58486.0,74.591
93.685,58519.0,87.814
89.132,58510.0,85.3
89.078,58517.0,82.895
90.193,58530.0,88.542
91.274,58503.0,81.238
90.288,58507.0,78.781
85.682,58533.0,84.395
85.45,58536.0,87.662
97.703,58514.0,82.017
85.69,58492.0,67.849
93.661,58482.0,84.38
90.077,58535.0,91.333
89.97,58538.0,95.707
87.145,58529.0,78.45
87.989,58539.0,87.807
89.336,58534.0,87.959
86.658,58513.0,76.157
89.92,58518.0,86.973
87.586,58544.0,85.427
90.796,58527.0,79.075
89.246,58449.0,70.235
86.859,58512.0,74.067
91.829,58524.0,71.165
67.127,58528.0,55.541
88.692,58402.0,73.329
88.222,58489.0,73.357
90.414,58520.0,76.328
89.945,58476.0,65.246
87.062,58550.0,88.409
89.504,58545.0,89.679
89.169,58543.0,84.569
,58548.0,
88.876,58560.0,95.277
75.571,58556.0,75.687
117.304,58542.0,111.188
112.128,58549.0,105.599
86.773,58537.0,75.077
88.692,58532.0,82.761
88.737,58531.0,85.472
80.585,58546.0,64.714
84.039,58540.0,72.58
85.516,58564.0,88.51
87.514,58552.0,78.82
89.665,58541.0,74.73
87.77,58555.0,74.662
90.864,58567.0,84.939
88.671,58521.0,72.738
91.075,58570.0,90.341
86.873,58526.0,73.732
,58577.0,
89.619,58572.0,88.112
87.829,58553.0,82.2
90.454,58551.0,77.001
90.928,58576.0,88.997
89.463,58578.0,83.458
97.025,58557.0,75.195
84.544,58563.0,72.275
89.9,58581.0,89.67
90.251,58566.0,84.734
88.747,58559.0,70.933
93.806,58587.0,83.326
89.191,58569.0,78.61
88.417,58558.0,80.008
88.968,58554.0,64.217
90.497,58591.0,89.256
85.064,58561.0,75.377
82.396,58571.0,75.466
91.922,58574.0,84.43
89.045,58589.0,76.081
89.44,58588.0,85.813
88.926,58583.0,76.205
85.799,58590.0,81.114
88.694,58575.0,83.453
90.198,58573.0,75.046
88.335,58579.0,83.971
86.864,58597.0,79.612
88.917,58568.0,72.701
89.341,58595.0,81.076
87.496,58580.0,75.493
86.686,58598.0,80.169
89.466,58599.0,85.574
91.309,58594.0,79.166
88.863,58596.0,78.385
87.533,58547.0,78.855
88.22,58607.0,92.839
88.397,58592.0,76.539
84.586,58609.0,78.825
89.925,58608.0,86.906
92.604,58602.0,86.466
86.265,58600.0,83.056
91.324,58612.0,83.839
87.321,58618.0,87.672
87.65,58586.0,74.036
89.517,58620.0,91.424
90.083,58611.0,84.537
88.528,58623.0,94.326
87.397,58562.0,81.606
88.521,58615.0,75.769
87.142,58604.0,77.353
86.941,58613.0,80.679
89.358,58621.0,79.916
90.238,58584.0,68.896
84.257,58614.0,79.634
89.642,58605.0,67.733
89.321,58603.0,83.616
87.177,58625.0,80.848
71.757,58627.0,65.126
88.644,58634.0,89.003
86.781,58628.0,87.439
88.876,58593.0,74.413
91.115,58632.0,87.93
77.347,58525.0,68.842
90.428,58617.0,70.562
92.723,58635.0,87.588
88.097,58629.0,81.071
88.168,58622.0,83.375
90.892,58636.0,95.038
88.753,58585.0,77.638
91.702,58619.0,77.645
86.23,58637.0,83.348
87.847,58610.0,75.042
68.344,58630.0,53.288
90.276,58624.0,85.687
87.142,58565.0,76.167
89.96,58626.0,80.969
104.922,58582.0,90.841
,58601.0,
88.979,58606.0,72.771
88.472,58656.0,86.462
92.192,58650.0,92.376
87.112,58651.0,85.339
89.687,58644.0,73.35
86.869,58641.0,72.475
90.413,58655.0,87.101
89.145,58657.0,86.056
88.744,58638.0,82.284
90.095,58654.0,87.349
89.097,58662.0,90.565
117.603,58649.0,108.117
85.193,58658.0,61.601
86.94,58664.0,76.961
84.495,58631.0,72.649
89.537,58643.0,77.894
83.433,58668.0,82.297
76.504,58670.0,78.161
121.993,58633.0,107.489
89.485,58645.0,77.212
87.258,58665.0,86.173
88.769,58639.0,79.48
91.693,58676.0,94.923
91.715,58669.0,85.002
59.932,58659.0,55.7
87.852,58666.0,82.363
93.078,58681.0,94.291
89.818,58642.0,75.954
97.322,58682.0,100.25
88.264,58648.0,75.773
88.138,58679.0,80.665
90.052,58683.0,87.566
89.483,58672.0,77.509
88.665,58677.0,85.173
76.091,58661.0,64.814
89.475,58673.0,76.52
89.586,58687.0,83.8
92.499,58671.0,80.29
88.771,58653.0,77.749
82.741,58694.0,82.373
90.42,58696.0,85.182
76.714,58663.0,63.572
90.089,58691.0,84.679
88.151,58689.0,79.336
90.17,58646.0,76.294
93.854,58688.0,87.138
83.429,58701.0,87.248
88.992,58667.0,82.913
88.753,58652.0,70.945
89.742,58698.0,87.844
88.383,58678.0,80.021
88.642,58686.0,84.26
88.494,58647.0,75.424
88.075,58703.0,87.53
90.156,58708.0,89.415
89.2,58640.0,75.045
87.343,58616.0,65.208
89.851,58704.0,80.154
90.274,58699.0,82.59
89.174,58710.0,90.409
87.954,58706.0,81.082
88.467,58690.0,83.063
79.345,58697.0,69.951
81.315,58695.0,64.89
89.405,58712.0,85.878
88.561,58674.0,69.163
89.238,58716.0,87.071
87.701,58723.0,90.302
89.554,58680.0,79.051
87.574,58714.0,83.194
89.34,58693.0,79.833
91.447,58726.0,94.578
88.07,58707.0,78.21
89.402,58721.0,90.292
85.78,58709.0,76.674
93.055,58718.0,84.274
90.824,58692.0,80.511
88.968,58711.0,77.818
88.394,58724.0,79.914
87.192,58725.0,82.57
90.437,58702.0,80.219
89.426,58717.0,78.661
88.011,58728.0,83.639
88.401,58719.0,72.868
92.392,58713.0,81.567
93.408,58738.0,90.627
85.279,58729.0,81.815
88.54,58660.0,61.564
89.571,58705.0,81.256
95.161,58732.0,89.572
90.727,58737.0,81.381
88.349,58740.0,86.656
90.866,58720.0,83.108
89.758,58733.0,83.134
88.54,58727.0,75.779
89.744,58722.0,71.598
88.04,58685.0,73.071
91.704,58730.0,80.815
88.35,58675.0,75.802
89.752,58684.0,80.101
91.394,58700.0,78.503
89.886,58746.0,89.677
87.263,58750.0,85.201
88.579,58748.0,81.182
90.595,58751.0,89.917
93.885,58739.0,85.012
69.188,58742.0,69.482
79.871,58759.0,85.33
87.884,58735.0,74.647
85.742,58752.0,80.743
64.896,58741.0,49.292
89.453,58736.0,81.618
89.254,58757.0,87.27
82.886,58765.0,84.731
87.333,58744.0,82.771
84.926,58755.0,77.979
88.365,58756.0,81.215
90.116,58743.0,83.852
101.354,58760.0,91.602
70.402,58762.0,57.637
88.304,58766.0,78.007
93.751,58761.0,82.555
88.952,58771.0,89.33
77.518,58754.0,70.093
97.042,58753.0,83.183
89.203,58779.0,91.957
89.386,58764.0,79.439
89.531,58767.0,83.828
88.002,58776.0,86.021
79.222,58745.0,63.109
89.79,58786.0,97.52
75.687,58775.0,72.689
88.103,58747.0,70.456
87.473,58769.0,78.535
90.569,58763.0,85.409
87.803,58781.0,87.122
78.953,58790.0,80.131
95.437,58770.0,85.119
90.629,58792.0,95.757
91.289,58731.0,68.403
88.769,58777.0,78.003
86.403,58758.0,68.516
89.265,58791.0,87.218
86.407,58780.0,76.062
87.751,58787.0,81.801
77.656,58768.0,72.309
88.781,58797.0,87.792
89.106,58774.0,79.784
89.79,58783.0,77.692
89.116,58772.0,73.691
88.583,58798.0,87.775
89.343,58799.0,88.338
83.611,58784.0,67.083
88.573,58773.0,77.253
89.377,58778.0,84.392
90.637,58794.0,80.661
91.827,58788.0,85.627
86.498,58734.0,73.224
96.864,58795.0,93.47
95.21,58801.0,93.455
88.642,58789.0,80.979
90.97,58809.0,86.275
89.737,58805.0,88.903
126.685,58782.0,108.958
89.5,58800.0,88.147
82.861,58820.0,83.534
87.419,58811.0,81.058
89.542,58819.0,85.638
85.979,58806.0,83.093
88.705,58715.0,66.625
76.218,58818.0,66.796
88.73,58804.0,68.396
85.734,58813.0,84.755
86.002,58824.0,84.296
86.533,58816.0,82.197
89.0,58827.0,96.602
88.876,58817.0,85.19
87.646,58802.0,77.7
89.675,58830.0,89.227
87.191,58814.0,80.475
101.563,58823.0,99.73
91.252,58810.0,78.561
83.357,58815.0,78.337
89.617,58812.0,83.874
88.252,58838.0,94.013
98.734,58833.0,95.854
84.751,58828.0,76.26
101.357,58803.0,86.774
87.965,58831.0,78.238
88.749,58821.0,77.499
86.809,58829.0,80.291
90.477,58832.0,82.349
89.827,58825.0,77.129
89.226,58822.0,83.948
88.913,58835.0,81.918
89.307,58749.0,78.374
90.566,58785.0,74.462
36.951,58796.0,14.788
88.567,58793.0,71.148
88.984,58807.0,77.747
88.082,58808.0,70.862
83.375,58846.0,84.476
80.474,58856.0,80.694
88.357,58840.0,88.09
