bdfe_gxtb_kcal,id,bde_gxtb_kcal
59.363,73433,40.662
56.215,73434,32.67
55.402,73435,43.355
59.727,73436,56.308
57.94,73437,41.051
54.585,73438,30.721
54.76,73439,38.037
43.649,73440,34.958
52.473,73441,48.662
74.901,73442,62.488
71.846,73443,60.624
70.779,73444,59.69
68.446,73445,43.558
20.672,73446,-11.886
46.67,73448,38.646
74.172,73449,73.608
52.565,73450,29.867
70.604,73451,59.058
56.113,73452,47.204
83.577,73453,63.658
47.873,73454,29.11
86.991,73455,67.282
71.731,73456,48.83
68.947,73457,59.69
72.475,73458,54.586
72.59,73459,73.992
82.566,73460,76.367
55.462,73461,49.51
69.561,73462,62.551
54.552,73463,29.405
60.527,73464,31.073
55.286,73465,32.071
68.85,73466,59.876
59.638,73467,23.619
38.256,73468,22.303
76.016,73469,69.709
63.154,73470,52.418
57.44,73471,52.576
56.185,73472,50.765
73.863,73473,52.417
73.177,73474,51.462
72.741,73475,40.803
52.428,73476,43.497
50.348,73477,22.574
56.048,73478,38.851
74.7,73479,69.116
57.969,73480,36.999
58.483,73481,32.975
61.403,73482,54.116
92.662,73483,87.297
47.994,73484,23.947
47.594,73485,7.506
62.023,73486,30.419
59.177,73487,53.431
58.367,73488,53.878
69.838,73489,67.459
72.137,73490,60.74
56.499,73491,41.765
60.699,73492,47.168
62.823,73493,20.097
78.013,73494,76.903
79.189,73495,75.241
56.907,73496,35.273
,73497,
67.903,73498,44.801
68.982,73499,44.86
69.765,73500,48.071
69.741,73501,47.988
40.492,73502,20.059
,73503,
21.361,73504,11.594
58.205,73505,41.694
58.028,73506,40.289
59.166,73507,41.389
21.883,73508,12.737
23.049,73509,13.505
57.434,73510,43.8
57.042,73511,43.97
57.213,73512,44.436
72.051,73513,50.427
83.418,73514,67.032
66.695,73515,53.304
75.911,73516,67.198
,73517,
72.89,73518,53.639
77.342,73519,58.481
56.128,73520,31.165
82.442,73521,54.995
78.315,73522,47.157
78.337,73523,67.819
72.299,73524,55.916
79.089,73525,73.938
76.315,73526,62.203
76.742,73527,64.562
58.661,73528,42.266
34.799,73529,14.482
59.608,73530,23.147
58.516,73531,55.213
71.47,73532,73.399
59.448,73533,45.255
60.883,73534,58.198
57.822,73535,46.188
69.76,73536,69.215
60.003,73537,36.603
58.9,73538,42.328
60.516,73539,42.246
55.746,73540,28.141
57.78,73541,51.082
57.872,73542,35.407
57.188,73543,22.7
45.589,73544,23.961
72.25,73545,65.242
74.082,73546,62.565
55.441,73547,40.112
53.235,73548,28.945
61.41,73549,51.881
75.333,73550,74.34
58.681,73551,51.362
45.911,73552,33.125
25.355,73553,12.799
64.1,73554,49.533
65.291,73555,45.761
70.998,73556,58.52
64.118,73557,48.855
60.454,73558,53.896
55.644,73559,40.124
58.878,73560,38.588
58.148,73561,44.948
53.215,73562,35.222
63.07,73563,52.604
64.202,73564,55.588
57.246,73565,52.338
,73566,
,73567,
,73568,
77.046,73569,28.387
,73570,
47.01,73571,47.724
69.432,73572,72.998
47.964,73573,34.991
72.684,73574,37.651
59.714,73575,45.872
55.575,73576,46.07
61.504,73577,60.113
61.431,73578,60.08
73.777,73579,50.67
60.512,73580,53.216
54.172,73581,21.313
73.593,73582,58.239
75.756,73583,64.992
73.413,73584,49.908
59.702,73585,28.665
55.51,73586,28.648
60.001,73587,36.165
62.348,73588,42.592
58.949,73589,34.516
54.549,73590,42.124
59.311,73591,29.13
55.763,73592,30.189
67.729,73593,55.371
,73594,
,73595,
71.144,73596,54.658
52.943,73597,39.08
50.085,73598,23.128
76.561,73599,59.488
67.524,73600,36.854
56.329,73601,44.742
53.211,73602,24.094
60.976,73603,48.831
75.509,73604,47.007
57.858,73605,56.503
23.469,73606,15.44
57.651,73607,56.551
13.145,73608,4.92
22.821,73609,15.315
23.482,73610,16.332
58.414,73611,57.849
58.322,73612,55.266
58.978,73613,56.747
23.908,73614,14.837
22.86,73615,13.948
26.116,73616,18.339
57.897,73617,57.543
17.476,73618,11.123
28.071,73619,19.197
59.13,73620,56.137
58.371,73621,57.04
23.139,73622,14.617
64.324,73623,47.312
37.156,73624,29.293
48.834,73625,43.998
37.4,73626,27.91
58.063,73627,55.451
58.355,73628,45.598
49.364,73629,23.702
55.785,73630,32.16
54.903,73631,49.045
56.501,73632,25.692
58.55,73633,30.822
,73634,
57.925,73635,40.808
59.167,73636,48.432
65.026,73637,46.773
54.288,73638,19.646
63.223,73639,50.72
59.144,73640,29.651
75.24,73641,41.185
75.485,73642,64.769
64.892,73643,50.445
48.782,73644,46.259
67.926,73645,52.568
58.218,73646,41.099
73.894,73647,47.682
57.132,73648,47.688
63.662,73649,57.953
74.023,73650,60.347
61.152,73651,53.147
57.454,73652,53.412
56.328,73653,36.215
44.4,73654,22.258
65.692,73655,58.679
53.862,73656,37.224
48.973,73657,47.291
56.5,73658,51.56
63.514,73659,50.929
55.54,73660,57.468
68.944,73661,66.733
72.75,73662,68.868
53.383,73663,19.3
56.224,73664,34.289
57.515,73665,48.536
59.671,73666,44.596
52.54,73667,42.773
70.916,73668,62.444
54.503,73669,23.549
57.753,73670,55.218
61.914,73671,43.776
52.894,73672,37.615
64.488,73673,45.88
60.946,73674,27.962
60.712,73675,44.657
51.401,73676,25.737
60.852,73677,54.853
73.573,73678,62.24
26.906,73679,11.186
75.568,73680,73.119
56.388,73681,24.737
54.552,73682,26.223
74.283,73683,45.63
58.659,73684,44.59
59.486,73685,44.242
50.042,73686,49.214
59.619,73687,57.271
52.012,73688,49.849
56.329,73689,50.522
54.962,73690,41.482
17.783,73691,3.22
54.592,73692,49.145
72.068,73693,55.306
72.298,73694,57.077
73.443,73695,62.642
71.439,73696,52.485
22.989,73697,9.964
58.511,73698,30.656
23.824,73699,10.311
55.525,73701,38.52
52.0,73702,41.365
53.739,73703,25.431
54.975,73704,41.3
71.69,73705,73.81
65.863,73706,53.606
56.084,73707,56.098
50.081,73708,46.79
54.841,73709,49.969
59.74,73710,18.224
63.735,73711,59.86
58.624,73712,38.459
51.851,73713,52.038
53.364,73714,33.412
51.948,73715,28.671
54.499,73716,35.225
53.207,73717,25.136
74.796,73718,77.182
58.455,73719,57.516
75.303,73720,71.329
54.207,73721,49.029
,73722,
59.597,73723,54.388
61.039,73724,62.169
57.19,73725,40.284
75.248,73726,59.338
66.885,73727,60.828
65.025,73728,58.174
66.429,73729,57.598
73.102,73730,68.394
72.742,73731,64.729
70.222,73732,63.41
56.419,73733,47.651
73.134,73734,76.636
76.637,73735,68.997
59.167,73736,57.856
59.374,73737,45.082
54.245,73738,31.067
55.008,73739,28.284
55.954,73740,31.19
57.511,73741,41.709
60.583,73743,55.528
74.082,73744,67.206
73.857,73745,66.95
62.831,73746,49.245
52.424,73747,51.015
64.293,73748,45.543
62.655,73749,43.406
77.961,73750,74.559
70.591,73751,52.948
71.939,73752,55.798
70.017,73753,43.972
69.85,73754,52.135
69.256,73755,37.707
75.512,73756,56.005
61.194,73757,49.628
59.743,73758,38.266
51.592,73759,43.591
59.257,73760,49.739
52.265,73761,43.609
54.764,73762,50.494
59.335,73763,52.527
57.508,73764,48.739
53.367,73765,46.283
63.133,73766,55.468
63.468,73767,56.635
47.748,73768,45.719
76.066,73769,57.118
71.151,73770,66.533
71.026,73771,71.308
55.412,73772,48.433
58.014,73773,51.03
56.574,73774,20.941
57.79,73775,41.509
54.459,73776,15.931
62.31,73777,48.9
64.369,73778,48.34
63.079,73779,44.484
57.645,73780,15.635
72.478,73781,50.062
54.792,73782,15.436
57.434,73783,38.46
75.834,73784,60.378
73.779,73785,63.409
81.942,73786,71.965
75.14,73787,64.055
81.91,73788,72.897
74.316,73789,62.673
80.551,73790,71.787
60.615,73791,56.441
59.082,73792,47.447
73.219,73793,56.962
69.887,73794,62.456
75.296,73795,79.357
71.763,73796,60.822
66.942,73797,49.404
80.192,73798,78.804
79.008,73799,73.13
73.696,73800,69.392
51.173,73801,26.374
76.56,73802,72.326
74.049,73803,67.407
72.404,73804,70.915
58.73,73805,52.746
63.884,73806,33.394
60.815,73807,55.878
50.922,73808,39.983
65.796,73809,59.889
64.003,73810,58.445
60.711,73811,41.221
56.589,73812,36.046
57.247,73813,36.751
74.225,73814,60.195
61.516,73815,55.393
56.567,73816,39.218
55.086,73817,24.27
55.982,73818,38.934
70.412,73819,54.968
59.197,73820,54.088
57.158,73821,57.346
60.95,73822,50.225
,73823,
62.712,73824,49.932
55.118,73825,43.291
71.89,73826,69.538
70.233,73827,68.489
73.773,73828,63.914
77.04,73829,61.112
76.93,73830,63.696
73.866,73831,56.451
77.479,73832,63.364
62.848,73833,49.127
62.752,73834,56.522
68.955,73835,56.799
69.091,73836,34.647
62.529,73837,55.063
54.01,73838,46.623
59.258,73839,45.03
61.397,73840,36.241
57.17,73841,40.658
66.679,73842,52.445
59.622,73843,53.426
59.833,73844,42.397
60.262,73845,39.031
77.991,73846,81.161
73.237,73847,54.085
69.482,73848,50.467
40.531,73849,29.955
52.216,73850,33.807
58.902,73851,46.847
54.154,73852,40.815
19.086,73853,5.721
45.867,73854,27.775
52.301,73855,29.045
61.949,73856,41.807
72.913,73857,78.207
69.902,73858,57.208
60.42,73859,53.967
52.081,73860,19.248
53.402,73861,31.212
55.556,73862,33.183
68.923,73863,66.519
65.638,73864,66.121
51.658,73865,43.471
55.428,73866,34.107
65.609,73867,37.109
71.364,73868,50.027
64.16,73869,45.414
57.744,73870,37.862
-66.88,73871,-73.798
77.918,73872,46.352
53.23,73873,37.192
55.888,73874,45.441
57.971,73875,49.638
69.069,73876,48.696
68.266,73877,60.885
59.391,73878,57.131
59.429,73879,58.466
66.92,73880,42.374
34.199,73881,17.166
64.037,73882,52.969
72.431,73883,54.151
65.25,73884,38.839
65.377,73885,39.843
64.685,73886,38.862
73.26,73887,57.483
65.211,73888,39.204
70.266,73889,49.707
68.526,73890,58.801
66.82,73891,56.254
80.653,73892,71.114
54.428,73893,26.804
50.589,73894,33.797
43.21,73895,25.494
51.796,73896,16.858
52.94,73897,14.085
63.688,73898,46.554
70.457,73899,57.64
72.499,73900,68.198
76.207,73901,55.299
71.156,73902,51.047
69.675,73903,66.01
55.496,73904,53.783
65.645,73905,54.016
62.787,73906,33.929
71.602,73907,67.547
59.885,73908,34.858
58.842,73909,32.387
56.433,73910,42.476
61.415,73911,46.486
71.482,73912,68.953
61.793,73913,40.377
50.172,73914,42.745
61.105,73915,39.214
57.069,73916,25.789
60.067,73917,38.029
73.171,73918,66.938
59.31,73919,52.032
64.923,73920,53.578
59.518,73921,34.313
74.333,73922,57.899
69.809,73923,46.282
42.619,73924,38.508
44.324,73925,42.114
42.327,73926,33.449
61.685,73927,37.315
73.173,73928,35.413
79.04,73929,53.274
61.467,73930,43.738
52.553,73931,35.638
51.719,73932,35.36
69.909,73933,51.066
76.454,73934,46.015
,73935,
69.862,73936,51.057
59.627,73937,48.463
59.646,73938,45.672
63.188,73939,50.033
63.422,73940,41.605
46.541,73941,33.405
52.501,73942,43.444
57.022,73943,43.425
68.733,73944,62.821
55.096,73945,31.445
61.203,73946,36.485
61.582,73947,41.256
59.638,73948,39.044
83.142,73949,72.207
59.52,73950,40.027
60.337,73951,54.736
55.169,73952,39.926
68.252,73953,50.882
57.355,73954,55.526
65.117,73955,59.114
82.045,73956,70.798
46.181,73957,18.757
,73958,
73.274,73959,61.723
58.413,73960,41.273
57.88,73961,33.242
54.133,73962,52.624
60.084,73963,37.412
66.901,73964,47.984
59.109,73965,47.444
75.447,73966,57.404
69.086,73967,50.524
68.973,73968,47.201
69.373,73969,51.834
,73970,
65.683,73971,55.172
-0.524,73972,1.416
61.199,73973,47.879
60.869,73974,47.564
60.839,73975,48.315
,73976,
56.943,73977,36.641
58.088,73978,32.877
58.759,73979,36.987
57.748,73980,37.18
58.019,73981,41.876
58.438,73982,42.079
58.562,73983,33.833
59.693,73984,47.361
57.571,73985,37.302
64.08,73986,45.751
60.729,73987,51.087
52.417,73988,35.235
55.647,73989,39.311
61.193,73990,46.647
74.036,73991,64.545
60.902,73992,46.338
58.579,73993,31.777
51.659,73994,38.317
54.053,73995,44.186
57.321,73996,36.538
62.475,73997,52.833
56.456,73998,47.958
61.011,73999,52.459
72.493,74000,62.771
59.926,74001,23.795
57.318,74002,48.349
70.837,74003,60.872
60.995,74004,31.865
42.83,74005,38.574
61.892,74006,51.531
,74007,
,74008,
81.328,74009,60.785
74.073,74010,51.287
74.289,74011,42.168
79.69,74012,63.788
77.953,74013,58.84
81.875,74014,61.212
36.133,74015,26.511
57.401,74016,50.146
59.446,74017,54.156
59.226,74018,48.451
61.754,74019,55.538
59.406,74020,56.674
59.354,74021,55.586
61.332,74022,55.46
59.479,74023,56.235
61.796,74024,51.96
59.913,74025,54.783
59.128,74026,52.071
35.955,74027,28.535
55.053,74028,47.238
48.837,74029,41.007
63.799,74030,55.287
31.136,74031,14.394
59.704,74032,52.514
26.823,74033,11.746
61.539,74034,51.51
25.477,74035,13.554
51.248,74036,38.347
59.322,74037,51.693
61.525,74038,53.355
62.371,74039,55.091
57.754,74040,48.162
48.787,74041,36.894
59.008,74042,50.573
21.265,74043,10.948
63.286,74044,55.395
59.528,74045,51.459
61.616,74046,54.189
59.885,74047,48.704
73.023,74048,55.637
76.024,74049,60.556
68.792,74050,42.929
77.626,74051,66.087
69.895,74052,54.036
56.504,74053,34.563
57.767,74054,39.467
61.364,74055,60.92
63.94,74056,32.888
59.495,74057,31.818
59.69,74058,31.745
59.353,74059,31.784
44.206,74060,41.751
44.823,74061,41.291
78.685,74062,80.921
60.1,74063,30.054
73.432,74064,66.39
76.029,74065,73.101
73.804,74066,68.224
,74067,
68.269,74068,63.39
,74069,
59.014,74070,43.345
73.81,74071,45.842
73.635,74072,61.945
38.424,74073,27.76
74.481,74074,47.665
68.528,74075,35.983
72.936,74077,49.579
60.026,74078,34.691
73.289,74079,64.767
67.174,74080,30.15
,74081,
68.257,74082,54.204
-13.566,74083,-30.754
62.94,74084,55.259
72.823,74085,59.36
,74086,
59.165,74087,35.781
46.026,74088,37.767
67.003,74089,59.914
67.907,74090,40.971
37.909,74091,17.455
77.254,74092,50.959
58.626,74093,52.622
57.678,74094,49.248
51.694,74095,36.332
62.733,74096,47.088
63.047,74097,37.528
58.354,74098,44.908
59.357,74099,46.0
65.213,74100,49.37
68.578,74101,67.968
55.32,74102,35.38
49.249,74103,31.114
53.176,74104,36.056
51.095,74105,34.224
50.433,74106,34.668
53.235,74107,35.878
55.104,74108,36.77
58.267,74109,44.811
52.03,74110,34.178
62.252,74111,45.092
65.258,74112,47.74
64.622,74113,46.528
75.314,74114,62.01
58.123,74115,29.448
72.791,74116,64.779
66.102,74117,48.203
58.871,74118,31.552
62.841,74119,31.409
39.727,74120,18.695
57.011,74121,45.121
56.314,74122,23.369
74.423,74123,67.011
76.169,74124,66.218
59.866,74125,50.964
60.56,74126,44.044
60.969,74127,15.718
68.344,74128,56.795
66.601,74129,52.408
66.619,74130,51.933
54.814,74131,33.85
53.532,74132,27.134
74.13,74133,43.995
71.205,74134,29.272
60.191,74135,35.459
60.637,74136,37.238
59.267,74137,44.967
60.941,74138,47.084
74.618,74139,56.565
70.351,74140,64.696
74.08,74141,68.942
76.849,74142,70.492
73.487,74143,67.408
76.657,74144,72.059
74.741,74145,68.249
76.551,74146,70.673
77.144,74147,72.278
69.629,74148,52.114
52.507,74149,36.974
49.438,74150,35.52
60.007,74151,42.421
63.229,74152,44.142
80.488,74153,57.564
76.681,74154,55.876
105.275,74155,77.319
50.888,74156,41.73
74.303,74157,66.557
57.428,74158,44.179
59.5,74159,50.768
64.75,74160,45.724
46.715,74161,25.556
50.962,74162,32.003
59.165,74163,40.953
50.927,74164,31.216
73.467,74165,54.742
75.1,74166,51.808
79.388,74167,54.251
71.386,74168,71.592
69.125,74169,63.884
73.788,74170,76.889
71.296,74171,68.524
70.37,74172,70.781
60.658,74173,52.026
65.664,74174,29.378
55.156,74175,51.699
49.095,74176,43.704
59.877,74177,49.128
70.359,74178,61.47
59.012,74179,54.474
61.194,74180,48.951
71.759,74181,59.233
31.488,74182,15.191
60.018,74183,53.186
73.327,74184,64.142
62.626,74185,54.32
60.128,74186,47.801
69.508,74187,58.39
73.669,74188,63.851
59.393,74189,52.337
54.804,74190,48.003
70.273,74191,64.292
74.266,74192,59.748
78.143,74193,62.726
76.657,74194,51.845
71.042,74195,62.356
68.176,74196,56.98
55.548,74197,48.743
57.311,74198,50.421
79.304,74199,55.243
58.785,74200,44.335
56.611,74201,35.744
56.34,74202,49.073
52.582,74203,40.21
46.197,74204,21.969
71.652,74205,67.122
58.073,74206,39.901
51.027,74207,23.944
51.106,74208,23.969
53.16,74209,49.047
55.19,74210,56.228
54.568,74211,53.851
53.847,74212,56.602
59.373,74213,48.187
57.564,74214,56.451
62.585,74215,55.466
52.528,74216,44.151
59.836,74217,38.443
37.718,74218,26.768
61.113,74219,50.49
35.773,74220,23.575
24.7,74221,23.142
77.574,74222,53.993
66.233,74223,31.825
66.67,74224,49.315
56.291,74225,52.998
60.454,74226,59.028
74.885,74227,73.533
63.419,74228,35.232
63.601,74229,65.045
73.5,74230,72.511
63.212,74231,64.077
,74232,
76.666,74233,41.963
70.594,74234,71.378
45.324,74236,26.856
51.45,74237,27.865
49.34,74238,35.194
52.797,74239,37.109
59.842,74240,38.341
75.325,74241,80.671
57.046,74242,46.95
58.851,74243,46.212
57.992,74245,43.514
58.462,74246,48.188
58.824,74247,45.487
59.524,74248,48.633
58.797,74249,34.717
70.694,74250,54.386
50.097,74251,47.304
63.241,74252,44.948
63.939,74253,50.564
64.857,74254,51.221
60.544,74255,37.54
64.073,74256,42.668
60.657,74257,34.001
46.647,74258,38.308
38.322,74259,26.773
39.3,74260,32.231
38.063,74261,26.832
44.899,74262,43.617
52.359,74263,48.849
58.856,74264,59.468
54.486,74265,42.965
54.318,74266,50.328
69.3,74267,41.914
64.636,74268,63.676
73.026,74269,59.921
60.847,74270,42.563
37.085,74271,31.486
64.596,74272,40.119
44.387,74273,20.337
50.594,74274,30.674
57.154,74275,51.881
73.188,74276,64.419
73.587,74277,68.254
74.583,74278,75.449
76.014,74279,76.397
55.705,74280,24.382
78.001,74281,81.614
61.385,74282,50.396
59.839,74283,52.37
60.811,74284,43.988
59.103,74285,45.27
54.854,74286,18.23
59.493,74287,18.642
52.761,74288,16.33
56.0,74289,33.539
49.927,74290,12.623
74.019,74291,61.504
68.927,74292,54.394
69.509,74293,55.767
74.315,74294,60.819
55.602,74295,32.829
70.503,74296,61.753
54.133,74297,43.987
74.439,74298,60.992
61.789,74299,52.008
62.089,74300,47.041
,74301,
59.796,74302,60.611
62.002,74303,62.14
65.169,74304,49.856
73.134,74305,65.155
76.696,74306,52.098
67.013,74307,67.171
61.644,74308,35.215
60.106,74309,47.782
32.497,74310,12.209
55.802,74311,38.936
61.129,74312,45.571
60.819,74313,47.834
54.184,74314,35.451
60.093,74315,47.936
58.959,74316,50.108
59.18,74317,49.261
56.332,74318,40.729
57.143,74319,47.062
61.386,74320,49.776
58.442,74321,46.786
58.96,74322,46.021
59.258,74323,50.796
76.888,74324,73.095
80.708,74325,72.023
52.085,74326,23.329
52.218,74327,20.15
50.405,74328,30.418
51.417,74329,25.005
50.308,74330,26.919
50.526,74331,21.984
47.224,74332,15.415
55.343,74333,48.785
55.555,74334,46.219
49.556,74335,15.122
55.342,74336,48.785
76.262,74337,55.302
,74338,
59.986,74339,46.816
52.881,74340,46.769
67.561,74341,53.897
71.6,74342,61.151
78.701,74343,64.786
29.159,74344,9.005
,74345,
75.729,74346,73.916
57.395,74347,30.077
74.252,74348,75.366
78.281,74349,76.406
74.953,74350,73.272
68.199,74351,51.997
69.418,74352,58.719
60.294,74353,50.52
,74354,
74.765,74355,70.13
64.284,74356,39.358
72.419,74357,74.648
76.921,74358,76.978
-7.921,74359,-15.864
71.102,74360,60.481
67.912,74361,50.59
83.58,74362,59.495
73.694,74363,62.898
73.694,74364,62.898
59.3,74365,32.139
81.344,74366,51.65
77.161,74367,31.31
70.827,74368,33.145
59.176,74369,46.104
57.601,74370,34.482
71.779,74371,72.896
72.921,74372,49.664
72.355,74373,60.858
39.977,74374,14.133
68.971,74375,46.81
71.055,74376,58.629
78.68,74377,66.623
68.909,74378,67.907
74.179,74379,52.171
76.097,74380,44.819
64.612,74381,48.126
70.27,74382,44.984
72.446,74383,69.6
73.115,74384,74.389
71.75,74385,68.338
56.95,74386,38.747
54.701,74387,42.313
62.01,74388,38.349
94.196,74389,50.322
76.023,74390,65.155
69.699,74391,46.125
59.635,74392,18.164
75.508,74393,64.328
73.3,74394,70.379
77.886,74395,52.041
69.44,74396,48.043
76.418,74397,62.584
71.792,74398,67.32
76.036,74399,61.953
40.015,74400,24.25
38.564,74401,22.527
58.834,74402,51.958
62.417,74403,55.087
61.147,74404,53.447
72.461,74405,47.509
76.898,74406,71.884
66.444,74407,54.288
60.22,74408,37.194
63.49,74409,47.499
61.146,74410,58.239
75.288,74411,61.112
68.302,74412,54.877
75.651,74413,61.639
61.702,74414,18.697
67.968,74415,71.421
69.987,74416,76.353
69.136,74417,73.929
52.511,74418,48.715
64.116,74419,45.731
,74420,
73.849,74421,61.978
70.625,74422,53.653
76.363,74423,57.871
62.432,74424,51.665
60.875,74425,49.459
63.516,74426,49.18
63.577,74427,51.492
58.352,74428,50.212
59.699,74429,50.366
57.994,74430,41.488
54.01,74431,39.771
57.118,74432,43.702
58.048,74433,45.552
59.613,74434,45.464
56.146,74435,43.973
72.43,74436,63.797
76.527,74437,60.66
73.939,74438,75.511
84.553,74439,65.54
72.59,74440,41.096
82.892,74441,65.609
77.539,74442,49.036
68.337,74443,54.965
58.347,74444,34.249
,74445,
72.895,74446,62.872
73.494,74447,44.033
137.7,74448,106.715
76.848,74449,57.432
68.592,74450,42.745
81.927,74451,46.181
60.562,74452,55.525
49.637,74453,7.311
58.312,74454,43.011
30.512,74455,22.827
65.13,74456,39.132
24.976,74457,-11.826
57.543,74458,40.878
60.928,74459,39.907
,74460,
55.874,74461,43.593
68.969,74462,52.148
72.51,74463,59.794
32.162,74464,22.472
69.272,74465,49.245
72.34,74466,38.33
56.467,74467,46.128
56.276,74468,47.317
59.145,74469,54.827
69.879,74470,59.181
62.478,74471,35.213
68.741,74472,54.361
69.441,74473,58.844
69.67,74474,55.517
58.442,74475,43.813
67.753,74476,49.175
68.622,74477,40.358
73.481,74478,64.721
68.031,74479,57.28
53.073,74480,35.318
59.13,74481,26.86
,74482,
49.038,74483,32.504
53.512,74484,47.211
54.747,74485,47.712
60.246,74486,49.69
60.769,74487,49.739
56.742,74488,47.692
57.053,74489,49.997
80.151,74490,62.197
75.914,74491,58.394
60.827,74492,39.422
75.063,74493,55.719
70.381,74494,64.797
,74495,
61.009,74496,45.478
,74497,
65.99,74498,45.082
75.782,74499,73.752
69.845,74500,64.78
74.814,74501,56.988
76.207,74502,49.466
58.086,74503,46.287
61.818,74504,37.104
54.699,74505,32.512
59.439,74506,34.193
60.473,74507,36.534
60.473,74508,36.534
62.031,74509,35.176
61.199,74510,35.223
61.199,74511,35.223
60.905,74512,47.544
55.771,74513,42.073
44.068,74514,-8.054
42.223,74515,17.542
56.055,74516,42.637
60.023,74517,44.878
61.279,74518,56.535
58.796,74519,59.931
59.111,74520,35.862
61.636,74521,48.193
59.535,74522,46.388
,74523,
62.493,74524,55.876
60.331,74525,48.827
76.875,74526,77.379
70.101,74527,51.328
57.995,74528,36.986
62.264,74529,37.476
66.187,74530,56.551
56.03,74531,32.78
66.115,74532,32.482
70.799,74533,45.57
,74534,
74.739,74535,64.264
70.099,74536,63.19
61.264,74537,40.503
40.303,74538,18.218
59.469,74539,37.154
38.735,74540,20.114
51.373,74541,36.087
61.104,74542,45.997
32.29,74543,-0.827
82.604,74544,77.778
60.905,74545,44.442
59.192,74546,31.148
65.871,74547,42.706
84.189,74548,52.462
52.229,74549,36.101
79.483,74550,65.34
74.665,74551,60.33
75.368,74552,66.413
73.779,74553,63.729
76.032,74554,63.771
58.799,74555,40.751
69.863,74556,44.581
28.872,74557,18.943
61.04,74558,52.433
60.661,74559,49.466
69.192,74560,42.938
67.142,74561,41.15
62.526,74562,34.793
67.137,74563,42.045
71.681,74564,43.749
69.184,74565,42.939
66.132,74566,45.35
57.435,74567,34.119
78.577,74568,69.075
44.469,74569,31.106
36.065,74570,21.548
41.327,74571,31.143
64.373,74572,42.452
74.622,74573,43.961
59.784,74574,53.594
71.494,74575,60.611
78.681,74576,63.032
62.831,74577,48.497
60.66,74578,36.994
66.406,74579,49.818
78.15,74580,44.875
74.613,74581,61.459
69.868,74582,40.977
59.455,74583,49.584
56.287,74584,51.181
63.58,74585,28.792
69.654,74586,46.202
54.437,74587,30.264
74.863,74588,74.21
73.413,74589,41.586
74.621,74590,61.514
61.071,74591,34.102
,74592,
80.364,74593,48.248
65.019,74594,47.483
58.634,74595,38.91
83.552,74596,58.576
75.466,74597,61.528
71.057,74598,43.929
54.878,74599,29.74
72.642,74600,54.338
55.928,74601,26.324
74.097,74602,40.334
76.81,74603,60.073
73.926,74604,51.418
80.832,74605,54.089
80.988,74606,64.049
75.891,74607,71.13
73.639,74608,67.277
71.712,74609,64.28
78.489,74610,76.738
69.818,74611,51.144
68.032,74612,21.044
70.783,74613,55.962
77.559,74614,59.875
56.51,74615,22.08
56.295,74616,29.425
79.457,74617,64.382
74.942,74618,66.181
57.408,74619,27.682
73.783,74620,30.096
54.541,74621,53.499
55.548,74622,34.216
,74623,
78.6,74624,70.343
75.825,74625,45.505
63.245,74626,51.615
76.543,74627,52.408
72.998,74628,48.308
76.398,74629,55.976
82.297,74630,67.784
62.943,74631,34.173
90.673,74632,81.552
75.774,74633,72.048
79.189,74634,55.177
80.321,74635,75.595
73.351,74636,71.377
47.335,74637,31.848
67.182,74638,52.357
57.98,74639,39.018
79.885,74640,70.457
65.602,74641,65.144
71.461,74642,50.515
74.152,74643,55.694
77.917,74644,59.271
75.474,74645,56.325
76.339,74646,50.369
62.202,74647,56.464
59.08,74648,51.613
22.501,74649,5.887
56.965,74650,46.625
60.56,74651,50.374
56.676,74652,50.598
57.901,74653,40.503
59.873,74654,15.261
76.667,74655,56.636
57.821,74656,50.893
76.442,74657,71.703
71.277,74658,61.836
64.674,74659,47.011
76.614,74660,72.655
56.652,74661,52.674
73.779,74662,52.137
82.128,74663,57.305
81.562,74664,61.662
54.821,74665,32.259
75.151,74666,57.025
58.511,74667,53.558
57.012,74668,53.2
72.653,74669,45.86
56.151,74670,40.625
57.844,74671,43.605
60.284,74672,55.851
56.31,74673,49.869
77.331,74674,64.211
34.728,74675,18.133
54.186,74676,43.216
71.677,74677,53.891
59.114,74678,17.71
58.356,74679,14.791
74.205,74680,43.921
61.476,74681,50.773
69.901,74682,36.202
62.142,74683,37.361
48.475,74684,32.551
69.257,74685,52.674
85.911,74686,65.639
73.978,74687,63.959
69.777,74688,60.938
75.589,74689,56.965
74.959,74690,63.305
69.972,74691,58.84
56.073,74692,46.724
68.387,74693,47.768
23.811,74694,-1.659
54.462,74695,40.572
69.866,74696,41.27
57.566,74697,28.009
67.332,74698,61.316
52.573,74699,34.054
61.76,74700,36.569
75.593,74701,42.312
67.068,74702,33.185
70.154,74703,30.554
70.128,74704,41.585
75.133,74705,51.489
69.949,74706,34.522
78.864,74707,41.119
68.049,74708,37.774
74.137,74709,58.022
69.378,74710,44.607
69.352,74711,30.096
63.936,74712,26.227
77.917,74713,47.064
71.266,74714,39.542
73.52,74715,53.033
79.455,74716,43.501
70.561,74717,46.829
71.776,74718,54.566
67.33,74719,43.262
78.882,74720,66.523
76.468,74721,50.14
72.534,74722,52.827
69.643,74723,36.76
90.299,74724,71.089
43.502,74725,26.368
71.674,74726,42.525
76.08,74727,44.766
