E_acyl_orca_Eh,E_h_orca_Eh,id,bde_gxtb_kcal,bde_alfabet_kcal,bde_dft_kcal
-3419.497201499119,-0.497326434673,75659.0,78.744,87.58938,89.98149649553082
-3822.718983315793,-0.497326434673,16953.0,83.675,90.87759,100.88247221887679
-570.514760331953,-0.497326434673,393.0,87.057,91.89384,115.16975511914927
-712.385096056809,-0.497326434673,37590.0,90.547,90.95095,104.22265350004395
-864.502236779032,-0.497326434673,185266.0,113.847,90.05212,97.14266252646232
