E_acyl_orca_Eh,E_h_orca_Eh,id,bde_gxtb_kcal,bde_alfabet_kcal,bde_dft_kcal
-1476.075606925312,-0.497326434673,77224.0,77.34,88.92416,94.88183435605838
-942.021865275146,-0.497326434673,68790.0,82.887,87.96189,94.65836206961802
-3394.94072794052,-0.497326434673,60826.0,86.413,90.51849,96.61287009708353
-829.848344440685,-0.497326434673,96646.0,89.772,90.418304,95.62160841818681
-993.680734348472,-0.497326434673,176600.0,96.149,92.6164,112.06347143010329
