id,donor_id,acceptor_id,pair_key,reaction_type,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_pred_correction_mean,dG_pred_correction_std,dG_pred
WTGBACTVTKTVOA-UHFFFAOYSA-N__BUGKLXFWSJVIFJ-ZIAGYGMSSA-N,WTGBACTVTKTVOA-UHFFFAOYSA-N,BUGKLXFWSJVIFJ-ZIAGYGMSSA-N,BUGKLXFWSJVIFJ-ZIAGYGMSSA-N__WTGBACTVTKTVOA-UHFFFAOYSA-N,carbo-hetero,C1=CC(=C(C(=C1)C(F)F)F)C=O,C[C@@H]1CN(C[C@H](O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)C4=CN=C(C=N4)N5CCOCC5)F,CC1CN(c2c(C(O)C(=O)c3cccc(C(F)F)c3F)cc3c(-c4cnc(N5CCOCC5)cn4)noc3c2F)CC(C)O1,-10.3767,7.783,1.89696896225214,0.5163912336577289,9.67996896225214
RTSIILIDNLSPRD-UHFFFAOYSA-N__NNXXLGCPFLDMIV-UHFFFAOYSA-N,RTSIILIDNLSPRD-UHFFFAOYSA-N,NNXXLGCPFLDMIV-UHFFFAOYSA-N,NNXXLGCPFLDMIV-UHFFFAOYSA-N__RTSIILIDNLSPRD-UHFFFAOYSA-N,carbo-hetero,C1=CC2=C(C=C1F)C(=CN2)C3=COC(=C3)C(CC=O)C(=O)O,C1=CC(=C(C=C1F)C#CCC=O)[N+](=O)[O-],O=C(CC(C(=O)O)c1cc(-c2c[nH]c3ccc(F)cc23)co1)C(O)CC#Cc1cc(F)ccc1[N+](=O)[O-],-13.3842,1.8667,0.5414670899976045,0.5083935702560186,2.4081670899976046
UQKXQCCGFZXCHR-UHFFFAOYSA-N__IHYLXHUNQRWKPO-UHFFFAOYSA-N,UQKXQCCGFZXCHR-UHFFFAOYSA-N,IHYLXHUNQRWKPO-UHFFFAOYSA-N,IHYLXHUNQRWKPO-UHFFFAOYSA-N__UQKXQCCGFZXCHR-UHFFFAOYSA-N,carbo-hetero,C1=CC(=C(C(=C1C=O)C(=O)CCl)F)[N+](=O)[O-],CC(C)CC(C1=NOC(=C1)C=O)NC(=O)OCC2=CC=CC=C2,CC(C)CC(NC(=O)OCc1ccccc1)c1cc(C(O)C(=O)c2ccc([N+](=O)[O-])c(F)c2C(=O)CCl)on1,-9.3278,5.4923,6.309260523319244,0.5045065856991459,11.801560523319244
NQSSFYDUPWFZSN-UHFFFAOYSA-N__JHJXBLPQJRIPNV-MRXNPFEDSA-N,NQSSFYDUPWFZSN-UHFFFAOYSA-N,JHJXBLPQJRIPNV-MRXNPFEDSA-N,JHJXBLPQJRIPNV-MRXNPFEDSA-N__NQSSFYDUPWFZSN-UHFFFAOYSA-N,hetero-hetero,CC(C)(C)C1=C(C(=NC=C1C=O)OC(=O)N2CCNCC2)F,C[C@@](C1=CC(=NC=C1)C2=CC=CC3=C2SC(=C3)C=O)(C(F)(F)F)O,CC(C)(C)c1c(C(=O)C(O)c2cc3cccc(-c4cc(C(C)(O)C(F)(F)F)ccn4)c3s2)cnc(OC(=O)N2CCNCC2)c1F,-9.4144,5.3223,5.877107584476471,0.5034552435250375,11.199407584476472
VHPRISYFPVPDKK-UHFFFAOYSA-N__SCKMAUQQJIOIPR-UHFFFAOYSA-N,VHPRISYFPVPDKK-UHFFFAOYSA-N,SCKMAUQQJIOIPR-UHFFFAOYSA-N,SCKMAUQQJIOIPR-UHFFFAOYSA-N__VHPRISYFPVPDKK-UHFFFAOYSA-N,carbo-carbo,C1CCC(C1)CC(CC=O)C2=CC=CC=C2,COC1=C(C(=C(C(=C1)C=O)C(F)(F)F)Cl)C(F)(F)F,COc1cc(C(O)C(=O)CC(CC2CCCC2)c2ccccc2)c(C(F)(F)F)c(Cl)c1C(F)(F)F,-17.1301,-3.3056,0.6037868266459554,0.5020336529584126,-2.7018131733540445
AVTOABWQZOYUFM-UHFFFAOYSA-N__WFPCJINPTBQZLP-UHFFFAOYSA-N,AVTOABWQZOYUFM-UHFFFAOYSA-N,WFPCJINPTBQZLP-UHFFFAOYSA-N,AVTOABWQZOYUFM-UHFFFAOYSA-N__WFPCJINPTBQZLP-UHFFFAOYSA-N,hetero-hetero,CN(C1CC1)C2=NC(=NC(=C2C=O)C3=CC=CC=C3F)SC,C1=CC(=C(C(=C1)F)F)C2=CN=C(C=C2C=O)F,CSc1nc(-c2ccccc2F)c(C(=O)C(O)c2cc(F)ncc2-c2cccc(F)c2F)c(N(C)C2CC2)n1,-13.8211,-4.0851,5.7062903881073,0.49879344408188836,1.6211903881073004
TVWIJBVZZNZZLW-UHFFFAOYSA-N__CTOCASDBZCPZAF-OCAPTIKFSA-N,TVWIJBVZZNZZLW-UHFFFAOYSA-N,CTOCASDBZCPZAF-OCAPTIKFSA-N,CTOCASDBZCPZAF-OCAPTIKFSA-N__TVWIJBVZZNZZLW-UHFFFAOYSA-N,carbo-hetero,CCC(C)N(CC)C1=C(C(=CC=C1)F)C=O,C[C@@H]1CN(C[C@@H](O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)Cl)F,CCC(C)N(CC)c1cccc(F)c1C(=O)C(O)c1cc2c(Cl)noc2c(F)c1N1CC(C)OC(C)C1,-8.0863,3.6533,3.8419595420360566,0.4833942900013435,7.495259542036057
BPOVZYOIMMVYPR-UHFFFAOYSA-N__SMGWBKIRLMNBMH-UHFFFAOYSA-N,BPOVZYOIMMVYPR-UHFFFAOYSA-N,SMGWBKIRLMNBMH-UHFFFAOYSA-N,BPOVZYOIMMVYPR-UHFFFAOYSA-N__SMGWBKIRLMNBMH-UHFFFAOYSA-N,carbo-carbo,CC1=C(C(=CC=C1)Cl)CC(=O)OC2(CCC(CC2)C(F)(F)F)C=O,C1=CC=C(C=C1)COC2=C(C=C(C=C2F)F)CCC=O,Cc1cccc(Cl)c1CC(=O)OC1(C(=O)C(O)CCc2cc(F)cc(F)c2OCc2ccccc2)CCC(C(F)(F)F)CC1,-9.8962,2.5148,-0.9791497550904751,0.4817204620275034,1.535650244909525
MCQVGVSKTKXMTN-UHFFFAOYSA-N__KZPRZSXAJRXMLM-UHFFFAOYSA-N,MCQVGVSKTKXMTN-UHFFFAOYSA-N,KZPRZSXAJRXMLM-UHFFFAOYSA-N,KZPRZSXAJRXMLM-UHFFFAOYSA-N__MCQVGVSKTKXMTN-UHFFFAOYSA-N,carbo-hetero,CC1CN(CC(O1)C)C2=C(C3=C(C=C2C=O)C(=NO3)N4CC(OC4=O)C5=CC=CC=N5)F,C1=CC(=CC=C1CCCCC(=O)O)C=O,CC1CN(c2c(C(=O)C(O)c3ccc(CCCCC(=O)O)cc3)cc3c(N4CC(c5ccccn5)OC4=O)noc3c2F)CC(C)O1,-8.9206,3.9476,2.6354661166667936,0.48168390110470966,6.583066116666794
CPEBFEUMAFPORF-UHFFFAOYSA-N__ZOQGTNLWBZRQOU-UHFFFAOYSA-N,CPEBFEUMAFPORF-UHFFFAOYSA-N,ZOQGTNLWBZRQOU-UHFFFAOYSA-N,CPEBFEUMAFPORF-UHFFFAOYSA-N__ZOQGTNLWBZRQOU-UHFFFAOYSA-N,hetero-hetero,C1=C(NC(=C(C1=O)C=O)C(F)F)CBr,C1=CC=C(C(=C1)N2C(=C(C(=N2)C(=O)OF)C=O)Cl)F,O=C(OF)c1nn(-c2ccccc2F)c(Cl)c1C(O)C(=O)c1c(C(F)F)[nH]c(CBr)cc1=O,-11.4345,4.2107,2.2921753227710724,0.4812463379552484,6.5028753227710725
FZJZGTNKNCHMAH-UHFFFAOYSA-N__GVNSVGNPQUKGLC-UHFFFAOYSA-N,FZJZGTNKNCHMAH-UHFFFAOYSA-N,GVNSVGNPQUKGLC-UHFFFAOYSA-N,FZJZGTNKNCHMAH-UHFFFAOYSA-N__GVNSVGNPQUKGLC-UHFFFAOYSA-N,carbo-carbo,C[Si](C)(C)C1=C(C(=C(C=C1C=O)Br)F)F,C1=CC(=C(C=C1C=O)[N+](=O)[O-])N(CCO)CC(F)F,C[Si](C)(C)c1c(C(=O)C(O)c2ccc(N(CCO)CC(F)F)c([N+](=O)[O-])c2)cc(Br)c(F)c1F,-8.8331,3.8714,1.6990002870559693,0.4799469923153314,5.5704002870559695
BMIJLCLIRVSUQO-UHFFFAOYSA-N__ZRXIZHDSUMEUKX-UHFFFAOYSA-N,BMIJLCLIRVSUQO-UHFFFAOYSA-N,ZRXIZHDSUMEUKX-UHFFFAOYSA-N,BMIJLCLIRVSUQO-UHFFFAOYSA-N__ZRXIZHDSUMEUKX-UHFFFAOYSA-N,hetero-hetero,C1CN(CCN1C2=C(C=CC=N2)C#N)C(=O)C3=C(C=C(C(=C3)C=O)F)F,CC(C)C1=CC=CC=C1C2=CC(=C(C=C2)C3CCN(C3)C4=NC=C(C=C4)F)C=O,CC(C)c1ccccc1-c1ccc(C2CCN(c3ccc(F)cn3)C2)c(C(O)C(=O)c2cc(C(=O)N3CCN(c4ncccc4C#N)CC3)c(F)cc2F)c1,-9.1156,2.5025,4.0332230746746065,0.47694804737850427,6.535723074674607
TXRPWRIDDBKNNE-UHFFFAOYSA-N__NLIRPBHMUWGQHT-UHFFFAOYSA-N,TXRPWRIDDBKNNE-UHFFFAOYSA-N,NLIRPBHMUWGQHT-UHFFFAOYSA-N,NLIRPBHMUWGQHT-UHFFFAOYSA-N__TXRPWRIDDBKNNE-UHFFFAOYSA-N,carbo-carbo,C1COC(N1C2=CC(=C(C=C2)N)F)C=O,CN1CC(C2=CC(=C(C=C21)Cl)C(=O)N3CCC(CC3)CC4=CC=C(C=C4)F)C=O,CN1CC(C(O)C(=O)C2OCCN2c2ccc(N)c(F)c2)c2cc(C(=O)N3CCC(Cc4ccc(F)cc4)CC3)c(Cl)cc21,-12.7254,-1.6693,1.7346190169453621,0.4747153600769583,0.06531901694536213
UEJRLAKPJBJOHW-UHFFFAOYSA-N__OHGCPMWRXODMHT-UHFFFAOYSA-N,UEJRLAKPJBJOHW-UHFFFAOYSA-N,OHGCPMWRXODMHT-UHFFFAOYSA-N,OHGCPMWRXODMHT-UHFFFAOYSA-N__UEJRLAKPJBJOHW-UHFFFAOYSA-N,carbo-carbo,CC1(CN(C2=C(C=C(C(=C2)C(F)(F)F)OC)S(=O)N1C)C3=CC=C(C=C3)F)CCC=O,C1C(CN(C1=O)CC2=CC(=CC=C2)F)C=O,COc1cc2c(cc1C(F)(F)F)N(c1ccc(F)cc1)CC(C)(CCC(=O)C(O)C1CC(=O)N(Cc3cccc(F)c3)C1)N(C)S2=O,-13.3015,1.731,0.13071225467137992,0.4741570421112634,1.86171225467138
LIUDVBDMPUVVPR-UHFFFAOYSA-N__QHPAJBSTTZAQPB-UHFFFAOYSA-N,LIUDVBDMPUVVPR-UHFFFAOYSA-N,QHPAJBSTTZAQPB-UHFFFAOYSA-N,LIUDVBDMPUVVPR-UHFFFAOYSA-N__QHPAJBSTTZAQPB-UHFFFAOYSA-N,carbo-hetero,CC1=C(C(=CC=C1)C=O)OCC2=CC(=CC(=C2)F)[N+](=O)[O-],C1=CC=C(C(=C1)C2=CC3=C(O2)C=CC(=C3C=O)O)F,Cc1cccc(C(=O)C(O)c2c(O)ccc3oc(-c4ccccc4F)cc23)c1OCc1cc(F)cc([N+](=O)[O-])c1,-5.5874,4.4368,7.715430462360382,0.4727249294353108,12.152230462360382
FKELDNFRZLUNAH-NJDAHSKKSA-N__GPQVXFOXJAZJOQ-UHFFFAOYSA-N,FKELDNFRZLUNAH-NJDAHSKKSA-N,GPQVXFOXJAZJOQ-UHFFFAOYSA-N,FKELDNFRZLUNAH-NJDAHSKKSA-N__GPQVXFOXJAZJOQ-UHFFFAOYSA-N,carbo-carbo,CCOC(=O)C1([C@@H]([C@H]([C@H](N1)C2=CC=CC=C2)C=O)C3=CC=C(C=C3)OC)C(=O)OCC,C1CC2=C(C1C=O)C=C(C=C2)C(F)(F)F,CCOC(=O)C1(C(=O)OCC)NC(c2ccccc2)C(C(=O)C(O)C2CCc3ccc(C(F)(F)F)cc32)C1c1ccc(OC)cc1,-12.0471,-0.9461,2.8353349387645723,0.4725287623487539,1.8892349387645724
YCTOQODPPRWXOY-BYPYZUCNSA-N__OJURTZDANNAQAR-UHFFFAOYSA-N,YCTOQODPPRWXOY-BYPYZUCNSA-N,OJURTZDANNAQAR-UHFFFAOYSA-N,OJURTZDANNAQAR-UHFFFAOYSA-N__YCTOQODPPRWXOY-BYPYZUCNSA-N,carbo-hetero,C[C@@H](COC1=NOC(=C1F)C=O)NC(=O)O,CC1=C(C=C(C=C1)C2=CC=CC(=C2OC)C=O)C,COc1c(-c2ccc(C)c(C)c2)cccc1C(O)C(=O)c1onc(OCC(C)NC(=O)O)c1F,-10.3414,6.5986,0.07299171672202646,0.471202037849503,6.671591716722027
VASQOMMFIFDHIO-UHFFFAOYSA-N__DEXLMYZSUJDPNI-UHFFFAOYSA-N,VASQOMMFIFDHIO-UHFFFAOYSA-N,DEXLMYZSUJDPNI-UHFFFAOYSA-N,DEXLMYZSUJDPNI-UHFFFAOYSA-N__VASQOMMFIFDHIO-UHFFFAOYSA-N,hetero-hetero,CN(CC1=CC(=CS1)Br)C2=CC(=C(C=C2)C=O)C(F)(F)F,CC1=CC(=C(C=C1F)C2=NC(=NC(=C2)C)C=O)Cl,Cc1cc(-c2cc(F)c(C)cc2Cl)nc(C(O)C(=O)c2ccc(N(C)Cc3cc(Br)cs3)cc2C(F)(F)F)n1,-16.9012,-2.6398,4.181941848993302,0.4710989138696836,1.5421418489933014
NXUDDZDEOHAHFV-UHFFFAOYSA-N__XBEFXGFPCGGATR-UHFFFAOYSA-N,NXUDDZDEOHAHFV-UHFFFAOYSA-N,XBEFXGFPCGGATR-UHFFFAOYSA-N,NXUDDZDEOHAHFV-UHFFFAOYSA-N__XBEFXGFPCGGATR-UHFFFAOYSA-N,hetero-hetero,CCC1=CC=CC=C1C2=C(C=C(C=C2)C3=NC(=NO3)C4=CC=C(C=C4)CN(C)CC=O)C(F)(F)F,CC1=C(N(C(=C1C=O)C(=O)OC)CC=CC(F)(F)F)C,CCc1ccccc1-c1ccc(-c2nc(-c3ccc(CN(C)CC(=O)C(O)c4c(C)c(C)n(CC=CC(F)(F)F)c4C(=O)OC)cc3)no2)cc1C(F)(F)F,-7.6933,2.6659,0.7780869195237756,0.47055524136225335,3.443986919523776
LZMDRWTULZRDJL-UHFFFAOYSA-N__NRHCRJDBXMHNSN-UHFFFAOYSA-N,LZMDRWTULZRDJL-UHFFFAOYSA-N,NRHCRJDBXMHNSN-UHFFFAOYSA-N,LZMDRWTULZRDJL-UHFFFAOYSA-N__NRHCRJDBXMHNSN-UHFFFAOYSA-N,carbo-hetero,C1=CC(=CC=C1N2C(=C(N=C2N)Cl)C=O)Br,CC1=CC(=C(C(=C1)C(C)(C)C)OC)C=O,COc1c(C(O)C(=O)c2c(Cl)nc(N)n2-c2ccc(Br)cc2)cc(C)cc1C(C)(C)C,-7.8256,3.3198,4.173854041099548,0.46979305614393996,7.493654041099548
WDRBETNECQAZRC-UHFFFAOYSA-N__CKXHUNKCGNVBJH-UHFFFAOYSA-N,WDRBETNECQAZRC-UHFFFAOYSA-N,CKXHUNKCGNVBJH-UHFFFAOYSA-N,CKXHUNKCGNVBJH-UHFFFAOYSA-N__WDRBETNECQAZRC-UHFFFAOYSA-N,carbo-carbo,CC(C=O)C1=CC(=C(C=C1)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)[N+](=O)[O-])C(F)(F)F)F,CC(C)C1=CC=C(C=C1)COC2=C(C=C(C=C2)C3=CC=C(C=C3)OC(F)(F)F)C=O,CC(C)c1ccc(COc2ccc(-c3ccc(OC(F)(F)F)cc3)cc2C(O)C(=O)C(C)c2ccc(N3CCN(C(=O)c4cc([N+](=O)[O-])ccc4C(F)(F)F)CC3)c(F)c2)cc1,-9.5168,-1.0241,8.22363076210022,0.4697354726452931,7.19953076210022
OYABLKQMUYNUAV-FXQIFTODSA-N__XOZCTPMOMGSOLV-UHFFFAOYSA-N,OYABLKQMUYNUAV-FXQIFTODSA-N,XOZCTPMOMGSOLV-UHFFFAOYSA-N,OYABLKQMUYNUAV-FXQIFTODSA-N__XOZCTPMOMGSOLV-UHFFFAOYSA-N,aliph-hetero,CCOC(=O)[C@H]1[C@@H]([C@@H]1OC(=O)C(=O)OCC)C=O,C1CC1C2=NN(C(=C2C=O)Cl)C3=CC=CC(=C3)C(F)(F)F,CCOC(=O)C(=O)OC1C(C(=O)OCC)C1C(=O)C(O)c1c(C2CC2)nn(-c2cccc(C(F)(F)F)c2)c1Cl,-8.0631,-2.1384,3.670765167474747,0.4694835654924627,1.532365167474747
GVLMQAAGWMYNFA-UHFFFAOYSA-N__WTZHAGLRDMSVQK-UHFFFAOYSA-N,GVLMQAAGWMYNFA-UHFFFAOYSA-N,WTZHAGLRDMSVQK-UHFFFAOYSA-N,GVLMQAAGWMYNFA-UHFFFAOYSA-N__WTZHAGLRDMSVQK-UHFFFAOYSA-N,carbo-carbo,COC1=C(C=C(C=C1)C(C(=O)CC=O)(F)F)F,CC(CCCCCN(CC=O)C(=O)NC)NSC1=CC(=C(C=C1)F)OCC2CC2,CNC(=O)N(CCCCCC(C)NSc1ccc(F)c(OCC2CC2)c1)CC(O)C(=O)CC(=O)C(F)(F)c1ccc(OC)c(F)c1,-15.0772,6.4354,-1.7461297705769538,0.4688072224950232,4.6892702294230455
OJLPIQWYUDQABB-UHFFFAOYSA-N__MLKQYXLFQZWUMK-UHFFFAOYSA-N,OJLPIQWYUDQABB-UHFFFAOYSA-N,MLKQYXLFQZWUMK-UHFFFAOYSA-N,MLKQYXLFQZWUMK-UHFFFAOYSA-N__OJLPIQWYUDQABB-UHFFFAOYSA-N,hetero-hetero,C1=C(C(=C(N=C1OC(F)(F)F)Br)C=O)C(F)F,C1=CC2=C(C(=C1)F)C(=C(O2)C=O)F,O=C(c1c(C(F)F)cc(OC(F)(F)F)nc1Br)C(O)c1oc2cccc(F)c2c1F,-11.5287,7.4465,0.08332214117981493,0.4686237543374013,7.529822141179816
HVKAFKLZXBCTLP-UHFFFAOYSA-N__IHOVXSUZFYOKPY-UHFFFAOYSA-N,HVKAFKLZXBCTLP-UHFFFAOYSA-N,IHOVXSUZFYOKPY-UHFFFAOYSA-N,HVKAFKLZXBCTLP-UHFFFAOYSA-N__IHOVXSUZFYOKPY-UHFFFAOYSA-N,carbo-hetero,COCOCC1=C(C=C(C=C1)C(F)(F)F)C=O,CC1=C(C(=CC2=C1OC(=N2)C3=CC=CC(=C3)C4=C(C=C(C=C4)F)C5=NN=CN5C)C=O)F,COCOCc1ccc(C(F)(F)F)cc1C(=O)C(O)c1cc2nc(-c3cccc(-c4ccc(F)cc4-c4nncn4C)c3)oc2c(C)c1F,-11.7914,5.4041,2.959535238146782,0.46706841178970054,8.363635238146781
UVOHZPBRPNQOTJ-CHWSQXEVSA-N__BBZAJONLZKRICC-UHFFFAOYSA-N,UVOHZPBRPNQOTJ-CHWSQXEVSA-N,BBZAJONLZKRICC-UHFFFAOYSA-N,BBZAJONLZKRICC-UHFFFAOYSA-N__UVOHZPBRPNQOTJ-CHWSQXEVSA-N,carbo-hetero,CC(=O)N[C@H](CF)[C@H](C=O)C1=CC=C(C=C1)S(=O)(=O)C,C1=CC(=CC(=C1)F)CC2=NN=C3N2C=C(C=C3)C=O,CC(=O)NC(CF)C(C(=O)C(O)c1ccc2nnc(Cc3cccc(F)c3)n2c1)c1ccc(S(C)(=O)=O)cc1,-12.3759,3.8916,2.4270508497953416,0.4669748839639787,6.3186508497953415
IVHWLDUPIGKPFU-UHFFFAOYSA-N__NDXAHDMXXKYSPF-KPKJPENVSA-N,IVHWLDUPIGKPFU-UHFFFAOYSA-N,NDXAHDMXXKYSPF-KPKJPENVSA-N,IVHWLDUPIGKPFU-UHFFFAOYSA-N__NDXAHDMXXKYSPF-KPKJPENVSA-N,carbo-hetero,CN1C(=CC2=C(C(=NC=C21)C3=CC(=C(C=C3)OC)F)C4=CC(=C(C=C4)C#N)F)C=O,C\1C2=C(C=CC(=C2)Cl)C(/C1=C/C3=CC=C(C=C3)F)C=O,COc1ccc(-c2ncc3c(cc(C(=O)C(O)C4C(=Cc5ccc(F)cc5)Cc5cc(Cl)ccc54)n3C)c2-c2ccc(C#N)c(F)c2)cc1F,-11.6027,0.4117,6.068890714645386,0.4653431361144025,6.480590714645386
