index,SMILES,PubChem_CID
19767,CC(=O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=C(N=C3Cl)C=O)OC(=O)C)OC(=O)C,504743
20054,COC1=CC(=CC(=C1C(=O)N2CCC(CC2)CCCCNC(=O)/C=C/C3=CN=CC=C3)OC)C=O,134227237
20123,COC1=CC(=CC(=C1O)CC2=CC=C(C=C2)O)C=O,91608267
20266,C1=CC2=NC(=C(N2C=C1)C=O)C3=CC=C(C=C3)Cl,2757793
20633,C1=CC=C(C=C1)COC2=C(C(=CC=C2)OCC3=CC=CC=C3)C=O,11726890
20903,C1C2CC3CC1CC(C2)(C3)C4=CC=C(C=C4)C=O,15355855
20976,C=CC1=CC=C(C=C1)COC2=CC(=C(C=C2)C=O)O,22613366
21017,COC1=CC2=C(C=C1)C(=C(C=C2)C=O)Br,53984571
21446,CC1=NC2=CC=CC=C2C(=C1O)C=O,25161114
21464,C1CN(CC2=C1C(=C(C=C2)O)C=O)C(=O)C3=CN=CC=C3,54575927
21581,CN1C=CC(=CC1=O)NC(=O)[C@@H]2CCN2S(=O)(=O)C3=CC(=CC4=C(NN=C34)F)C=O,164573676
21597,C1=CC(=C(N=C1)N)C2=NC3=C(N2C4=CC=C(C=C4)CNCCC5=CC(=C(C=C5)C=O)C(F)F)N=CC=C3,169175449
21857,C1[C@@H](O1)COC2=C(C=C(C=C2)C(F)(F)F)C=O,53892129
22124,CN(C)CCNC(=O)CCC1=CC2=C(S1)C=CC(=C2C=O)O,89548321
22415,C1COC2=C(O1)C=CC(=C2)C3=NN(C=C3C=O)C4=CC=C(C=C4)Cl,3854094
22447,CCOC1=C(C(=CC(=C1)C=O)Cl)OCC,4766543
22624,CC(=O)N(C1=CC=C(C=C1)C(F)(F)F)C2=NC(=CS2)C=O,45792132
22744,CC1=NN2C(=C(N=C2S1)C(C)C)C=O,71757223
22926,CN1C=C(C=C1C=O)C(F)(F)F,84655824
