index,SMILES,PubChem_CID
2452,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=NOC(=C2SC3=CC=CC(=C3)OC)CCCC=O,9870117
20616,C1C[C@]2(C(=O)O[C@@H](N2C1)C(Cl)(Cl)Cl)C=O,11492787
69911,CC1(CCC2=C(C1)N(N=C2C3=NN=C(O3)C4=CCC(C(=C4)C(F)(F)F)CC=O)C)C,89045887
72545,C=C(/C=C\C(=C/CC=O)\C1=C(N=CC=C1)[C@H](CC2=CC(=CC(C2)F)F)N)F,89370023
103433,CCCCN(CCNSC1=CC=CC(=C1CC(C)C=O)C)C/C=C/C=C(\C=C/C)/OC(F)(F)F,143445714
25690,C1COC(=O)C2=CO[C@H]([C@@H]([C@@H]21)C=O)OC3C(C([C@@H](C(O3)CO)O)O)OC(=O)C4=CC(=CC=C4)O,86575904
94720,CC1CC(ON1)C(=O)NC23CCC(CC2)([C@H](C3)O)NCC(C=O)OC4=CC5=C(C=C4)OC(O5)(F)F,138627009
102518,CC1C(C(=CC=C1N2C=C(N=N2)CNC(C=O)S)N3CCN(CC3)C(=O)CN4C=CN=C4)F,143096252
8674,C/C(=C\COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)/CCC(C)(C)C=O,122201415
17753,CC1=CC(=NC=C1NC2=NC=C3C(=N2)N(C(=O)N3C)C4CCOCC4)C5=COC(=C5)C=O,177641238
68741,CC(C)(C=O)N(C1=CC=C(C=C1)COCC2=NC=CN2)C(=S)NC3=C(C(=C(C=C3)C#N)OC)F,88931180
68859,C1C(N=CS1)C2=C(C3=C(C=C2)N=C(S3)CC4=NN=C(O4)CC=O)F,88936581
87912,C1CC1CN2[C@H]([C@H]([C@@H]([C@@]23C4=C(NC3=O)N=C(C=C4)Cl)C5=C(C(=CC=C5)Cl)F)N)CC=O,129271256
91428,CN1C(=CC=N1)NC2=NC=CC(=C2)C3=CC4=NN=C(N4C(=C3)N(C)C)C(CC=O)CC(F)(F)F,134425877
94553,CCCCC1=C(CCNC1)/C(=C(\C)/C(F)(F)F)/CNC(=O)NC2=C(C3=C(S2)CC(CC3)O)C=O,138565053
152172,C1C=C(C=CC1(N2CC(C(C2C=O)F)F)N(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5,175489610
161644,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@@H]1O)C=O)O)O,448902
171516,CC1=CC=C(C=C1)SC(C=O)(C#CC2=CCCCC2)C3=CCCCC3,129857642
266783,CCC1=C(NC(=C1CC)C#C)C=O,45116114
287827,CN(CCCN)CCN(C)CCCNCC=O,18978066
18158,CC1=COC2=C1C(=O)C(=O)C3=C2C=CC4=C3C=CCC4(C)C=O,101631078
33666,CC1=C(C(=C(C(=N1)C=O)Br)N2CCC(CC2)(C)C)[C@@H](C(=O)OC(C)C)OC(C)(C)C,124189708
67521,CCC(=O)CCC1CCC(CC1)C(C=O)C2=NN=C(C=C2)C3=CC=C(C=C3)CCCF,88668510
264779,CCCCCCC(C)(C)C1=CC2=C([C@@H]3CC(=O)CC[C@H]3[C@](O2)(C)CC=O)C(=C1)OCC=C,10813017
10811,CC(CC1=COC=C1C=O)C2=CCC(C2)(C)C,21593537
65780,C[C@H]1[C@H]2[C@@H]1[C@@](C[C@H]2F)(C=O)NC(=O)[C@H](C)N,88284628
131655,CCCCC(CC)COC(=O)C1=C(C2=C(SC(=C2S1)C=O)Br)F,168443146
286613,CCOC1=CC(=C(C(=C1)Cl)C2=C3N=C(N=C(N3N=C2C)NCC=O)C)Cl,18721909
287550,C1=CC=C(C=C1)N2C3=C(C(=N2)N(C4=CC=CC=C4)C(=O)C(C=O)C#N)SC5=CC=CC=C53,18962914
125163,CC1=CC2=C(C(=C1)F)NC[C@@](CO2)(C=O)NC(=O)C3=NC=C4C=NN(C4=N3)C(C)C,163770848
164341,CC(C)(C)C1=CS(=O)(=O)C1(C=O)C(C)(C)C,14905240
165600,C[C@]1(C(=O)[C@H]2[C@H]3C(=O)[C@@]1(C4=C5C(=CC=C4)N(C(=O)[C@@]5(C3(C)C)O2)C)C=O)C=C,53260980
174332,CC[C@H](CCC=O)C1=C(C(=O)CCC1)Br,134967036
106827,CC1=C(C=CC(=C1)C2C(=CC=CN2C)C3=CC4=CNC(N4C=C3)C=O)F,144602488
165265,CC1=C2C(=CC(=C1OC)OCOC)C=C(O2)[C@@H](C)C[C@H](C)C/C(=C/[C@@H](C)CCC=O)/C,44234861
79684,C1CN(CC1(F)F)C2[C@@H](CN[C@@H]2C=O)C3CN(CCN3)C4=NC=CC=N4,117900029
119806,CC1=C(OC2=C1C3=NN(C=C3CC2)CC4(CN(C4)C(=O)C)F)C=O,156517548
39907,C(CF)O/N=C(\C=O)/C1=NSC(=N1)N,20076596
65442,C/C(=C/N=C(C(=C)OC)N/N=C(/C=O)\N)/NF,88239301
70541,CCN(CC)CCN(C)CC1=C(C=C(C=C1)N(C(=C)C2=C(C=C(C(=C2)C(C)C)O)O)C(=N)C=O)F,89098340
94714,CN(C1=CC=CC=C1)C(=O)[C@@H]2[C@H]3C[C@@H]([C@@H]2C=O)[C@H]4[C@@H]3SC5=C([C@@H]4C6=CC=C(C=C6)F)SC(=O)N5,138624098
104764,CC1=C(C(=C(C=C1)C(=NC2CC2)N)O)C3=CC(=C(C=C3)C4(CCC(CC4)(F)F)C=O)NC,143885217
108522,C/C=C(\C(=C(/C=C)\F)\C1=NC2=C(C(=O)NC2)C(=N1)NC3=CC=C(C=C3)CC=O)/F,145146699
115580,COCCCC1=CC(CC(N=C1)C2=CC(=C(C(=C2)F)OC)F)/C(=C/C=C)/C=C\CC=O,155051864
125496,CC1(C(C1(COCC2=C(C(=C(C(=C2F)F)COC)F)F)C=O)C=C(Cl)Cl)C,164065928
127877,CC(C)(C(F)(F)F)NC(=O)C(=O)N1CCC2(CC1)COC3=C(N(C=C3S(=O)N2)C)C=O,166713039
135628,CC1=CC=CC=C1C(CCC=O)CN(C(=O)CC2=CC3=C(C=C2)C(C4=CC=CC=C43)(F)F)OC,170294705
150493,CCN1C(N(N=C1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)CC)C(=S)N)F)C=O,175235426
116903,CCC=NC1=C(C=C(C(=C1)F)CNC(=NCC2=CC(=C(C(=C2)F)C=O)F)/C(=C\C#C)/N)C=C,155372101
17805,C(COCC=O)NC1=NSNC1=O,171114930
92222,CC1(CC2=C(C1(C(F)(F)F)O)C=CC(=C2)NC3=NN(C(=C3C=O)/C=C\NC)C4CCCOC4)C,135162165
96578,C1C=CC=C(C1(C=O)NS(=O)(=O)C(F)(F)F)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F,139941561
136533,C[C@@H]1CC2=C(C=CC3=C2C=NN3)[C@@H](N1CC(F)(F)F)C4=CN=C(C=C4)N5CCC6(CC5)CC(C6)C=O,170727128
149432,CCCCC=CN1CCOC1(C=O)C(F)(F)F,175008102
169038,C1=CC(=C(C(=C1)Cl)N=C2C=CC(=O)C(=N)C2C=O)Cl,123413506
267040,CC(=O)C1C(CC2C1C3(OC2OO3)C)C=O,85176942
83734,CCC[C@@H](C=O)N(C(=O)O)C1(C=CC(C=C1)(C)C(F)(F)F)N(C)CC2=NNN=N2,122529655
86404,C1=COC(=C1)C2=C(C3=C(C=C(C=C3)N[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)NC2=O)C(F)(F)F,126563856
89407,CN1C(=C(C(=N1)N2CC(C=N2)(C=O)C#N)Cl)OC(F)F,131720956
90303,CN(C1=NC(=CC(=N1)OC2CC(=O)C2)NC3CCC(CC3)(F)F)/N=C/C=O,132207572
99951,CC1(C=CC(=C(C=C1)C(=O)O)C2=C3C=C(C(=O)C=C3OC4=CC(=C(C=C42)F)O)F)C=O,141991080
119287,C1COC2=C1C(=C(C=C2)F)CNC3=NC=C(C4=NN=CN43)NCC(C=O)N5CCOCC5,156340652
138556,CN(C)/C=C\C1=C(C=CC(=C1C=O)F)OC2CC3(C2)CN(C3)CCN=C4C=CN(C(=C4)N)C=N,172299486
156338,CC(C)(C)[C@@H](C1=NC(=C(O1)[C@H]2CCC3=C2C=C(C=C3)CCC=O)CO/C=C(/C(F)(F)F)\N=C)NC,177045050
23382,C1CC2(C1)CC23CC(C3)C=O,146155785
66685,C([C@@H]([C@H](C(C=O)(F)F)OOC(=O)CCl)O)OOC(=O)CCl,88507739
85709,CC=C(C(=C)F)C1(CCOC1C=O)N,123926485
98025,CCC(=O)S(CC=O)(C(=O)C)(C(=O)C(F)(F)F)(S(=O)(=O)C)S(=O)(=O)N,141064629
101195,CC(C)(C=O)N1C=C(C(=N1)C2=CSC=C2F)S(=O)C,142565829
136208,CN1C(NC2=C1C=C(C(=C2)C=O)CCN(C)CCCF)C3=CC(=C(N3CC4CC4)C(=C)O)C=C,170604001
153324,C1CC(CCC1C=O)C2N(C(=CS2)C(F)F)C3=C4N=CC=CN4N=C3,175831915
163176,CC1=C(OC(=C1)/C=C(/C)\CC2C=C(C(=O)O2)CC/C=C(\C)/CBr)C=O,11589559
67812,CC(C)(C)CNCCN1C(=NC2=C(N=C(N=C21)F)N)CC3=C(C=C4C(=C3)CCN4CC=O)N5CC5,88851684
85698,C1C=C(C=C(C1C23COC(CC2CSC(=N3)NC(=O)C4=CC=CC=C4)C=O)F)F,123920607
96100,C[C@H](C=O)OC1=NC2=C(C(=C(C=C2C(=N1)N3CCNCC3)Cl)C4=CC(=CC5=CC=CC=C54)O)F,139579026
177265,CC1=C(SC2N1C(=C([C@@H]3C2(C(=O)C4=C(C=CC(=C4C3)Cl)O)C=O)C(=O)OC)C(=O)OC)C,139223754
33834,CCCCCCC1(C=CC(=CC=CC2=CC=CC=C2)CC1(CCCC(C)C)C=O)O,129651713
133866,C1=CC(=CC=C1C2=NOC(=N2)C(F)(F)F)C(C=O)S(=O)(=O)C3=NN=CS3,169747658
134907,C/C(=C(\C=C(/C=C)\N=CC(C=O)Br)/OC)/C(F)(F)F,170080501
49198,CC(C)(C[C@H]1C(=O)N[C@@H](CCCC#C[C@](N1)(C2=CC=C(C=C2)Br)C(F)(F)F)C=O)F,59229669
102795,CN1C(SC=C1CC=O)SCC(=O)NCC2CN(CCO2)CC3=CC(=C(C=C3)Cl)CF,143197681
103597,CC(C)(CO)NC1=NC(=C2C(=C(SC2=N1)C=O)N)C3=CC(=CC=C3)C(F)F,143513523
151322,CCCCCC1C2=C(C(N1)C=O)C(=CC(=C2)NC3=NC=NC(=C3OC(F)F)N)C,175321916
243104,C1=CC(=CC=C1CC(=O)NC2=NC(=CS2)C3=C(N=C(S3)CO)C=O)S(=O)(=O)C(F)(F)F,162558214
2239,C#CN(CC1=CC2=C(C=C1)N=C(NC2=O)N)C3=CC=C(C=C3)C(=O)NC(CCC=O)C(=O)O,136016320
17791,CC1C(CC(C2=C1N(C=C2C=O)C)N3C=NC4=C3N=CNC4=O)O,155802087
17898,C[C@H]1C=C[C@H]2CCCC[C@H]2[C@@H]1C3=CC(=C(C(=O)O3)C=O)NCCO,181959
66471,C1=CN=C(N1)C(CF)(CF)N2C=CN=C2C(C=O)O,88435190
88915,CC(C1=NC=C(C=C1)OCCC(F)(F)F)N2CC(=C(C2=O)/C=C\N=C)CC=O,130390150
110790,CC1=C2C(=O)C(=CN(C2=NC(=C1F)N3CC(C3)C=O)C(=NC)SC#C)C(=O)O,146345017
130532,CC1=CC(=CC2=C1OCC(=O)N2)CN3C(COC4=C3C(=CC(=C4)F)F)C(CNC)C=O,167249995
209475,C1CC(CS(=O)(=O)C1)C(C=O)(F)F,105465770
88939,CC1=C(N(CC(=C1)C(C)N(C)CC2=C(C=CN=C2CC3NC=CN3C)C=O)C)OCC(C)(F)F,130390424
241617,C[C@@H]1C[C@H](C2=NC(=NC=C12)C3(CC=C(C=C3)C(CNC4CCOCC4)C=O)C(F)(F)F)O,152350616
35111,CCCCC1=NC(=C(N1CC2=C(ON=C2C)C)C=O)Cl,44123707
137366,CC(C1=CC(=CN2C1=CN(C2=O)C3=CC=CC(=C3)C4(COC4)CCN(C)/C=N\N=C)C=O)(F)F,171511062
262540,C1CN(CCN1C2=NC=CN3C2=C(C(=N3)C4=CC=C(C=C4)Br)C=O)C(=O)C5=CC=CO5,45498822
285636,CC1=CC2=C(C(=N1)N3CCC4=C3C(=CC(=C4)Br)C=O)N=NN2C(CCOC)COC,18629234
8670,C(=O)C1=NNC(=O)N1,135985157
72764,CC1=CC2=C(C=C1F)N(C(=C2N3CCNS3(=O)=O)C=O)CC4=CC5C(C=C4F)C=NN5,89410510
102043,CNC1=CC=CC=C1N=C(C=O)C2=C(C3=C(N2)C=CC(=C3)C(=O)N=C(N)SC(=N)C(F)(F)F)N,142897030
118917,CCCN1N=CC(=N1)SN2CCC3CC4=C(CC3(C2)C=O)C=NN4C5=CC=C(CC5)F,156203417
129798,CCCOCC(C(=O)N1CC(CC1C#N)C=O)N(C)C(=O)C2=CC3=C(N2)C=C(C=C3F)F,167075544
282543,C1CCC(CC1)(C=O)NCC(=O)O,17869494
69754,CC1=CC=C(C=C1)S(=O)NC(C2=CC3=C(C=C2)OCO3)C(C=O)(F)F,89023246
118959,C1=CC(=CC(=C1)O)C(CCC2=CC(=C(C(=C2)Cl)N[C@@H](CN=C(NCCF)NC#N)C=O)Cl)O,156221613
138039,CNCCC1=C(NC2=CC(CC(=C21)C=O)F)C3=CC=C(C=C3)CO,171843621
176592,CC1(O[C@H]2CC3(CN4C(=CC=C4C=O)CO3)OC[C@H]2O1)C,138979146
140073,C(C(CC([N+](=O)[O-])([N+](=O)[O-])F)C=O)C(CC([N+](=O)[O-])([N+](=O)[O-])F)([N+](=O)[O-])[N+](=O)[O-],173460098
167142,C(CCCC1C(O1)CC=O)CCC=C=O,91413449
173210,CC(C)C1=CC(=C(C(=C1)C(C)C)/C(=C/2\C(=CC(=CC2=C(C)C)C(C)C)C(C)C)/C=O)C(C)C,134873991
173945,C[C@H]1C=C([C@@H]([C@@]2([C@H]1OC3=CC=CC=C3C2=O)C#N)CC=O)C4=CC=CC=C4,134946699
176160,C(CC1=NNN=C1C([C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O)CO,135393687
267676,CC(C)(C)NC1=C(C2=C(O1)N(C(=O)N(C2=O)C)C)C=O,102258070
291087,CC1OC(O1)C2(OC(O2)C)C=O,19836242
8628,CC1CCC2C(C(C(CC2(C13CC4=C(C=C(C(=C4O3)C(=O)O)C=O)O)C)O)O)(C)C,119528
130035,C1C[C@@H]([C@@H](NC1)COC2CCC(CC2)C3=NC=CN=C3OCC=O)NS(=O)(=O)C(F)(F)F,167117618
176743,CC1(CCCC(N1O[C@H](CC2=CC3=CC=CC=C3N2C4=NC=CC=N4)C=O)(C)C)C,139051225
281554,CN1CCC(=C2C3C=CC=CC3=CCN4C2=NC=C4C=O)CC1,16122775
34053,C1=CN=C(C(=O)C1C(=O)NN)C=O,129734835
77013,C1CC1C2=NOC(=C2)CNC(=O)C3=C(C(C(NC3)C=O)CCC(=O)O)C4=CC(=CCO4)C(F)(F)F,91142833
120383,C1C2C(C2(CN1C3=NC(=NC(=C3)C(F)(F)F)Cl)C4=NC=CS4)C=O,156779813
125392,CC(=NC1C=C(C=CN1)N2CCOC3=C2N=CC(=C3)C(=O)N4CCCC(C4)(C)F)C=O,163962882
130625,C[C@H](C1=NC2=C(C=C1)C=C(N2CC(C)(F)F)C=O)NC(=O)[C@@H]3C[C@H]3CC=C,167290508
264133,COC[C@@H]1CCCN1/N=C/C=O,9601121
289429,C1CC2CC1CC2N(CC=O)C(=O)OCCBr,19437383
17317,CC(C=O)N(CCO)C1=NC(=NC2=C1C[C@H]3N2CCOC3)C4=CN=C(N=C4)N,155542784
75532,C1CC(N(C1)C2[C@H](OCCN2)C=O)NC3=NC(=NC=C3F)C4=CNC5=C4C=C(C=N5)Cl,90384079
79687,C1CC1(C=O)C2CC3=C(C=C2)OC(O3)F,117900682
166086,C=CCCC1=NC(=CO1)C2=NC(=CO2)C=O,71578781
171096,C(CN=C(N)N)C(=O)[C@@](C=O)(C(=O)O)N,129821264
286295,CN1CCC2=NN(C(=O)C2(C1)CC=O)C,18685070
146455,C1CN(C(CN1)C=O)C2=CC=CC(=C2F)CN3C4=NC(=NC=C4C=N3)NC5=CN(N=C5)CCO,174656611
59441,CC(C=O)C1C(=S(=O)=O)C1(C(F)(F)F)C(F)(F)F,87462923
157904,C1=C(C=C(C=C1/C(=N/N=C\N)/N)SF)CN(CC=O)CC(=O)O,178089788
174587,COC(=O)C(C=O)C(=C)N1CCOCC1,134987414
240838,CC(C)[N+]1=NOC(=C1C=O)/N=C(/C(F)(F)F)\[O-],137287509
243213,CC1=C(C(OCC1(F)F)C2=C(SC(=C2)C=O)C)/C=C\C=C,162574625
282017,C1=CC(=CC=C1/C=C\2/C(=O)N(C(=N2)CN)CC=O)O,17753918
133609,C=C/C=C(\C(=C/N)\C1=NNC(=C1)C=O)/SC2=CC=C(CC2)F,169681928
96535,CN1C(=CC(=O)N(C1=O)C2(C3=CCC(C=C3SN2)F)C=O)C(F)(F)F,139895896
144036,CC1=C(C2=C(C=C1O)OC=C(C2C=O)C3CCCCC3)F,174509014
262952,CSC1=NC(=C(C(=O)N1)C=O)NC2C(C(C(CO2)O)O)O,135455500
273004,CC1=CC(NC2=C1C\3=C(C=C2)C4=C(C=CC(=C4OC)O)O/C3=C\C5=C(C=CS5)C=O)(C)C,11305364
106163,CC1=NC(=NC=C1N(C)C[C@]2(C[C@H]2C=O)C3=CC(=CCC3)F)C,144351061
270722,C[C@@H]1CCCN1CCC2=C(C3=C(O2)C=CC(=C3)C4=CC=C(C=C4)C#N)C5=C(SC=C5)C=O,10181762
5386,C1CN(CCN1CCCCC2=CN(N=N2)C3=CC4=C(C=NN4C=C3)C=O)C5=C(C(=CC=C5)Cl)Cl,122189389
106086,CCCCN(CCCC(C)(F)F)C1=C(C(=CC(=C1)C=O)S(=O)N(C)C)OC2=CC=CCC2,144325450
109644,CC1=CC(=CC(=C1)OC2=C(C=CC(=C2F)CC3=NN=C(O3)C4=C(NC(=C4C)C=O)C)Cl)C#N,145537543
128297,CC1=CC(=C(C(=C1C=O)SC2CC3CCC2CC3)NC(=O)CF)CCN4C(=O)C=CC4=O,166799309
137820,CC1=C=C=C(C=C1NC(=O)C2=CN=C3N2C=CC=C3)C4=NOC(=N4)CC(C=O)C(F)F,171796644
145773,COC1=NC(=C(C=C1)C2=C(C=CC3=C(C4=C(CN(C4C=O)C5CCC5)N=C32)N)F)OC,174613668
141294,CC1C=C(C=CC1C=O)CC2=C=CC=CC(=CC2=C)/C(=C\C(=C)C)/C3=C(C(=C(C=C3)OC)F)F,174040552
176037,CC1=CC=C(C=C1)S(=O)(=O)N(C/C=C/C=C/CCC=O)CC#C,135079302
77590,CC1CN2C(C(O1)C)C3(CC4=CC(=C(C(=C42)F)O)C(C=O)N)C(=O)NC(=O)NC3=O,91384961
143232,CN1C=C(C2=C1C=CC(=C2)F)C3=NNC(N3C4=C5CC(CN5C6=CC=CC=C64)CN=[N+]=[N-])C=O,174453172
273126,CCN(CC)CCN1C2=C3C(=C(C=C2)C=O)SC4=C(C3=N1)C=NC=C4,11348746
159328,CN1C=C(C=N1)CN2C(=O)C3=CC(C=CC3=NC2=O)S(=O)(=O)NC4(CC4)C=O,145712973
18244,CCCCCC(=O)C1=C2C3=C(C[C@]([C@]2(OC1=O)C)(/C=C/C)O)C(=C(O3)O)C=O,136798817
129360,CC(CC1=CC2=C(C1)CCC(C2)C3=C(C=C(C=C3)C4=CC(=S)NC=C4F)N(C)C(C)(C)C)C=O,166978170
134847,CC(C)(C)C1=NC(=C(C(=N1)N(CC2=CC=CC=C2S(=O)(=O)F)N)N)N3CCC(C3)C=O,170069714
141416,CCN(CCOC)C(=NC1=C(C=NN1C)C(=O)NC2=CN(N=C2CF)C3CCC(CC3)C=O)C,174099029
158337,CC1(CC1)NS(=O)(=O)C2=CN3C(=C(N=C3C4=NN=C(S4)C(F)F)CC=O)C(=C2)C(=O)OC,178165123
85309,CN1C=C(C=C(C1=O)NC2=NC=NC=C2)C3=C(C(=NC=C3)N4C(=O)C(=C(C=N4)C=C)C(=C)F)C=O,123724448
90603,CC1=NC(=CS1)C2=CC=C(S2)C3N(C4C=CC(=CC4(CN3C5=CC=CC=C5)C=O)F)C,134202524
272037,C1CN(C(=O)[C@H]1N(CC=O)CC2=CN=CN2CC3=CC=C(C=C3)C#N)CC4=CC(=CC=C4)Cl,10885053
134156,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=C5CCCC6=C5C(=CC(=C6C)F)N=C4C3=C2)C=O,169827462
9580,CC1=C(C=C(C=C1)NC2=NC=C(C(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C=O)C)Cl)S(=O)(=O)N,145956923
15222,C1[C@H]2[C@@H](CO1)ON=C2C=O,88851549
17615,C/C=C\1/CN2[C@@H]3C[C@@]45C6=CC=CC=C6N[C@@]4([C@@]2(C[C@@H]1[C@@]5(C=O)OC(=O)C)OC)O3,171358334
22136,CC1=C(C=C(C=C1)NC(=O)C2=CC(=NC=C2)C(C)(C)C#N)C3=CC(=C(N=C3)OC)C4(COC4)C=O,134609379
29045,C(=O)C=S=O,15073791
41473,C(CCS(=O)CCCC(C(F)(F)F)(F)F)CC=O,22033342
48620,CC[C@]1(C(=O)N[C@H](C(=O)N2CCC[C@@H]2C(=O)N[C@H](C(=O)N1)CCCC=O)CC3=CC=CC=C3F)C,58725976
49925,CN1C(=O)C(N=C1N)(C2=CC=CC(=C2)C#CC3=CC=CC=C3)C4=CN(C(=C4)C=O)CCCF,59772708
55950,C1C[C@]2([C@H]3[C@@H]1[C@@]3(C=O)F)C(=O)NC(=O)N2,87199336
69629,CNC1=C(C=C2C(=C1)NC(=O)N(C2=O)C3=CC=C(C=C3)CNC(CC=O)C4=CC=C(S4)Cl)F,89012059
70298,CC(CN1C(OC(=N1)C2=C(C=CC(=C2)F)F)(CCCNC3CCCC=C3)C4=CC=CC=C4)C=O,89077512
72865,C1CN(CCN1CC(F)(F)F)C(C=O)Cl,89422761
74167,C=CCCC1=C(C(=C(C=C1)C(=O)OC2CCC(OC2)C3CCC(CC3)C=O)F)C(F)(F)F,89866308
84433,C1C(C1(CNC2=CC=C(C=C2)S(=O)(=O)C3=CN(N=C3)CC(F)(F)F)C=O)C4=CN=CC=C4,123312742
84837,CCCCC1CC1NCCN(CC=O)C(=O)C2=NN3C(=CC(=CC3=C2Cl)C4CC4)C(F)(F)F,123506084
85507,CC(C#CC1=CC2=C(C=C1F)OCCN3C2=NC(=C3)C(N)O)(C4=NOC(=C4)C=O)O,123817037
88239,CCNCCN=CNC1=C(C(=C(C=C1)C=O)N/C(=C/C)/C(=C\C(C)Br)/Cl)F,130240100
90972,C1CC(OC(=NC(C1)(C=O)C2=CC=CC=C2Cl)C(C3=CC(=C(C=C3)O)N)N)F,134313179
92227,C1CC(C(C1)F)NC2=CC(=NC=C2C3=NN=C(S3)C=O)NC4=CC5=NC=CN=C5C=C4,135162558
93094,C1=CNC(=C1)C2(NC3=C(C(=N2)C=O)SC=C3)C(F)(F)F,136417170
93333,C[C@@H]1CC(C2=C(C(=O)C(=C(N12)C=O)O)C(=O)NCC3=C(C(=CC=C3)Cl)F)NCCCCl,137205738
99455,CC(C1=CC2=C(C=C1)C(C(C=C2)OC3CCC(CC3)C(F)(F)F)(C=O)C(F)(F)F)Br,141631477
100324,CC(CC(C1=NC=C2C(=NC(=NC2=N1)N)N)C(C3=C4C=CC=CC4=CCC=C3)C(F)(F)F)C=O,142202194
102106,CCC(C1=C(C=CC(=C1)C(C)C=O)NCC2=C3C=CC=C4C3C5=C(CC=CC5=C2)C=C4)(F)F,142924140
104035,CC1=CC=C(S1)CNC2=C3C(=CC=C2)OC4=CC5=C(C=C4C3(C=O)F)OO5,143657234
104715,CC(=C)/C(=C\C(=C)F)/CCNC1=C(C(=O)NC=C1)C2=NC3=C(N2)C=C(C(=C3)C=O)CNC,143865664
108272,CC1=C(C=C(C=C1)C(CC=O)OC(CO)C(O)OC(=O)C)CC2=CC=C(S2)C3=CC=C(C=C3)F,145042025
109393,CC1=CC(=C(C=C1NC(=O)N2CCC3=NN(C(=C3C2)C=O)CC(CO)ON(C)C)Br)F,145434668
109911,C1CNC[C@H]1NC2CC(=CCC2CC=O)F,145624494
110752,C1=COC(=C1)C2=NN3C(=N2)C4=C(N=C3N)N(N=C4)C(C=O)C5=CC=C(C=C5)F,146327966
111826,CC1=C(SC(=N1)C)S(=NC(=C)NC2=C(C=C(C=C2C(C)C=O)F)C(C)C)(=O)N,146611245
115212,C(=O)C1=NC(C(OC1(F)F)(F)F)(F)F,154969241
118289,CC1(CCCC1)CN2C(=C(C=N2)C3=C(N=C4CCCC4=C3)C5=CC(=C(N=C5)CN(C)C)C=O)F,156040885
124511,C1C=C(C=CC1C(=NC2=CC=C(C=C2)S)/C=C(/CCCCCC=O)\N)F,163249506
125000,C1CNCC2=C1OC3=C(C=C(C=C23)S(=O)(=O)C4=CC=CC(=C4)C(C(F)(F)F)O)C=O,163614552
126595,CCNC1=NC(=CC(=C1)C2=C(C=NN2C)C3=NN=CN3C)N4CC5=C(C4=O)C=C(C=C5F)C=O,165411118
132013,CC=NC1=C(C(=CC(=C1)OCCOC)F)C(=C)NC2=CC(C(C=C2)NC3CCOCC3)C=O,168927279
133433,CCCSSCC1C(CC(O1)N2C=NC(=C2NF)C=O)C,169627707
134058,C1COC2=CCC(C3=C2N(C1(F)F)C=CC3=O)C=O,169794656
135865,C(=O)C(S(=O)(=O)OC(ON=O)F)Cl,170361222
138271,C1=CN(C(N=C1)C=O)F,172219625
139539,C(C=O)C#CF,173128972
141206,C1[C@@H](O[C@@]([C@H](C1(F)F)C=O)(CO)N=[N+]=[N-])N=C(NC(=O)C=N)NO,173992813
142286,C/1C#C[C@@H](C(=C/C=C1/F)C(=O)O)C=O,174332897
142657,C1=CC=C(C(=C1)NC(=O)NCC2=CN(C=N2)C3=C(C=C4C(=C3)N=C(C(N4)C=O)C(=O)O)[N+](=O)[O-])F,174386514
144580,CC1(CCC2=C(C1C=O)C=CC(=N2)C#CC3=NC(=CS3)F)C,174543284
148476,C1C2=C(C=CC=C2C(N1)C=O)C3=NN(C(=C3)C4=CC(=CC(=C4)Cl)OC(F)F)C5=CN=CC=C5,174823443
152144,C(=O)C(C(C(C#N)Cl)F)(C(F)F)Cl,175479375
152807,CC(C)N(CC1=C(C=CC(=C1C#N)F)OC(C)CNC)C2=NC3=C(C(=NN3C=C2)N)C=O,175609874
153063,C1=CC2=C(C=C1CO)NC(=O)C(N2)(CC(F)(F)F)C=O,175766185
156862,CC1=CC(=CC(=C1OC2=NC(=NC3=C2N(C(=N3)C=O)C(F)F)NC45CC(C4)(C5)C#N)C)/C=C/C#N,177248043
158345,CC(C1=NC=C2C(=N1)C(=CN(C2=O)C(C=O)C3CC3)C4=CCCCC4)(F)F,178165317
163688,CC=C=CC(C)(C)C=O,12527668
167231,C1CNCNC1N=C(C=O)N,91546243
169856,C(C=O)[C@H]([C@@H]([C@](CO)(N=[N+]=[N-])O)O)O,129705968
170631,C1=C2C(=NC3=CC(=NC3=N2)C=O)N=C1,129786898
172984,CS(=O)(=O)C1=NC(=C2C(=COC2=N1)C=O)N,134858728
173284,C[C@]1([C@@]2([C@]([C@](O1)(C)N3C=NC4=C(N=CN=C43)C(=O)C5=CC=CC=C5)(OC(O2)(C)C)C)C)C=O,134878542
173337,CN1[C@H]([C@@H](C1=O)CC#C/C=C\C#CI)C=O,134885033
173824,CC1=CC=C(C=C1)S(=O)(=O)N2CCC3C4CC(C2C35[C@H](OC(=O)N5C4)CO)(CCCC=C)C=O,134939482
