bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
40.739,-3386.1186326197267,-1415.923337809927,-1970.130373588026,,KGDFDVHLEYUZLN-UHFFFAOYSA-N__ZMNAYVUXTIAWRE-UHFFFAOYSA-N
44.989,-2678.3202096121904,-1322.007999126748,-1356.240515217056,,WSJBVTXFHPLKJB-UHFFFAOYSA-N__VYBMXGQOFUCIFH-UHFFFAOYSA-N
35.715,-2678.314118564126,-1355.034616929398,-1323.222585888211,,VYBMXGQOFUCIFH-UHFFFAOYSA-N__WSJBVTXFHPLKJB-UHFFFAOYSA-N
38.566,-3693.90260667763,-1893.892874881023,-1799.948272427474,,ZSSNHTJDLUHGFC-HKUYNNGSSA-N__TWERTRMQBYASFQ-UHFFFAOYSA-N
43.041,-3693.880908455035,-1798.729595675444,-1895.082723134938,,TWERTRMQBYASFQ-UHFFFAOYSA-N__ZSSNHTJDLUHGFC-HKUYNNGSSA-N
53.239,-2583.410410038296,-1776.293136077462,-807.032431452758,,GTBOREQUWQJREH-UHFFFAOYSA-N__VAZGXDBVJDPERK-UHFFFAOYSA-N
66.748,-2583.410456592082,-805.813536494915,-1777.490550151465,,VAZGXDBVJDPERK-UHFFFAOYSA-N__GTBOREQUWQJREH-UHFFFAOYSA-N
40.555,-2403.0481718651204,-1481.94093129607,-921.042612686972,,NPXGXMGLBQTAHD-UHFFFAOYSA-N__KSJMHFRWPGIZCR-QMMMGPOBSA-N
40.758,-2403.034912290681,-919.828603859833,-1483.141356474101,,KSJMHFRWPGIZCR-QMMMGPOBSA-N__NPXGXMGLBQTAHD-UHFFFAOYSA-N
39.527,-2209.695104561897,-1050.434312916687,-1159.197801428636,,VSAZZNKYKBKXGG-HBJVGIJOSA-N__XMZXYZGDRKPMIH-UHFFFAOYSA-N
54.883,-2209.69920364912,-1157.980095283123,-1051.631646234645,,XMZXYZGDRKPMIH-UHFFFAOYSA-N__VSAZZNKYKBKXGG-HBJVGIJOSA-N
46.713,-2911.9675097855916,-1230.051666202487,-1681.841401860236,,SWWUTMJPEBUWPH-UHFFFAOYSA-N__YSSSXQBRVOZJBW-UHFFFAOYSA-N
47.297,-3377.6497703986565,-1915.655945864301,-1461.918452400912,,ZXFDEADGJIYTPN-PKNBQFBNSA-N__PZKMKQKFVCKKJI-GICMACPYSA-N
33.448,-2911.964013554437,-1680.643611958606,-1231.267098305949,,YSSSXQBRVOZJBW-UHFFFAOYSA-N__SWWUTMJPEBUWPH-UHFFFAOYSA-N
40.676,-3377.6637808614223,-1460.730229457377,-1916.868730080094,,PZKMKQKFVCKKJI-GICMACPYSA-N__ZXFDEADGJIYTPN-PKNBQFBNSA-N
62.446,-4855.541711079715,-3705.216273897383,-1150.225923551099,,UCDGMVZQLZDJEM-UHFFFAOYSA-N__MYMIEGCQVMTMNJ-UHFFFAOYSA-N
39.702,-4855.513746413884,-1149.019501808728,-3706.430976049664,,MYMIEGCQVMTMNJ-UHFFFAOYSA-N__UCDGMVZQLZDJEM-UHFFFAOYSA-N
60.873,-3090.2821056807466,-727.623890951953,-2362.56120729186,,DZEORCZQCKOXMB-UHFFFAOYSA-N__PMWNLPBIYPINLS-UHFFFAOYSA-N
44.904,-3090.268123993926,-2361.357178262487,-728.839386381197,,PMWNLPBIYPINLS-UHFFFAOYSA-N__DZEORCZQCKOXMB-UHFFFAOYSA-N
57.765,-3097.81955809361,-856.549799535526,-2241.177703723425,,HFGHPAWOYREXAE-UHFFFAOYSA-N__QZFLPINYKAOJJF-UHFFFAOYSA-N
49.943,-3097.7894350706083,-2239.942313096875,-857.767533263614,,QZFLPINYKAOJJF-UHFFFAOYSA-N__HFGHPAWOYREXAE-UHFFFAOYSA-N
38.476,-3105.534885620779,-1516.366275910674,-1589.107295097436,,XHWUCEASPYLAIG-UHFFFAOYSA-N__YMCSXQTXZJYNGN-FHDQPZTMSA-N
31.661,-3105.5511731319602,-1587.908664744702,-1517.592053870239,,YMCSXQTXZJYNGN-FHDQPZTMSA-N__XHWUCEASPYLAIG-UHFFFAOYSA-N
30.169,-3757.6183697836514,-1321.821765072427,-2435.748527495817,,TYPIQBXHJBDEBC-HNNXBMFYSA-N__CFBXNTURAPEGTI-UHFFFAOYSA-N
40.989,-2119.631273507223,-542.841455165693,-1576.724497484649,,MUBFXOOYJPHVJT-UHFFFAOYSA-N__MCZMNWYYIJABPO-BXWWUWCWSA-N
61.406,-1987.6528566407922,-1276.270732185071,-711.284268522973,,YZDAMMJPHMNEKV-FIFLTTCUSA-N__QFEWGQVTIDBHQH-LFGHMXSPSA-N
46.615,-2392.880607178805,-1640.880588246549,-751.925733664092,,RYANPXVXRLTBBG-UHFFFAOYSA-N__XHYMSOBPIIMMNZ-UHFFFAOYSA-N
63.625,-5244.161891504746,-3477.713649286934,-1766.346850114288,,WWQROSACDHDGLD-UHFFFAOYSA-N__XEXWNIMXDWYLOV-FUFSCUOVSA-N
48.483,-5244.165007858523,-1765.154672330638,-3478.93307218181,,XEXWNIMXDWYLOV-FUFSCUOVSA-N__WWQROSACDHDGLD-UHFFFAOYSA-N
47.08,-3156.591590547093,-1553.785307744483,-1602.731255951623,,GQMBISJVLKHYDU-UHFFFAOYSA-N__YKPHCNQCPFMBDL-GOSISDBHSA-N
44.267,-2553.960626271393,-1253.178864713915,-1300.711217691228,,KNZYJYHEQKMOFM-UHFFFAOYSA-N__HIBZWHGZEJEJTM-YDGIUTOCSA-N
45.943,-3201.560065940523,-1181.652709294211,-2019.834142233212,,YKUMYVXUUGDOFE-UHFFFAOYSA-N__VQJFINTUHJBGGQ-UHFFFAOYSA-N
62.917,-2256.7703092599186,-1432.627953372775,-824.04209107377,,DTUXRILKBUOFIQ-UHFFFAOYSA-N__INKGZAFGNLDPNO-UHFFFAOYSA-N
29.371,-2783.9540951333656,-1683.005969404966,-1100.901320111891,,BXSMHJWCVDSDCT-HQVZTVAUSA-N__VBJPECISTFLBNM-UHFFFAOYSA-N
50.309,-4310.320566748965,-1092.898473115202,-3217.341921673276,,DYGDQDBKOPDOQQ-HNNXBMFYSA-N__BXXUAIPEOHAIKN-UHFFFAOYSA-N
55.774,-2732.124078764231,-998.174292537723,-1733.860904273639,,GILGUOXDMRMJHK-UHFFFAOYSA-N__HGVSBBRTNYIZOG-UHFFFAOYSA-N
49.095,-4696.816420084167,-3195.478913352762,-1501.259269349656,,MSBSBNXNCUGUQV-UHFFFAOYSA-N__HAPMRQQHTVOJNL-JAHAZDFLSA-N
54.618,-4693.212441869472,-1521.64424405713,-3171.481158939164,,LDDRFLZDABTOOO-UHFFFAOYSA-N__HAKCJLVIGWJSOA-UHFFFAOYSA-N
54.699,-4693.201514960232,-3170.266465678003,-1522.847880919682,,HAKCJLVIGWJSOA-UHFFFAOYSA-N__LDDRFLZDABTOOO-UHFFFAOYSA-N
58.15,-1558.633350183641,-792.132808029387,-766.407873588727,,RIWWLJMHYNWZAL-UHFFFAOYSA-N__XJFIPJXYYUYQIC-WNJXEPBRSA-N
53.371,-2629.996574662603,-1111.827498811685,-1518.084024201604,,PJNNUMXZCFVGLH-UHFFFAOYSA-N__VERAZEFNWRLUAX-QWAKEFERSA-N
54.713,-4716.612184170836,-3580.189936829152,-1136.335055954875,,JXILUNDQZZKMBF-UHFFFAOYSA-N__JSEXLFAONMKCGW-UHFFFAOYSA-N
63.096,-1974.468189307725,-906.244795632167,-1068.12284411562,,QOILIEOBMBGADN-UHFFFAOYSA-N__ZILXLUMLADEUTL-UHFFFAOYSA-N
56.798,-2027.664647608604,-825.4749068496,-1202.099226918114,,AAOICYZOQQUHFB-HNNXBMFYSA-N__MRAIVJJWMZQLHT-UHFFFAOYSA-N
66.423,-2027.661852500933,-1200.882289978741,-826.673710756468,,MRAIVJJWMZQLHT-UHFFFAOYSA-N__AAOICYZOQQUHFB-HNNXBMFYSA-N
,-2399.7354029727385,,,determine_bonds_failed,IDMIUUNCVBOLNV-UHFFFAOYSA-N__ZEIJUIFUOWDGBM-UHFFFAOYSA-N
12.337,-1977.642035282674,-1308.382542151508,-669.239832242642,,DYLUWMWCNMIYIZ-ACZMJKKPSA-N__VCHITOPHPDPTAK-UHFFFAOYSA-N
58.505,-2201.540137919388,-1149.261974321609,-1052.184930401192,,FLQDNQZDFYEZMZ-UHFFFAOYSA-N__LTWLUBZUULWEBZ-MRVPVSSYSA-N
