bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
,-3043.28777563142,,,split_failed_ring_bond,IBMDQNBCJWGPSX-AWEZNQCLSA-N__KXTJYAAJEKEEFW-UHFFFAOYSA-N
44.586,-2116.1888471635266,-788.14189130822,-1327.975903727345,,XCIBUOWCVXUGRL-UHFFFAOYSA-N__XLUHCZMBMPEFCB-UHFFFAOYSA-N
36.943,-2116.192315529753,-1326.758491197228,-789.374952208317,,XLUHCZMBMPEFCB-UHFFFAOYSA-N__XCIBUOWCVXUGRL-UHFFFAOYSA-N
15.805,-1954.174820443799,-1010.695002881647,-943.454631070521,,YUOSIXBGIZUGFS-LBPRGKRZSA-N__NSHROHXCLJDTIS-UHFFFAOYSA-N
42.36,-3450.6608437990612,-2060.626494049264,-1389.966844112309,,RKEWVUOCUILSSB-UHFFFAOYSA-N__WSCODPONLPQCQQ-UHFFFAOYSA-N
29.263,-1954.185971882104,-942.245576880725,-1011.893761573423,,NSHROHXCLJDTIS-UHFFFAOYSA-N__YUOSIXBGIZUGFS-LBPRGKRZSA-N
47.736,-3450.677931546422,-1388.746965122991,-2061.854893884221,,WSCODPONLPQCQQ-UHFFFAOYSA-N__RKEWVUOCUILSSB-UHFFFAOYSA-N
29.212,-2876.980334668984,-1974.744832328739,-902.188949518714,,YBAZDJJHPOVMEU-BSAKSWINSA-N__FMOLHZGYOMYYOX-UHFFFAOYSA-N
50.626,-2876.9908540096153,-900.961569028893,-1975.948608094586,,FMOLHZGYOMYYOX-UHFFFAOYSA-N__YBAZDJJHPOVMEU-BSAKSWINSA-N
41.611,-3043.1118612205723,-1357.394445442113,-1685.651105198144,,FDAHSVVRDPTKOP-UHFFFAOYSA-N__IHCZTDVWFXUBIT-UHFFFAOYSA-N
41.849,-4413.001536218948,-1225.006511594913,-3187.928334370469,,FRLWENKTFFPNBP-UHFFFAOYSA-N__YQLHAVLQUXCVMP-UHFFFAOYSA-N
33.873,-2629.878611669953,-1150.101684373271,-1479.722946508731,,VHCZVFXXIVKQHN-UHFFFAOYSA-N__HYEHHAYDLKNGGV-UHFFFAOYSA-N
46.709,-4413.002686794374,-3186.708267165634,-1226.219983731962,,YQLHAVLQUXCVMP-UHFFFAOYSA-N__FRLWENKTFFPNBP-UHFFFAOYSA-N
29.588,-2508.9972698648944,-1209.94786762664,-1299.00225032653,,BMJSBJVONSYFOM-UHFFFAOYSA-N__QDYQAPIYTXVXCU-UHFFFAOYSA-N
49.632,-2406.6226093946398,-1634.230197087462,-772.313319033668,,YINXOVCPEVQYBZ-UHFFFAOYSA-N__JAHNARVDPQCAOT-UHFFFAOYSA-N
34.056,-2406.617353195904,-771.114002838333,-1635.449078360197,,JAHNARVDPQCAOT-UHFFFAOYSA-N__YINXOVCPEVQYBZ-UHFFFAOYSA-N
36.895,-3649.097360550486,-1687.098589567967,-1961.939974944741,,CPNNNJZYRQEVNU-UHFFFAOYSA-N__OTLPCSJIDGYRJG-UHFFFAOYSA-N
31.561,-3015.896831787726,-1794.365221351054,-1221.481315253685,,RLGYVTMXYXSYAA-UHFFFAOYSA-N__JOUFSZKOEKVRHP-UHFFFAOYSA-N
38.241,-2297.2466277685307,-612.927919147007,-1684.257767989675,,QRDXPJDKBLBYAZ-UHFFFAOYSA-N__ACCASOPLYAEKLG-UHFFFAOYSA-N
22.047,-7322.998537750595,-1554.672876328074,-5768.290526521047,,JARFQCGDMVCOHW-UHFFFAOYSA-N__HLTQHFDJGYCNFT-UHFFFAOYSA-N
28.87,-2925.291775973963,-1579.399319709122,-1345.846448399639,,UPKGXHCKFCFAEH-UHFFFAOYSA-N__XPMIZRQHDFCTMS-SNVBAGLBSA-N
46.159,-2595.2725132113587,-1327.54906458123,-1267.649889080886,,OTIHVWBEKRSHPQ-UHFFFAOYSA-N__JRGPQMBISAZRQN-UHFFFAOYSA-N
43.825,-2595.273503866049,-1266.440546560747,-1328.763116934651,,JRGPQMBISAZRQN-UHFFFAOYSA-N__OTIHVWBEKRSHPQ-UHFFFAOYSA-N
26.915,-4359.6426711357835,-997.83410521982,-3361.765673451807,,GPJZFPYQIWQTRF-UHFFFAOYSA-N__IYGMTPQLJKXRCV-UHFFFAOYSA-N
