bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
47.512,-2162.647679593768,-1510.751360207802,-651.820603613141,,JKAUXWVZYOXNPW-IGVQRDAMSA-N__XMZCXDHDZDLJBC-RRKCRQDMSA-N
27.677,-2783.595518343806,-1149.293385188894,-1634.25802653224,,RXSMDQLWTIAXFI-SFHVURJKSA-N__CCPFDICTLQNORE-PUUKEUDRSA-N
65.954,-3166.195346003883,-1363.547309682387,-1802.542931974814,,WVVLNSVEGZVGRX-UHFFFAOYSA-N__QYBPVPVYJVHHPV-JOCHJYFZSA-N
65.665,-2336.338148051364,-1455.619956067393,-880.61354859099,,KUYGXZHHQWUNFH-UHFFFAOYSA-N__FWDUJRHWCBBTRP-UHFFFAOYSA-N
57.89,-2035.550555681348,-1733.470656876284,-301.987644707896,,RMIKNWZXDUVYEQ-UHFFFAOYSA-N__XNFLOUMCKTZEDN-UHFFFAOYSA-N
53.611,-2035.537168695477,-300.790029918836,-1734.661704060624,,XNFLOUMCKTZEDN-UHFFFAOYSA-N__RMIKNWZXDUVYEQ-UHFFFAOYSA-N
48.463,-2339.6526046628987,-720.323922244134,-1619.251451526514,,GDYVZEHGQYQHJG-UHFFFAOYSA-N__ODDIHVQBRJTGGQ-MVWJYJSVSA-N
50.29,-2339.647884401054,-1618.048758789696,-721.518982607083,,ODDIHVQBRJTGGQ-MVWJYJSVSA-N__GDYVZEHGQYQHJG-UHFFFAOYSA-N
66.71,-4293.260856631203,-2825.84342904832,-1467.311118001125,,KLNXUTSCUIBQGB-UHFFFAOYSA-N__AXTLLKYQABADIY-UHFFFAOYSA-N
32.51,-3424.664312870152,-1587.615330569818,-1836.997174434996,,AOGUOJLWRFGRKS-UHFFFAOYSA-N__GWHALLUSDLKUGD-UHFFFAOYSA-N
,-2068.3818335550513,,,determine_bonds_failed,WCUMMXUUMTUJID-UHFFFAOYSA-N__WGIGNSZPTXFXEI-UHFFFAOYSA-N
