bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
,-2211.126649083716,,,determine_bonds_failed,WUPSYRRVECGUKZ-UHFFFAOYSA-N__XMPHSNRFUDGBJE-UHFFFAOYSA-N
,-2211.1185079994584,,,determine_bonds_failed,XMPHSNRFUDGBJE-UHFFFAOYSA-N__WUPSYRRVECGUKZ-UHFFFAOYSA-N
42.493,-2437.587624255804,-1294.234532377005,-1143.285375536986,,IKOITRSYZNZHEZ-UHFFFAOYSA-N__GFMMQESSTPJGDC-UHFFFAOYSA-N
56.279,-5805.340508322245,-3646.844795798157,-2158.406025772006,,KABNWUFMWYMTHI-UHFFFAOYSA-N__XIBVEKQUPRHCAY-UHFFFAOYSA-N
42.158,-2817.908643633675,-1323.181354020606,-1494.660106382747,,PWZLSFATDWGJLJ-UHFFFAOYSA-N__MTANBUBYPFORPO-UHFFFAOYSA-N
51.792,-2257.1454091155,-1354.390081279656,-902.672791737196,,PWJUCWPZJIBVNQ-UHFFFAOYSA-N__ABKKZLNJZQABSV-UHFFFAOYSA-N
25.388,-2257.139994231632,-901.486947910124,-1355.612587591493,,ABKKZLNJZQABSV-UHFFFAOYSA-N__PWJUCWPZJIBVNQ-UHFFFAOYSA-N
44.761,-3302.447882353408,-1952.530710887769,-1349.84584086264,,CXLGFJJZQHXVCH-UHFFFAOYSA-N__UKTBXESRKXXFOU-UHFFFAOYSA-N
41.642,-3302.440768135648,-1348.625799225397,-1953.748608878946,,UKTBXESRKXXFOU-UHFFFAOYSA-N__CXLGFJJZQHXVCH-UHFFFAOYSA-N
40.241,-6897.252917084076,-5630.335351981525,-1266.853437467014,,RQOMGBGBRINIOX-UHFFFAOYSA-N__IPHJIQYFOJENCO-UHFFFAOYSA-N
40.706,-3035.597270140728,-1572.541291708038,-1462.991109477853,,MCDXHNQLJQZPNR-GOSISDBHSA-N__IAAJJTGCEUBJHG-UHFFFAOYSA-N
28.391,-2540.925747066433,-1063.359399141817,-1477.521103577098,,YYSBNVIODZNRTD-UHFFFAOYSA-N__WXEQGRAMIJVBKC-UHFFFAOYSA-N
35.006,-3035.594920528253,-1461.777998829538,-1573.761136683252,,IAAJJTGCEUBJHG-UHFFFAOYSA-N__MCDXHNQLJQZPNR-GOSISDBHSA-N
43.877,-4891.014319142464,-3423.13494604991,-1467.809451175342,,LPPIQLVBHZFASD-UHFFFAOYSA-N__MXRYYQJMSYAKGD-UHFFFAOYSA-N
42.535,-2663.6962486205252,-1115.744234540601,-1547.884230656171,,QAKYUBYPHLZITF-UHFFFAOYSA-N__SEPMSRHEMRXTCK-UHFFFAOYSA-N
38.419,-3390.2278183580493,-1651.498873219271,-1738.667719863228,,ALRDXAQBLQBTRB-UHFFFAOYSA-N__YDGLQAWTONGGBC-UHFFFAOYSA-N
34.181,-5357.313626508119,-3363.186064813662,-1994.073091569331,,VYTIHFUUARETBM-UHFFFAOYSA-N__HENSRSYXNJORTL-UHFFFAOYSA-N
33.459,-5357.3133366551465,-1992.855867578172,-3364.404149065089,,HENSRSYXNJORTL-UHFFFAOYSA-N__VYTIHFUUARETBM-UHFFFAOYSA-N
7.535,-2579.260673782932,-1584.007234705666,-995.241430543755,,KNBYTIQUSDHOMH-AUSIDOKSSA-N__WHGCVZAGPWVCKG-UHFFFAOYSA-N
20.557,-2564.684772293603,-1493.341972704801,-1071.310039523649,,DUOYQZOJRAQHCX-UHFFFAOYSA-N__SKHIAAAAGMRNOO-UHFFFAOYSA-N
37.794,-2943.1143531596626,-1448.445757260197,-1494.60836693493,,YIWGLRFKXJUJIS-UHFFFAOYSA-N__RQOGWKPVTDVJDH-UHFFFAOYSA-N
27.334,-3806.358623106228,-1386.122212282606,-2420.192851408602,,XYNRORPSDKVMSO-UHFFFAOYSA-N__PDXFUQOXZCMQAE-UHFFFAOYSA-N
46.535,-4994.310544862721,-4007.718311289974,-986.518075603701,,MJPCNGJKNOPNFP-UHFFFAOYSA-N__CMMUVTZQSIANDS-UHFFFAOYSA-N
33.134,-2547.485088094435,-1682.61948598906,-864.812798928701,,LOXWUNHGCSWFFX-UHFFFAOYSA-N__NUXJGRLIBUERTI-UHFFFAOYSA-N
45.01,-4994.309508149235,-985.302930642275,-4008.934849166751,,CMMUVTZQSIANDS-UHFFFAOYSA-N__MJPCNGJKNOPNFP-UHFFFAOYSA-N
50.913,-4372.185880077987,-3370.012281429397,-1002.092463522686,,DWIDCOIUINHRSO-UHFFFAOYSA-N__YNWLXZDWAIUCBL-UHFFFAOYSA-N
32.007,-2382.176108270726,-1496.206475509541,-885.918626682252,,JWLHYMGJUMENNS-UHFFFAOYSA-N__SQFLUZZFPCQSJH-UHFFFAOYSA-N
