bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
49.163,-2392.8786825839593,-750.710892037207,-1642.089443784282,,XHYMSOBPIIMMNZ-UHFFFAOYSA-N__RYANPXVXRLTBBG-UHFFFAOYSA-N
50.267,-1987.659145851102,-710.089352199326,-1277.489688075794,,QFEWGQVTIDBHQH-LFGHMXSPSA-N__YZDAMMJPHMNEKV-FIFLTTCUSA-N
53.118,-2119.631369334714,-1575.509383896888,-544.037336207186,,MCZMNWYYIJABPO-BXWWUWCWSA-N__MUBFXOOYJPHVJT-UHFFFAOYSA-N
,-2743.4749389621047,,,split_failed_ring_bond,NZINJOQBWBCKOY-SECBINFHSA-N__QBKNLHKPZAERFN-UHFFFAOYSA-N
48.968,-3156.593291138575,-1601.516431167083,-1554.998824821557,,YKPHCNQCPFMBDL-GOSISDBHSA-N__GQMBISJVLKHYDU-UHFFFAOYSA-N
57.714,-3148.221163483554,-2089.289045844334,-1058.840144711757,,LKXNMNZZRDDMCV-UHFFFAOYSA-N__LLSZJIZBKUYMMB-UHFFFAOYSA-N
-8.67,-2743.371030611519,-1379.547673175909,-1363.837173349276,,QBKNLHKPZAERFN-UHFFFAOYSA-N__NZINJOQBWBCKOY-SECBINFHSA-N
40.667,-2553.9705426810788,-1299.509379400392,-1254.396355934569,,HIBZWHGZEJEJTM-YDGIUTOCSA-N__KNZYJYHEQKMOFM-UHFFFAOYSA-N
51.816,-3148.2282606174685,-1057.63839136275,-2090.50729493611,,LLSZJIZBKUYMMB-UHFFFAOYSA-N__LKXNMNZZRDDMCV-UHFFFAOYSA-N
43.987,-3201.58298792489,-2018.639933939841,-1182.872956512306,,VQJFINTUHJBGGQ-UHFFFAOYSA-N__YKUMYVXUUGDOFE-UHFFFAOYSA-N
25.04,-3227.335036523786,-1615.444751516951,-1611.850380718071,,MWSHOXSKLUVRSJ-UHFFFAOYSA-N__HQFZPOKDUUXJDZ-UHFFFAOYSA-N
52.573,-2783.98260471266,-1099.683264167391,-1684.215560148406,,VBJPECISTFLBNM-UHFFFAOYSA-N__BXSMHJWCVDSDCT-HQVZTVAUSA-N
33.692,-3227.323737514019,-1610.634317935451,-1616.635728528524,,HQFZPOKDUUXJDZ-UHFFFAOYSA-N__MWSHOXSKLUVRSJ-UHFFFAOYSA-N
41.594,-2256.7514697926404,-822.838386142595,-1433.846800013267,,INKGZAFGNLDPNO-UHFFFAOYSA-N__DTUXRILKBUOFIQ-UHFFFAOYSA-N
22.641,-3955.040205052282,-1624.844789000854,-2330.159334697782,,WOHOVKDRAAIYQQ-LVZNOWTHSA-N__TXWIPAAUNPVFPL-UHFFFAOYSA-N
58.122,-4310.33132613861,-3216.124334569582,-1094.114367843292,,BXXUAIPEOHAIKN-UHFFFAOYSA-N__DYGDQDBKOPDOQQ-HNNXBMFYSA-N
30.856,-3955.019136157071,-2328.944089388417,-1626.025875296614,,TXWIPAAUNPVFPL-UHFFFAOYSA-N__WOHOVKDRAAIYQQ-LVZNOWTHSA-N
45.378,-4460.59497383324,-3103.0256478738,-1357.497012054346,,LVMYYPJHCRTDJI-UHFFFAOYSA-N__OBVOHXGDOCNVMV-UHFFFAOYSA-N
37.529,-4460.598221043924,-1356.291363586711,-3104.247050504232,,OBVOHXGDOCNVMV-UHFFFAOYSA-N__LVMYYPJHCRTDJI-UHFFFAOYSA-N
23.824,-2732.0928952025974,-1732.661963974984,-999.392964654416,,HGVSBBRTNYIZOG-UHFFFAOYSA-N__GILGUOXDMRMJHK-UHFFFAOYSA-N
48.881,-1558.618819984544,-765.195125249734,-793.345797512631,,XJFIPJXYYUYQIC-WNJXEPBRSA-N__RIWWLJMHYNWZAL-UHFFFAOYSA-N
50.995,-4696.8051488940555,-1500.047912999734,-3196.675970692462,,HAPMRQQHTVOJNL-JAHAZDFLSA-N__MSBSBNXNCUGUQV-UHFFFAOYSA-N
38.816,-4720.309306520771,-3478.717513122111,-1241.529936485106,,CHBDQFISEDNUHU-UHFFFAOYSA-N__NVECODUGFUIXOI-UHFFFAOYSA-N
46.073,-4720.302146635675,-1240.313070549843,-3479.915653799385,,NVECODUGFUIXOI-UHFFFAOYSA-N__CHBDQFISEDNUHU-UHFFFAOYSA-N
38.851,-1833.899969978164,-684.742942742668,-1149.095114945627,,FEJIQWDHOVTAMT-UHFFFAOYSA-N__PMRHDBSDXZAHQA-UHFFFAOYSA-N
55.172,-1833.907404208767,-1147.878766854537,-685.940714685373,,PMRHDBSDXZAHQA-UHFFFAOYSA-N__FEJIQWDHOVTAMT-UHFFFAOYSA-N
36.328,-2630.008496517646,-1516.906404786887,-1113.044199470969,,VERAZEFNWRLUAX-QWAKEFERSA-N__PJNNUMXZCFVGLH-UHFFFAOYSA-N
