bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
39.945,-1889.040918599129,-1007.96926567779,-881.007997020766,,YNXMIYOJQYMARG-UHFFFAOYSA-N__ANRFAMKHRWIPTF-UHFFFAOYSA-N
-1.169,-1889.033551277062,-879.849086633545,-1009.186328068534,,ANRFAMKHRWIPTF-UHFFFAOYSA-N__YNXMIYOJQYMARG-UHFFFAOYSA-N
42.005,-4934.0164111817585,-3667.548879766249,-1266.400592641565,,NQWVBELRBKGZCH-UHFFFAOYSA-N__YHCHBFNOVGDBFM-UHFFFAOYSA-N
26.39,-1986.9450903614652,-958.500354765602,-1028.402679909716,,QFQHHYRNUXVLGB-UHFFFAOYSA-N__DMAGQAXBPHESRJ-UHFFFAOYSA-N
33.878,-1986.964770000219,-1027.192173111385,-959.718608348204,,DMAGQAXBPHESRJ-UHFFFAOYSA-N__QFQHHYRNUXVLGB-UHFFFAOYSA-N
42.601,-2331.147166837424,-824.310840368305,-1506.768438250662,,FUMAOXBYTMPBLQ-UHFFFAOYSA-N__LLBDUYMGHMNEJW-UHFFFAOYSA-N
48.48,-4934.023003041164,-1265.183970768066,-3668.761774305067,,YHCHBFNOVGDBFM-UHFFFAOYSA-N__NQWVBELRBKGZCH-UHFFFAOYSA-N
34.996,-2331.1380093480707,-1505.549563273657,-825.53267718567,,LLBDUYMGHMNEJW-UHFFFAOYSA-N__FUMAOXBYTMPBLQ-UHFFFAOYSA-N
57.574,-8989.246480771404,-808.230408836969,-8180.924321812272,,MMQRDLKXISSUFP-UHFFFAOYSA-N__UFQAZAHRAQNQJR-UHFFFAOYSA-N
51.896,-8989.243137328758,-8179.713174198167,-809.44726177614,,UFQAZAHRAQNQJR-UHFFFAOYSA-N__MMQRDLKXISSUFP-UHFFFAOYSA-N
52.988,-5219.885809767813,-3477.527079644165,-1742.274289109103,,MRNOBCURMXCSNC-UHFFFAOYSA-N__HIPVJMJZAYJBKL-UHFFFAOYSA-N
27.826,-2594.300879405138,-1047.260080949622,-1546.996454876288,,JXDHHMXHORBXER-UHFFFAOYSA-N__XHVQTGPNTCNZDJ-UHFFFAOYSA-N
48.8,-4399.654531587359,-1265.285739194045,-3134.291024421256,,ATUSAVTYKICURM-UHFFFAOYSA-N__CAIHOMRSEFHPIS-UHFFFAOYSA-N
42.425,-4399.64476707363,-3133.07561033748,-1266.501548548087,,CAIHOMRSEFHPIS-UHFFFAOYSA-N__ATUSAVTYKICURM-UHFFFAOYSA-N
36.521,-2953.905548284808,-1048.436057081541,-1905.411291876954,,KTUHSTNYVRGKLU-UHFFFAOYSA-N__JVNWIIMSBGBSJP-UHFFFAOYSA-N
33.79,-2695.6561874952163,-1394.519134184146,-1301.083205911643,,MRJCKHAPTJVJKC-UHFFFAOYSA-N__PJTLYIQPSHDFOF-UHFFFAOYSA-N
27.893,-2695.639413512873,-1299.857488080086,-1395.737475863586,,PJTLYIQPSHDFOF-UHFFFAOYSA-N__MRJCKHAPTJVJKC-UHFFFAOYSA-N
,-4876.017769444813,,,determine_bonds_failed,UZLWGHOXIOJFKX-UHFFFAOYSA-N__NRMZQLZYGVBNCG-UHFFFAOYSA-N
38.04,-2752.2829774583824,-716.718068683379,-2035.504287727889,,APXNAQAPKKAFBV-UHFFFAOYSA-N__RFHXTKAOBDPVJI-UHFFFAOYSA-N
38.421,-2752.276698069828,-2034.287538792444,-717.927932093668,,RFHXTKAOBDPVJI-UHFFFAOYSA-N__APXNAQAPKKAFBV-UHFFFAOYSA-N
44.099,-1406.954587461908,-658.334596302062,-748.549715212769,,BPWMHQOCGUGMIL-UHFFFAOYSA-N__XXUPGJLOGOKKGB-UHFFFAOYSA-N
25.733,-1406.956757885092,-747.365443109662,-659.550306106101,,XXUPGJLOGOKKGB-UHFFFAOYSA-N__BPWMHQOCGUGMIL-UHFFFAOYSA-N
28.541,-2873.758977576155,-1593.331393689316,-1280.382101389536,,LQMFCUMSQNEGTQ-UHFFFAOYSA-N__IRTMLKJAJFPRJQ-UHFFFAOYSA-N
44.025,-2873.7831791059502,-1279.167126781317,-1594.54589343128,,IRTMLKJAJFPRJQ-UHFFFAOYSA-N__LQMFCUMSQNEGTQ-UHFFFAOYSA-N
57.852,-1417.130636335501,-707.307946791413,-709.730496328949,,GJQJWRUPYSEECR-UHFFFAOYSA-N__WQYUYFOTLYRYDY-UHFFFAOYSA-N
28.91,-1417.125722126023,-708.552588777789,-708.527062964005,,WQYUYFOTLYRYDY-UHFFFAOYSA-N__GJQJWRUPYSEECR-UHFFFAOYSA-N
37.858,-3338.4268583311245,-1600.431855821175,-1737.934671657729,,HFDMODULCXSYSN-UHFFFAOYSA-N__ILDOTGMIGCAAAZ-UHFFFAOYSA-N
10.102,-3491.989031082439,-1516.344809467991,-1975.62812235723,,WQBPYZUGYLYXQP-VDXVPGQCSA-N__SDHHKHNDXVKPCO-UHFFFAOYSA-N
49.195,-2794.6148888053317,-1125.800338588934,-1668.736153004572,,AQYLUTOHOKNXDH-UHFFFAOYSA-N__JARNFWHRPPWYSK-UHFFFAOYSA-N
36.194,-2395.3526412527303,-1340.654915531459,-1054.640046431265,,BMVVUSNXBMJARY-UHFFFAOYSA-N__QMWQQYUJIMBDKD-UHFFFAOYSA-N
27.835,-2732.561678102349,-1737.273382732973,-995.243938036348,,SDKJXPDFBXENPQ-UHFFFAOYSA-N__WHGCVZAGPWVCKG-UHFFFAOYSA-N
,-3077.159597124867,,,gfn2_fragment_opt_failed,DBBWVJNOFDHQRO-UHFFFAOYSA-N__UXCWFGLOXMBKLL-UHFFFAOYSA-N
28.28,-2732.567424742629,-994.026682216772,-1738.495675028307,,WHGCVZAGPWVCKG-UHFFFAOYSA-N__SDKJXPDFBXENPQ-UHFFFAOYSA-N
