bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
47.114,-2177.994706490237,-1065.934312918091,-1111.985312861875,,OOMVCGSUXLINOO-UHFFFAOYSA-N__OLWWIBRNHAGCGX-UHFFFAOYSA-N
52.04,-2680.4914017037772,-1948.617374310314,-731.791097104801,,VHNWSTHFQRKUCS-NVMNQCDNSA-N__MJCGUXOVJLJUKT-UHFFFAOYSA-N
0.639,-1856.2763572637061,-461.488719004672,-1394.786620156382,,VPXWDPNVFSEPLU-UHFFFAOYSA-N__HZSKELXZRDDBSY-UHFFFAOYSA-N
63.089,-1434.988341878127,-953.350676579697,-481.537126111207,,XWUQAGFXUIFTFP-UHFFFAOYSA-N__TVGJWSHAENGWNN-UHFFFAOYSA-N
48.845,-1434.982046428903,-480.331834195653,-954.572372588116,,TVGJWSHAENGWNN-UHFFFAOYSA-N__XWUQAGFXUIFTFP-UHFFFAOYSA-N
51.778,-1401.7183744686708,-691.893623892316,-709.742237701904,,FGMDBSRJZBFSKY-UHFFFAOYSA-N__VQMOQSUPGNSUHN-UHFFFAOYSA-N
29.136,-1401.69709359072,-708.558823608493,-693.091838293589,,VQMOQSUPGNSUHN-UHFFFAOYSA-N__FGMDBSRJZBFSKY-UHFFFAOYSA-N
33.97,-3532.574974547195,-1677.681274667076,-1854.839565545684,,FYBFDXSZZGTCJJ-XKZIYDEJSA-N__WNEKHMDRWLEYDZ-NVXWUHKLSA-N
,-2274.029613041826,,,determine_bonds_failed,JXRKSYPTADMDFW-AQYZNVCMSA-N__NGEAANCTIFDAFH-UHFFFAOYSA-N
45.082,-2932.584399877346,-1769.849250357859,-1162.663306320231,,MVNJIYLRMXJVQT-VMHBGOFLSA-N__QHSLNSXJMQLGFT-NDBYEHHHSA-N
23.724,-2932.5887064685708,-1161.485291525593,-1771.065608677469,,QHSLNSXJMQLGFT-NDBYEHHHSA-N__MVNJIYLRMXJVQT-VMHBGOFLSA-N
64.777,-2594.150626253609,-1519.879065854378,-1074.168331078461,,LKBJEOGXFFQDJM-UHFFFAOYSA-N__JSHBMDIJOGPLJT-FVMZRBCSSA-N
39.898,-3281.349176969561,-1115.901889284644,-2165.383706398243,,OWOMWVPCUIINIR-UHFFFAOYSA-N__QUSCKHXBHYIACC-BLVXVQLLSA-N
38.059,-2168.5398914076486,-1609.748363720322,-558.730876073309,,DDNBNBDZXRGEOG-HXPMCKFVSA-N__XQHYECQMLZJNSI-UHFFFAOYSA-N
65.305,-1561.879617552441,-267.713887247207,-1294.061660486184,,MDAZYFRWLVIJTF-UHFFFAOYSA-N__GIPLLVWXUVJPGK-UHFFFAOYSA-N
56.612,-4969.938902607932,-1340.199798455027,-3629.648887111411,,HGOFUDIVCJSDSK-UHFFFAOYSA-N__GXCAOGSACVBTSY-UHFFFAOYSA-N
