bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
59.741,-2124.794914923776,-1291.052235392044,-833.647475966459,,KVHMURAWBDFVKR-UHFFFAOYSA-N__RPPLEZFMCVZJRK-UHFFFAOYSA-N
58.242,-2124.798661782437,-832.453790785308,-1292.252056933335,,RPPLEZFMCVZJRK-UHFFFAOYSA-N__KVHMURAWBDFVKR-UHFFFAOYSA-N
32.226,-3373.252002374238,-1625.94206339795,-1747.25858314406,,DTCUXJFJKDASEV-UHFFFAOYSA-N__AZJXBKVTEMFRQX-UHFFFAOYSA-N
,-2703.166397375297,,,determine_bonds_failed,NQOWWUOVFMKZPD-UHFFFAOYSA-N__YGDQQJFBEGXLAU-UHFFFAOYSA-N
,-2703.151370214145,,,determine_bonds_failed,YGDQQJFBEGXLAU-UHFFFAOYSA-N__NQOWWUOVFMKZPD-UHFFFAOYSA-N
50.078,-4206.885375825302,-1161.861629116363,-3044.943942409614,,ILBJMCMAMYRVLN-GFCCVEGCSA-N__RCPPESLDQVIGNX-UHFFFAOYSA-N
52.774,-4206.879876279186,-3043.728663074227,-1163.067113129049,,RCPPESLDQVIGNX-UHFFFAOYSA-N__ILBJMCMAMYRVLN-GFCCVEGCSA-N
61.084,-1411.1437522820002,-1061.37242688363,-349.673982641014,,GQRTUOZIKZQOKZ-UHFFFAOYSA-N__ODYLHYMYWNXZFD-UHFFFAOYSA-N
67.501,-1411.1459180314969,-348.475922841322,-1062.562424884443,,ODYLHYMYWNXZFD-UHFFFAOYSA-N__GQRTUOZIKZQOKZ-UHFFFAOYSA-N
64.725,-2940.704315800779,-823.537837738246,-2117.063332159017,,FVFZNUFDZXUBCF-UHFFFAOYSA-N__OLALBODTPKELPY-UHFFFAOYSA-N
49.792,-2940.667204094375,-2115.84786727099,-824.739988963586,,OLALBODTPKELPY-UHFFFAOYSA-N__FVFZNUFDZXUBCF-UHFFFAOYSA-N
57.844,-3017.403978675537,-1367.425894309508,-1649.885904317123,,AZBQRJQLIWODDQ-UHFFFAOYSA-N__SZROZYUVKTWWGW-UHFFFAOYSA-N
,-2921.8702879889806,,,determine_bonds_failed,VOLZAYKOCJYMOS-UHFFFAOYSA-N__NQOWWUOVFMKZPD-UHFFFAOYSA-N
55.445,-4512.886497921353,-2385.676327830065,-2127.121812754796,,JPCMROKMBNVOOM-UHFFFAOYSA-N__OGEGQVPXGNZRDZ-UHFFFAOYSA-N
52.979,-4512.8794918780095,-2125.923344106301,-2386.871720866404,,OGEGQVPXGNZRDZ-UHFFFAOYSA-N__JPCMROKMBNVOOM-UHFFFAOYSA-N
59.313,-2143.3972662771903,-1234.423415926854,-908.879328887278,,HOYKXXAPFLWGIB-UHFFFAOYSA-N__VEDYMMDBQALRBC-UHFFFAOYSA-N
47.142,-3319.5774177179715,-1562.313486197053,-1757.188806149893,,IVOTYCFFZXGZSN-UHFFFAOYSA-N__PUHCIPWIRNOBEN-KPXKOGTNSA-N
67.295,-2734.174059153775,-1187.785385975068,-1546.281431356204,,BBXUINQOSQKIQN-UHFFFAOYSA-N__BQTHCXDFBUQIJO-UHFFFAOYSA-N
66.196,-2734.172984475527,-1545.080621717174,-1188.986872904882,,BQTHCXDFBUQIJO-UHFFFAOYSA-N__BBXUINQOSQKIQN-UHFFFAOYSA-N
67.199,-1294.429127572648,-546.228454802523,-748.093583689205,,KYUSUAYEKINLQX-UHFFFAOYSA-N__WSFBNSLAPFGEIS-UHFFFAOYSA-N
62.987,-1594.1168521852471,-1191.35305394113,-402.663421842791,,XGGCXDZIGAYDLY-GIUOSPMZSA-N__YCIRISUEUQBWTN-UHFFFAOYSA-N
72.102,-1594.121514425494,-401.459092870766,-1192.547519358711,,YCIRISUEUQBWTN-UHFFFAOYSA-N__XGGCXDZIGAYDLY-GIUOSPMZSA-N
,-1962.208205476705,,,determine_bonds_failed,MEGWRDLNKKHLPU-UHFFFAOYSA-N__XPZXNOGXLYCQBE-VXGBXAGGSA-N
49.039,-3143.545946041384,-1422.886758005963,-1720.581039051366,,GTPCXDCJVILGHU-UHFFFAOYSA-N__GGJDMYPGVOFXAR-UHFFFAOYSA-N
47.527,-3143.548811290629,-1719.38062378652,-1424.09244909866,,GGJDMYPGVOFXAR-UHFFFAOYSA-N__GTPCXDCJVILGHU-UHFFFAOYSA-N
63.3,-4225.564887543534,-726.848037222982,-3498.615975622698,,BFEXGNFZCNYWCG-ULAWRXDQSA-N__RIRMIGXQRXYTBY-UHFFFAOYSA-N
60.456,-4225.565213819358,-3497.415259359367,-728.053611143791,,RIRMIGXQRXYTBY-UHFFFAOYSA-N__BFEXGNFZCNYWCG-ULAWRXDQSA-N
,-5750.930773977683,,,determine_bonds_failed,NIEIJPMNCBYOIS-UHFFFAOYSA-N__WYRBDRBPZKAAHL-UHFFFAOYSA-N
64.169,-2143.7966103476247,-948.719354602649,-1194.974996493082,,IJHGJOOUXQWCFY-UHFFFAOYSA-N__QULPXAMWTPBZHF-UHFFFAOYSA-N
59.58,-2164.56836600504,-455.627382401288,-1708.84603724951,,DSCFKYLOQRKQKS-UHFFFAOYSA-N__HPFJVSILDZWSEE-WISUUJSJSA-N
58.707,-2120.7665629216085,-1271.161148084998,-849.511859183152,,WIBCNRMBYOWCNQ-FAQVLOEFSA-N__MWRSYEZCARLXFU-UHFFFAOYSA-N
58.834,-2442.208204931257,-1450.271360365447,-991.843086767477,,OVIATRHDLHWWIK-UHFFFAOYSA-N__RVGNDNSIPPUFOF-UHFFFAOYSA-N
32.121,-2891.6997222578643,-1129.424103802598,-1762.224430130586,,WBVYRSOBXBJSMV-UHFFFAOYSA-N__QTGGOKJGPMROII-UHFFFAOYSA-N
49.396,-2812.000436023821,-1736.991687797625,-1074.930030970642,,UFZQCWXYPQNRJG-LWMIZPGFSA-N__JZVNNLAKJHTIDE-UHFFFAOYSA-N
66.264,-2812.0161131914338,-1073.728591380879,-1738.181924015099,,JZVNNLAKJHTIDE-UHFFFAOYSA-N__UFZQCWXYPQNRJG-LWMIZPGFSA-N
43.864,-2776.270117514402,-1502.431490932466,-1273.768725161353,,FGHQFJUOGHVPJY-UHFFFAOYSA-N__XMIVSTUXNVQISY-GOSISDBHSA-N
59.803,-2776.262751388789,-1272.564008050592,-1503.603440687564,,XMIVSTUXNVQISY-GOSISDBHSA-N__FGHQFJUOGHVPJY-UHFFFAOYSA-N
