bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
68.908,-2211.756068865867,-1098.859840792913,-1112.786416354942,,ANRLIOGQQSHLEP-UHFFFAOYSA-N__OIUKUSZZIBBQNY-UHFFFAOYSA-N
59.449,-1294.416055181382,-746.89732725662,-547.42398984412,,WSFBNSLAPFGEIS-UHFFFAOYSA-N__KYUSUAYEKINLQX-UHFFFAOYSA-N
37.585,-2054.7455224244327,-757.264402129252,-1297.421225419314,,YZFNVOBBDSBWLI-UHFFFAOYSA-N__PHURBDDXHHXSRV-IBQZARKTSA-N
49.203,-2054.7798645453468,-871.808999858015,-1182.892454698912,,PHURBDDXHHXSRV-IBQZARKTSA-N__YZFNVOBBDSBWLI-UHFFFAOYSA-N
58.18,-2211.756798614469,-1111.607430943046,-1100.05665145637,,OIUKUSZZIBBQNY-UHFFFAOYSA-N__ANRLIOGQQSHLEP-UHFFFAOYSA-N
,-1962.221687100418,,,determine_bonds_failed,XPZXNOGXLYCQBE-VXGBXAGGSA-N__MEGWRDLNKKHLPU-UHFFFAOYSA-N
72.238,-2147.177627746585,-695.284894357801,-1451.777614171006,,RGAZIDJWWNCQOL-UHFFFAOYSA-N__BQLYWYSOGYPLAW-UHFFFAOYSA-N
54.352,-2521.947322415037,-821.591331752375,-1700.269375323777,,WFQNOQGLVPYRDS-QMMMGPOBSA-N__PUVKLGMUNYRTQB-VQTJNVASSA-N
69.282,-2147.1609236603754,-1450.569343014399,-696.48117352667,,BQLYWYSOGYPLAW-UHFFFAOYSA-N__RGAZIDJWWNCQOL-UHFFFAOYSA-N
40.967,-5516.188334789479,-3471.499676807793,-2044.623373240192,,DZSLOWMZBWEKML-UOWFLXDJSA-N__GWUFOXQNJCNOHO-UHFFFAOYSA-N
,-5750.926664377854,,,determine_bonds_failed,WYRBDRBPZKAAHL-UHFFFAOYSA-N__NIEIJPMNCBYOIS-UHFFFAOYSA-N
45.315,-2315.6416221294967,-656.757156750647,-1658.812250625767,,PVKYDZLRORBFRS-UHFFFAOYSA-N__CBFYXUHDIMUKQI-IBGZPJMESA-N
49.364,-2315.6394361124608,-1657.610562410643,-657.950206872811,,CBFYXUHDIMUKQI-IBGZPJMESA-N__PVKYDZLRORBFRS-UHFFFAOYSA-N
62.494,-2143.782806399197,-1193.767065425345,-949.916150875097,,QULPXAMWTPBZHF-UHFFFAOYSA-N__IJHGJOOUXQWCFY-UHFFFAOYSA-N
51.407,-3025.941920584711,-1100.368200919118,-1925.491796954355,,KMXIQZAXSJWJJH-WMZOPIPTSA-N__XJLGRTASMWGXFT-HYPUXABZSA-N
50.319,-2120.7572624108234,-848.315003442861,-1272.362070429129,,MWRSYEZCARLXFU-UHFFFAOYSA-N__WIBCNRMBYOWCNQ-FAQVLOEFSA-N
67.972,-1291.0110660703851,-890.412981087427,-400.489764851442,,BDVOWQXEGTVXDA-UHFFFAOYSA-N__LDWDEMBZKZDBQM-UHFFFAOYSA-N
64.995,-1291.008630244808,-399.29405151615,-891.611003187351,,LDWDEMBZKZDBQM-UHFFFAOYSA-N__BDVOWQXEGTVXDA-UHFFFAOYSA-N
47.51,-2164.542084952452,-1707.643171372402,-456.823202159126,,HPFJVSILDZWSEE-WISUUJSJSA-N__DSCFKYLOQRKQKS-UHFFFAOYSA-N
30.027,-5516.172639962425,-2043.422111913071,-3472.702676630603,,GWUFOXQNJCNOHO-UHFFFAOYSA-N__DZSLOWMZBWEKML-UOWFLXDJSA-N
42.533,-3025.933282666653,-1924.292236669946,-1101.573266055674,,XJLGRTASMWGXFT-HYPUXABZSA-N__KMXIQZAXSJWJJH-WMZOPIPTSA-N
58.763,-2505.966275377331,-1422.013216571556,-1083.859414272286,,MFMSKLNHBIEOQO-UHFFFAOYSA-N__KJCSZFIDTPORIE-UHFFFAOYSA-N
72.462,-2505.9902354259325,-1082.659669842512,-1423.215090602068,,KJCSZFIDTPORIE-UHFFFAOYSA-N__MFMSKLNHBIEOQO-UHFFFAOYSA-N
59.794,-2442.199333306714,-990.635939136662,-1451.468106845523,,RVGNDNSIPPUFOF-UHFFFAOYSA-N__OVIATRHDLHWWIK-UHFFFAOYSA-N
59.789,-2305.315858306488,-767.67797798634,-1537.542599883512,,GBKJXSXBLFBIPH-UHFFFAOYSA-N__LXNAJRIWMKDFJA-CDNPAEQRSA-N
68.666,-2730.3696477993385,-2148.306067948738,-581.954154158427,,GUFKGCAELFQWBR-UHFFFAOYSA-N__COBGVSGAUVXEGW-UHFFFAOYSA-N
53.354,-2891.714270556019,-1761.006548021925,-1130.622697582369,,QTGGOKJGPMROII-UHFFFAOYSA-N__WBVYRSOBXBJSMV-UHFFFAOYSA-N
50.305,-2930.3847122520947,-1877.661848272044,-1052.642697815557,,KBLQFUFWZVUEGE-YQAGWJQESA-N__CQYNJFCWUGGPHJ-LRDDRELGSA-N
60.273,-2730.3608195739944,-580.756872865937,-2149.507895497471,,COBGVSGAUVXEGW-UHFFFAOYSA-N__GUFKGCAELFQWBR-UHFFFAOYSA-N
63.23,-2305.3184107622997,-1536.344619467609,-768.873027161143,,LXNAJRIWMKDFJA-CDNPAEQRSA-N__GBKJXSXBLFBIPH-UHFFFAOYSA-N
42.462,-2930.369954521223,-1051.44939623667,-1878.852891220316,,CQYNJFCWUGGPHJ-LRDDRELGSA-N__KBLQFUFWZVUEGE-YQAGWJQESA-N
40.112,-3103.7985150373706,-1589.305061290713,-1514.429531199538,,PHLPIAZDJGZOAY-USTAPHGGSA-N__QSSDLYCMTXVGLO-UHFFFAOYSA-N
64.282,-2173.4670510076567,-717.812113278672,-1455.552497585094,,UCIOQBSNIDWHPK-UHFFFAOYSA-N__MYGHVYLHBGINFY-LWYYNNOASA-N
65.159,-2173.466595840384,-1454.3539450583,-719.00881317138,,MYGHVYLHBGINFY-LWYYNNOASA-N__UCIOQBSNIDWHPK-UHFFFAOYSA-N
35.453,-2863.18776622695,-1142.78180489587,-1720.349463970718,,FAPMRBATVWJMAC-AAEUAGOBSA-N__NNLVWZBIUNVEHI-UHFFFAOYSA-N
64.999,-1445.02503074773,-686.310350658232,-758.61109828436,,FRVHLUZCHVBOJT-UHFFFAOYSA-N__WQZQXJSXENWLDQ-UHFFFAOYSA-N
64.976,-1856.4081976821178,-785.962704324058,-1070.341946992634,,PKKGLJPRUJFAAA-UHFFFAOYSA-N__PHVXWSWQMFFDNF-UHFFFAOYSA-N
60.981,-1856.408592477071,-1069.136711461196,-787.174701795657,,PHVXWSWQMFFDNF-UHFFFAOYSA-N__PKKGLJPRUJFAAA-UHFFFAOYSA-N
,-1882.5562926080356,,,determine_bonds_failed,GRKVUCSWENSOSV-UHFFFAOYSA-N__QTLPGDNHCHNLAD-UHFFFAOYSA-N
,-1882.580028723149,,,determine_bonds_failed,QTLPGDNHCHNLAD-UHFFFAOYSA-N__GRKVUCSWENSOSV-UHFFFAOYSA-N
49.437,-2495.042317585384,-1689.326868726709,-805.636665935155,,FTRHQDIIGNTOGJ-UHFFFAOYSA-N__LOODZAPIPITKBN-KZVJFYERSA-N
57.122,-2222.740517790339,-1259.570195284592,-963.079292772893,,QRLUSBVQNGMJLX-UHFFFAOYSA-N__YQXJGCFRFKZOEQ-UHFFFAOYSA-N
50.924,-5545.797677678115,-4191.480579925685,-1354.23594563632,,JWKLQBRAMOKYDJ-UHFFFAOYSA-N__GCZHONIAVFCAAE-UHFFFAOYSA-N
52.443,-2495.054250192876,-804.437121623031,-1690.533555472829,,LOODZAPIPITKBN-KZVJFYERSA-N__FTRHQDIIGNTOGJ-UHFFFAOYSA-N
60.188,-2222.751193133958,-961.885423355115,-1260.769853779844,,YQXJGCFRFKZOEQ-UHFFFAOYSA-N__QRLUSBVQNGMJLX-UHFFFAOYSA-N
45.573,-3347.7171480068323,-1418.600289379626,-1929.044233527703,,DQHRHXZEBRCBMV-JDOQCHFPSA-N__VSBNTAJGXYNXAY-UHFFFAOYSA-N
44.171,-3347.720587478233,-1927.843678219786,-1419.806517845965,,VSBNTAJGXYNXAY-UHFFFAOYSA-N__DQHRHXZEBRCBMV-JDOQCHFPSA-N
31.377,-2071.223259879432,-1205.273403982859,-865.899854134786,,ROHKHGHLCUGGTD-NWANDNLSSA-N__GQDUHKZBIZPEQQ-UHFFFAOYSA-N
63.601,-2075.3841392164177,-1036.613436445256,-1038.669347842096,,IZPAZISFCHBUJR-MAUKXSAKSA-N__CHUBGTBSYTVLGI-LJQANCHMSA-N
59.719,-2075.3820450275516,-1037.472285356224,-1037.814591442316,,CHUBGTBSYTVLGI-LJQANCHMSA-N__IZPAZISFCHBUJR-MAUKXSAKSA-N
71.313,-1387.075778678605,-381.037604230355,-1005.924530245218,,DAFLOHLGKOOTKU-UHFFFAOYSA-N__PBLXVASZFYOEKS-UHFFFAOYSA-N
