bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
49.939,-4639.575735279686,-3876.549715879432,-762.946436755159,,XYHUYJLOPOWOGD-UHFFFAOYSA-N__KOKRQTHTJXMFCQ-UHFFFAOYSA-N
47.214,-2398.797988334517,-615.055838495129,-1783.666910292118,,MZPLEFJMXCGPBT-UHFFFAOYSA-N__YXKXXZXYVUQDQB-UHFFFAOYSA-N
46.812,-1760.1628238386718,-803.256905393571,-956.831318602563,,MNDYABMCSWWYEZ-BZNPZCIMSA-N__AXBKIAHGMPMNLB-UHFFFAOYSA-N
47.106,-1760.168859483116,-955.611894311787,-804.48189629421,,AXBKIAHGMPMNLB-UHFFFAOYSA-N__MNDYABMCSWWYEZ-BZNPZCIMSA-N
63.185,-2418.1617254591993,-1084.159799152404,-1333.901235147655,,RZXPMMCVVHPCQE-UHFFFAOYSA-N__RLJZYWVBDMIYBP-UHFFFAOYSA-N
29.701,-2827.5271025671623,-1377.588232278447,-1449.891539339804,,ZHTSFFDKBMTMHL-KZXIYFNPSA-N__DVZOTPTWGMMMMR-UHFFFAOYSA-N
51.459,-2418.172850349651,-1332.705018873345,-1085.38582564926,,RLJZYWVBDMIYBP-UHFFFAOYSA-N__RZXPMMCVVHPCQE-UHFFFAOYSA-N
42.566,-2827.5295449491214,-1448.676844387943,-1378.784867366556,,DVZOTPTWGMMMMR-UHFFFAOYSA-N__ZHTSFFDKBMTMHL-KZXIYFNPSA-N
21.736,-2242.940959878476,-742.572414946607,-1500.333906603988,,IGIXRSLNQUHGQU-UHFFFAOYSA-N__JBIJWHOUOJHOAI-YRNVUSSQSA-N
55.405,-2644.493594481424,-1233.03025637248,-1411.375044061562,,WYIBBBVBSCMZID-UHFFFAOYSA-N__WTKJCGNYUVMLCP-VHUGZWMZSA-N
75.308,-2580.890387575474,-939.38480153885,-1641.385574434971,,BAFLIADTQFYDIX-UHFFFAOYSA-N__YYYONDXERNIFKX-UHFFFAOYSA-N
56.869,-2580.884616966449,-1640.172584660214,-940.621405249245,,YYYONDXERNIFKX-UHFFFAOYSA-N__BAFLIADTQFYDIX-UHFFFAOYSA-N
45.719,-2295.3839103528026,-1069.367089296767,-1225.943963043356,,MUKQRIORUXMVIO-KNFQTBNASA-N__SGIOWYLQFXIBFU-UHFFFAOYSA-N
,-1994.7473498552945,,,determine_bonds_failed,GGPPUVLTIIHBDH-UHFFFAOYSA-N__SLXNJGRARWLNSM-UHFFFAOYSA-N
,-1994.72217267762,,,determine_bonds_failed,SLXNJGRARWLNSM-UHFFFAOYSA-N__GGPPUVLTIIHBDH-UHFFFAOYSA-N
52.584,-7846.522537364707,-5784.971727657318,-2061.467011901217,,QWTDRJCMHJBBFB-UHFFFAOYSA-N__RTENCOYFGUBQCS-UHFFFAOYSA-N
40.559,-7846.533654249187,-2060.270129570534,-5786.198889528806,,RTENCOYFGUBQCS-UHFFFAOYSA-N__QWTDRJCMHJBBFB-UHFFFAOYSA-N
46.119,-2823.016864995207,-1630.395741856576,-1192.547627677844,,AOJWEMFTDBQELV-UHFFFAOYSA-N__BFWHRHJPPAUSLJ-UHFFFAOYSA-N
68.72,-3027.597344140507,-1470.636109715465,-1556.851722106794,,RTCBYRNIYGXVOY-UHFFFAOYSA-N__PSYSNNVMXIRJMB-UHFFFAOYSA-N
68.178,-2823.028504291926,-1191.323403896865,-1631.596451254314,,BFWHRHJPPAUSLJ-UHFFFAOYSA-N__AOJWEMFTDBQELV-UHFFFAOYSA-N
40.757,-3027.577410398082,-1555.651731561918,-1471.860728965594,,PSYSNNVMXIRJMB-UHFFFAOYSA-N__RTCBYRNIYGXVOY-UHFFFAOYSA-N
56.004,-3101.3855075009283,-1243.649206293595,-1857.647053472473,,LNVSWKMRGVHFQH-UHFFFAOYSA-N__HWGHMDWEDIPVGC-SIYBWXAISA-N
