bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
70.27,-2616.210069432942,-1669.661071698836,-946.437014732782,,RRZLMYINRABRGB-UHFFFAOYSA-N__XLPZRCXXTQAKHB-UHFFFAOYSA-N
51.972,-2616.2012265526077,-945.236970208548,-1670.881433153389,,XLPZRCXXTQAKHB-UHFFFAOYSA-N__RRZLMYINRABRGB-UHFFFAOYSA-N
50.084,-4981.642084283761,-3818.54060157248,-1163.021668430244,,HONGTSLUFQANEN-UHFFFAOYSA-N__HRBYMUIALRPHAZ-UHFFFAOYSA-N
50.901,-4981.641077872277,-1161.800938577624,-3819.759023530505,,HRBYMUIALRPHAZ-UHFFFAOYSA-N__HONGTSLUFQANEN-UHFFFAOYSA-N
69.815,-1578.15848408129,-773.481254305882,-804.565971813796,,LHAFCZPZEJEENY-UHFFFAOYSA-N__AQPSGUWRKNGHSS-UHFFFAOYSA-N
52.026,-7826.751090444258,-6050.624433513792,-1776.043747994478,,CLVCCCGBUXZLSF-UHFFFAOYSA-N__PYYGRCZXAUNITO-UHFFFAOYSA-N
49.616,-5065.220900981516,-3874.13120392665,-1191.01062933686,,WXPZJYHTGQOLJS-UHFFFAOYSA-N__NCYZGDNAURQEMU-UHFFFAOYSA-N
38.709,-3002.7895603957063,-1514.240889170887,-1488.486983933372,,ZDEMRYXDRGSSGU-UHFFFAOYSA-N__ZCMIVRYUKXENAF-UHFFFAOYSA-N
36.029,-3002.7964613509585,-1487.278405817978,-1515.46064044332,,ZCMIVRYUKXENAF-UHFFFAOYSA-N__ZDEMRYXDRGSSGU-UHFFFAOYSA-N
38.049,-3291.530223502163,-2265.754172430657,-1025.715415394845,,SDAYSHWMEWJFEO-UHFFFAOYSA-N__IFBRDVBWESYJKL-UHFFFAOYSA-N
45.03,-3291.526019366545,-1024.499337058135,-2266.95492286184,,IFBRDVBWESYJKL-UHFFFAOYSA-N__SDAYSHWMEWJFEO-UHFFFAOYSA-N
52.999,-1851.771604527124,-656.743601332002,-1194.943543840778,,BCKBPVMKTNSGLU-UHFFFAOYSA-N__DEWSYSCXVFYSTD-UHFFFAOYSA-N
30.208,-2586.394411670964,-1171.293149076086,-1415.053122569884,,NYVBPQXIDXPHNM-GMAHTHKFSA-N__UGDIWUQEXSWXTF-QURGRASLSA-N
38.286,-2586.395550568134,-1413.840870108741,-1172.493668395359,,UGDIWUQEXSWXTF-QURGRASLSA-N__NYVBPQXIDXPHNM-GMAHTHKFSA-N
46.509,-5597.082612095985,-3965.206400262176,-1631.802094298536,,LQOHGOOQJXMIGE-MDZDMXLPSA-N__NXNLEHMGFDJWIE-UHFFFAOYSA-N
45.068,-5597.103948145674,-1630.606750626743,-3966.425377072765,,NXNLEHMGFDJWIE-UHFFFAOYSA-N__LQOHGOOQJXMIGE-MDZDMXLPSA-N
63.109,-2959.363214893769,-1960.223721386055,-999.038923063033,,MCWVTBCMNRNFFZ-UHFFFAOYSA-N__DTSYAOMPDXMTCO-UHFFFAOYSA-N
37.002,-2959.3345034033396,-997.828918664263,-1961.446618327871,,DTSYAOMPDXMTCO-UHFFFAOYSA-N__MCWVTBCMNRNFFZ-UHFFFAOYSA-N
49.255,-4879.727947419093,-3072.976450855095,-1806.673003523612,,DKJQIZXQOQOOGG-UHFFFAOYSA-N__PECLIDRYTLHQPG-UHFFFAOYSA-N
43.371,-4879.733446180629,-1805.473184860685,-3074.191145775628,,PECLIDRYTLHQPG-UHFFFAOYSA-N__DKJQIZXQOQOOGG-UHFFFAOYSA-N
59.423,-2770.4318744119705,-906.515610819717,-1863.82156674481,,NKVYFHMAOJKCAB-UHFFFAOYSA-N__BMQDZZSQSZJJQV-UHFFFAOYSA-N
32.657,-2770.406512759684,-1862.622022353281,-907.732448605004,,BMQDZZSQSZJJQV-UHFFFAOYSA-N__NKVYFHMAOJKCAB-UHFFFAOYSA-N
39.819,-2136.918701615929,-1256.519932553804,-880.335313944345,,JFGZBHNBQQYKDE-FPLPWBNLSA-N__JAFPRIKYEWBXTJ-UHFFFAOYSA-N
51.469,-2136.916826940849,-879.118519373517,-1257.716286051779,,JAFPRIKYEWBXTJ-UHFFFAOYSA-N__JFGZBHNBQQYKDE-FPLPWBNLSA-N
52.267,-3094.26794344159,-1391.671424733589,-1702.513225639604,,GWCRWRFDGWRRLI-UHFFFAOYSA-N__MKLAJCDQIKFFES-SFTDATJTSA-N
59.782,-2761.331343160499,-1648.876700712299,-1112.359374445168,,KNPFZKYBTVFQEL-UHFFFAOYSA-N__FRSVSRWHDUYDSD-UHFFFAOYSA-N
46.302,-3094.268298447387,-1701.307403995532,-1392.887107145593,,MKLAJCDQIKFFES-SFTDATJTSA-N__GWCRWRFDGWRRLI-UHFFFAOYSA-N
57.414,-2259.7941832989713,-1482.605286602453,-777.097402434641,,HOOYGOOYJNVPLY-VYOXNAKLSA-N__YOJTVIFGKGGWEQ-UHFFFAOYSA-N
46.166,-2259.7929134797428,-775.897480793456,-1483.821862525756,,YOJTVIFGKGGWEQ-UHFFFAOYSA-N__HOOYGOOYJNVPLY-VYOXNAKLSA-N
58.548,-2919.0857629850016,-1232.877424267861,-1686.115036773571,,WMYMXAXZBXFYHJ-UHFFFAOYSA-N__HZNWRYLPDHVNOU-FIKGOQFSSA-N
,-2919.049161307521,,-1234.09200817827,gxtb_fragment_sp_failed,HZNWRYLPDHVNOU-FIKGOQFSSA-N__WMYMXAXZBXFYHJ-UHFFFAOYSA-N
50.297,-5268.488389940179,-1957.367248675591,-3311.040987614811,,GWHKKHWDGWOHMA-UHFFFAOYSA-N__PYCMVOYLLFYCMM-UHFFFAOYSA-N
,-3115.991246700482,,,determine_bonds_failed,ACOHBOYWJJJVIN-DIAVIDTQSA-N__PAFCBKONYJRSJP-SECBINFHSA-N
,-3115.997227864797,,,determine_bonds_failed,PAFCBKONYJRSJP-SECBINFHSA-N__ACOHBOYWJJJVIN-DIAVIDTQSA-N
52.306,-2096.834059559158,-1095.793946879476,-1000.956758545465,,PIPXKFVAUSBLQO-NVYPGEODSA-N__HDQVCSZPTSDAQP-JTQLQIEISA-N
54.479,-2099.4409403051345,-803.670536112584,-1295.683586274107,,NLSPEVYSBFOMPK-UHFFFAOYSA-N__YZBOZXUBDQICMI-IBGZPJMESA-N
58.137,-2700.0627616131487,-987.596879189551,-1712.373234959182,,IMHKKJUCKKBNLE-UHFFFAOYSA-N__QJGQAZDHMYBFHD-UHFFFAOYSA-N
43.871,-2700.063549739738,-1711.177486157387,-988.816151280404,,QJGQAZDHMYBFHD-UHFFFAOYSA-N__IMHKKJUCKKBNLE-UHFFFAOYSA-N
