bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
42.629,-3080.472708131408,-1476.971998481286,-1603.43277640713,,HBANGLHDWQPAHZ-UHFFFAOYSA-N__ADWLCNLUYCAUHF-LEWJYISDSA-N
43.867,-4790.957589819679,-1257.750687845974,-3533.13699522207,,HFGXERVZBCMZMJ-UHFFFAOYSA-N__KDRHAVHQBHKGBF-UHFFFAOYSA-N
49.344,-4790.9628077566485,-3531.920937950721,-1258.963234985056,,KDRHAVHQBHKGBF-UHFFFAOYSA-N__HFGXERVZBCMZMJ-UHFFFAOYSA-N
22.744,-2950.341763996032,-1756.199347055612,-1194.106172251344,,FBPYQAUMBOAVSQ-UHFFFAOYSA-N__HYYUAQJIHOMBJH-UHFFFAOYSA-N
,-2950.3367206991807,,,determine_bonds_failed,HYYUAQJIHOMBJH-UHFFFAOYSA-N__FBPYQAUMBOAVSQ-UHFFFAOYSA-N
24.947,-2584.764480764593,-1184.014191033343,-1400.71053440511,,YTRNVQVGXZFUEV-UHFFFAOYSA-N__IOISIHRLMVRBFC-UHFFFAOYSA-N
,-1950.6031835415101,,,determine_bonds_failed,USIIYLWIDKMTBJ-UHFFFAOYSA-N__TVTOKYXZOXERDJ-UHFFFAOYSA-N
25.374,-2584.770581154117,-1399.498406561423,-1185.231738242992,,IOISIHRLMVRBFC-UHFFFAOYSA-N__YTRNVQVGXZFUEV-UHFFFAOYSA-N
,-1950.6026933055512,,,determine_bonds_failed,TVTOKYXZOXERDJ-UHFFFAOYSA-N__USIIYLWIDKMTBJ-UHFFFAOYSA-N
31.537,-5062.78815344867,-1398.77983717726,-3663.958059237822,,ABICZYYAZMFGGC-UHFFFAOYSA-N__RBNWKHIEXIBUCM-UHFFFAOYSA-N
49.78,-3302.8448488049858,-2226.673798783508,-1076.091721323286,,HXSGMGCZMOWNSA-UHFFFAOYSA-N__ZVVBWUHNZYTNBH-UHFFFAOYSA-N
48.465,-3302.847160952179,-1074.879432920638,-2227.890493600224,,ZVVBWUHNZYTNBH-UHFFFAOYSA-N__HXSGMGCZMOWNSA-UHFFFAOYSA-N
37.24,-5062.808690920301,-3662.748538011864,-1400.000807532825,,RBNWKHIEXIBUCM-UHFFFAOYSA-N__ABICZYYAZMFGGC-UHFFFAOYSA-N
47.112,-2436.96144832347,-1345.160400527175,-1091.725969541052,,MFSWFFWWSLVPRF-ZDUSSCGKSA-N__ZUQOBDCIGAQHPE-UHFFFAOYSA-N
46.905,-2436.946568811156,-1090.505552730152,-1346.366268769718,,ZUQOBDCIGAQHPE-UHFFFAOYSA-N__MFSWFFWWSLVPRF-ZDUSSCGKSA-N
42.734,-2768.380264453202,-1826.122524808213,-942.189638755667,,YTOFWKSMOVVHMK-UHFFFAOYSA-N__SEMIDUTZXZKVAS-UHFFFAOYSA-N
25.716,-2768.36172675017,-940.971831231135,-1827.348915095544,,SEMIDUTZXZKVAS-UHFFFAOYSA-N__YTOFWKSMOVVHMK-UHFFFAOYSA-N
42.921,-2503.805390042704,-1241.419313376834,-1262.317677453387,,TYIDKGIVPJJNGG-UHFFFAOYSA-N__XPVWLINABRAODC-UHFFFAOYSA-N
50.458,-2170.764765422224,-1356.287632057252,-814.396723733436,,AYORVQOHGPTSQR-UHFFFAOYSA-N__KLTWIKCLVNIGNK-UHFFFAOYSA-N
49.067,-2170.758599164044,-813.180758139891,-1357.49964701615,,KLTWIKCLVNIGNK-UHFFFAOYSA-N__AYORVQOHGPTSQR-UHFFFAOYSA-N
44.873,-5744.510790772076,-1920.438541011579,-3824.000740790546,,AQLYWQJNDOKLAD-UHFFFAOYSA-N__ZFNKARWVGOHKMA-UHFFFAOYSA-N
49.491,-2816.4108435938015,-1581.011646994849,-1235.320327446425,,PIXJWSJVNRHETE-UHFFFAOYSA-N__DWRRJARQPULKLT-UHFFFAOYSA-N
41.454,-2816.403812996118,-1234.105221382073,-1582.232530688021,,DWRRJARQPULKLT-UHFFFAOYSA-N__PIXJWSJVNRHETE-UHFFFAOYSA-N
36.334,-2531.5015805972407,-1403.765492083102,-1127.678186061898,,WZAZQEJYIUHTPI-UHFFFAOYSA-N__NKDKVISDCZDDBO-WBVHZDCISA-N
20.364,-2824.012573232411,-1399.5795087813,-1424.400611713277,,FTDVLUJJBDOEEC-UHFFFAOYSA-N__YTUPNAWHNRQCFI-UHFFFAOYSA-N
33.668,-2531.498395988644,-1126.463128441138,-1404.981614515399,,NKDKVISDCZDDBO-WBVHZDCISA-N__WZAZQEJYIUHTPI-UHFFFAOYSA-N
42.767,-9844.503187529657,-3844.962665545293,-5999.472368106699,,LAHSICCWANPOFP-UHFFFAOYSA-N__YISJIWOXPVBMCX-UHFFFAOYSA-N
26.915,-2714.6954702638623,-1285.381629570799,-1429.270948143916,,BSRHPGWQLAWWIC-UHFFFAOYSA-N__FKIFGYYVOWKXND-UHFFFAOYSA-N
26.789,-2714.695320308746,-1428.05344843003,-1286.599181537225,,FKIFGYYVOWKXND-UHFFFAOYSA-N__BSRHPGWQLAWWIC-UHFFFAOYSA-N
43.54,-2241.9721871598194,-1341.343035045437,-900.559766031628,,CUBUNXOCJVAKKM-UHFFFAOYSA-N__PHHKVOPQXMPLCF-UHFFFAOYSA-N
46.994,-2241.970648012328,-899.340011693335,-1342.555746253718,,PHHKVOPQXMPLCF-UHFFFAOYSA-N__CUBUNXOCJVAKKM-UHFFFAOYSA-N
53.224,-2733.8617305618386,-1116.279015554054,-1617.497897527137,,JIDKECUVZVNLCX-UHFFFAOYSA-N__LSRSZJMBSDFXPW-UHFFFAOYSA-N
1.276,-2733.83453019341,-1616.337049946078,-1117.495446360267,,LSRSZJMBSDFXPW-UHFFFAOYSA-N__JIDKECUVZVNLCX-UHFFFAOYSA-N
38.176,-2367.655086301572,-855.80887085969,-1511.785377554365,,XWBRVTQLLQRSKC-UHFFFAOYSA-N__AFJPINWSFWADFQ-UHFFFAOYSA-N
15.754,-3137.073900521819,-1777.159708113851,-1359.889087308343,,HOIVTFKHWDLFEP-UHFFFAOYSA-N__PTLGCZJISVCVRE-UHFFFAOYSA-N
21.488,-3137.084295974201,-1358.668096458074,-1778.381956644456,,PTLGCZJISVCVRE-UHFFFAOYSA-N__HOIVTFKHWDLFEP-UHFFFAOYSA-N
47.129,-2094.257647753651,-872.585759125643,-1221.596783325464,,QVOBEBCUXKGHAX-UHFFFAOYSA-N__AOTAHPYQHUMWDK-UHFFFAOYSA-N
44.583,-2094.253108906711,-1220.376952890556,-873.805107838783,,AOTAHPYQHUMWDK-UHFFFAOYSA-N__QVOBEBCUXKGHAX-UHFFFAOYSA-N
39.188,-3233.812296935762,-1913.112155477827,-1320.637691616538,,OOLDGGKAYGPQOB-UHFFFAOYSA-N__ZVXSSUWTWPWRKA-UHFFFAOYSA-N
25.035,-3233.798937489954,-1319.428604346371,-1914.33043770515,,ZVXSSUWTWPWRKA-UHFFFAOYSA-N__OOLDGGKAYGPQOB-UHFFFAOYSA-N
39.856,-2663.891898524389,-1567.339660074364,-1096.488723830756,,PZXAZIPYBMUHNI-IBGZPJMESA-N__DHQIRURGQADXDN-UHFFFAOYSA-N
46.629,-2663.894144048096,-1095.266435534859,-1568.553400449591,,DHQIRURGQADXDN-UHFFFAOYSA-N__PZXAZIPYBMUHNI-IBGZPJMESA-N
57.862,-1033.108954131261,-436.208014976713,-596.808730487843,,NVLPDIRQWJSXLZ-UHFFFAOYSA-N__VGBAYVFYNVGALQ-UHFFFAOYSA-N
37.761,-1033.1101878839459,-595.620251874339,-437.429760495708,,VGBAYVFYNVGALQ-UHFFFAOYSA-N__NVLPDIRQWJSXLZ-UHFFFAOYSA-N
35.47,-2834.297302142363,-1111.519215567579,-1722.721562117185,,XBEUHOWSGYZENI-UHFFFAOYSA-N__SYTKVWANHJLIRR-UHFFFAOYSA-N
8.556,-2348.346813792556,-1485.503639273976,-862.829539300461,,PHCTXHKNMOTVPL-OPAMFIHVSA-N__DAEPBMLBAOJEID-UHFFFAOYSA-N
30.616,-2980.106899369643,-1630.320115034932,-1349.737994339367,,IPKPJYFHQYAOSE-UHFFFAOYSA-N__OMDLQPQCJCSMFO-UHFFFAOYSA-N
32.007,-2980.102388007024,-1348.516115724143,-1631.535265565059,,OMDLQPQCJCSMFO-UHFFFAOYSA-N__IPKPJYFHQYAOSE-UHFFFAOYSA-N
43.901,-2435.9231682085347,-1484.590380275034,-951.262827947727,,ODFAQHHEQCYNQR-UHFFFAOYSA-N__VCFRUSWKNBFNHG-UHFFFAOYSA-N
4.488,-3152.596833741078,-1833.436868883038,-1319.152813276654,,QMBBHRKFXOIRDP-ZIAGYGMSSA-N__RSFDDMBUDZPFDA-NTMALXAHSA-N
