bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
26.231,-2141.778892571057,-689.057978716643,-1452.679112532645,,VJDPYLJSHXKIJS-UHFFFAOYSA-N__DNHRKAMCCPATSL-WSVATBPTSA-N
38.542,-2141.8020201945146,-1451.460980159037,-690.279619517691,,DNHRKAMCCPATSL-WSVATBPTSA-N__VJDPYLJSHXKIJS-UHFFFAOYSA-N
39.005,-3590.0470499673274,-2382.314362605074,-1207.670528767795,,ICYQJNKKTWRSRC-UHFFFAOYSA-N__QMPDMKKPNRPZFV-UHFFFAOYSA-N
59.295,-3590.060197355673,-1206.446051318414,-2383.519653912544,,QMPDMKKPNRPZFV-UHFFFAOYSA-N__ICYQJNKKTWRSRC-UHFFFAOYSA-N
34.233,-2290.30589483302,-1469.331758010033,-820.919582662995,,XIDVBVCDJWPBFU-UHFFFAOYSA-N__NZKNKQPOXILDOL-UHFFFAOYSA-N
42.305,-1668.096411570316,-881.065959693767,-786.963033862051,,PPGKPLKPIGAUKI-UHFFFAOYSA-N__KCFIQGXYXCHOOE-UHFFFAOYSA-N
51.88,-1447.901624224372,-686.102070384616,-761.716878111572,,DKYWZWGRENIWER-UHFFFAOYSA-N__QVFNAWGFNYXDIP-UHFFFAOYSA-N
55.493,-1447.891368964124,-760.479502371937,-687.323433084104,,QVFNAWGFNYXDIP-UHFFFAOYSA-N__DKYWZWGRENIWER-UHFFFAOYSA-N
41.853,-2032.054548996979,-1242.170740173168,-789.817111152736,,CCTZQNBZWANSSP-UHFFFAOYSA-N__UUZWCVBESDATKN-UHFFFAOYSA-N
45.77,-2502.1338525828432,-1688.206501818285,-813.854410962538,,HDFOSIXFWNATQX-UHFFFAOYSA-N__DUKUCHVAXRNGDL-UHFFFAOYSA-N
43.577,-2032.060212877406,-788.600476303914,-1243.390291802493,,UUZWCVBESDATKN-UHFFFAOYSA-N__CCTZQNBZWANSSP-UHFFFAOYSA-N
37.671,-3281.803466433992,-1648.012367843408,-1633.731065869008,,VNPHXVJAFXBROF-UHFFFAOYSA-N__COQHTGZKGBLMHZ-UHFFFAOYSA-N
