bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
49.234,-4049.8162767778485,-1787.724628161544,-2262.013189737513,,NZOXGYDZCBTONM-UHFFFAOYSA-N__QUWVVHFKWPEBLS-UHFFFAOYSA-N
60.119,-2272.946759277874,-1051.187297231232,-1221.663656478094,,IKGXURFALUDCIK-UHFFFAOYSA-N__POQIGPOCKXRYHU-UHFFFAOYSA-N
24.189,-4049.79992336322,-2260.820712038089,-1788.940663835057,,QUWVVHFKWPEBLS-UHFFFAOYSA-N__NZOXGYDZCBTONM-UHFFFAOYSA-N
57.32,-2219.641430122062,-1017.436012241595,-1202.114072792849,,VCRDUYZQQOXVOA-UHFFFAOYSA-N__ZYBITZPDZGOONP-UHFFFAOYSA-N
58.687,-2219.6628008185608,-1200.920373829194,-1018.648902539214,,ZYBITZPDZGOONP-UHFFFAOYSA-N__VCRDUYZQQOXVOA-UHFFFAOYSA-N
50.76,-2272.956669445343,-1220.467237889343,-1052.408539863476,,POQIGPOCKXRYHU-UHFFFAOYSA-N__IKGXURFALUDCIK-UHFFFAOYSA-N
47.807,-3235.874912029783,-1360.348255502072,-1875.450471776639,,WWFURYOUBIHLLV-UHFFFAOYSA-N__XGOIUYZFJOJVTD-UHFFFAOYSA-N
35.951,-2165.724166376077,-1300.411410239164,-865.255463997081,,CJTQBOIMXFBSTD-UHFFFAOYSA-N__JEZSIXBFMUMBNU-UHFFFAOYSA-N
60.468,-2165.734584097751,-864.032069063094,-1301.606153117104,,JEZSIXBFMUMBNU-UHFFFAOYSA-N__CJTQBOIMXFBSTD-UHFFFAOYSA-N
31.884,-2868.1078398727,-1596.833937809639,-1271.223092217389,,RLXRUVGNDKLXLC-SRLYZFLGSA-N__IWJGCOAIVKYBPU-WZONZLPQSA-N
48.139,-6105.0813599236,-2067.700624732175,-4037.304021181439,,YZEYSWQGMAKUNC-UHFFFAOYSA-N__KQTFKLCUYAEJFV-BXWDTWGJSA-N
37.077,-6105.084410598447,-4036.108515348152,-2068.916809231288,,KQTFKLCUYAEJFV-BXWDTWGJSA-N__YZEYSWQGMAKUNC-UHFFFAOYSA-N
37.563,-3070.4455318122905,-1724.58159523325,-1345.804075820604,,MOEJXBQICPPZPX-UHFFFAOYSA-N__RBAOXKYTEIFJMJ-UHFFFAOYSA-N
34.973,-3310.123740377655,-1923.529526278734,-1386.538480420484,,KRRLVPUSTGUKJF-UHFFFAOYSA-N__DGSLBKLGTLPTCC-NSHDSACASA-N
47.701,-3070.444666176696,-1344.592802977454,-1725.77584750031,,RBAOXKYTEIFJMJ-UHFFFAOYSA-N__MOEJXBQICPPZPX-UHFFFAOYSA-N
33.771,-3310.1273340590137,-1385.333707732459,-1924.739808125163,,DGSLBKLGTLPTCC-NSHDSACASA-N__KRRLVPUSTGUKJF-UHFFFAOYSA-N
34.767,-1342.987018365541,-689.157117262871,-653.774496210396,,FTEACHGASXNXIY-UHFFFAOYSA-N__SSZPBXMFNCBXQL-FFSVANTISA-N
44.245,-2932.6654221647586,-1274.966630404453,-1657.628283454366,,IXZJWKKYDKXYPE-UHFFFAOYSA-N__XKDJIZNAHRDKJD-UHFFFAOYSA-N
46.257,-2932.688638336708,-1656.4250817538,-1276.189841690763,,XKDJIZNAHRDKJD-UHFFFAOYSA-N__IXZJWKKYDKXYPE-UHFFFAOYSA-N
