bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
69.867,-1707.6651540036519,-868.322908235719,-839.230905242066,,RIKBNNJRQNTHDW-UHFFFAOYSA-N__MXKKIPWDDKDKRY-UHFFFAOYSA-N
57.805,-2209.041500474713,-1539.094869515851,-669.854513384064,,GURSHGUPCDWEKH-DKIMQPOESA-N__JAMRFTUNDCRGGU-QMMMGPOBSA-N
56.693,-2209.041706735821,-668.663626972229,-1540.287733795454,,JAMRFTUNDCRGGU-QMMMGPOBSA-N__GURSHGUPCDWEKH-DKIMQPOESA-N
49.497,-2528.3553116207822,-1746.855161324075,-781.421271547769,,RYSMNYRVIUVCLZ-BZSNNMDCSA-N__GCHSGMWHWIJXBS-UHFFFAOYSA-N
49.81,-2528.355194489834,-780.224192850052,-1748.051624555249,,GCHSGMWHWIJXBS-UHFFFAOYSA-N__RYSMNYRVIUVCLZ-BZSNNMDCSA-N
53.789,-4952.231719503945,-1780.689794383203,-3171.4562076258,,YVQNHRVYFYZIBY-CMDGGOBGSA-N__XDFBENBCWJXGSN-UHFFFAOYSA-N
47.335,-3609.486419223386,-2286.120723725131,-1323.290262077528,,JBHZYUDGORCNHJ-UHFFFAOYSA-N__DUYUUCQUIDAIOT-UHFFFAOYSA-N
47.746,-3609.491212379126,-1322.090957215304,-2287.324167440556,,DUYUUCQUIDAIOT-UHFFFAOYSA-N__JBHZYUDGORCNHJ-UHFFFAOYSA-N
46.617,-2140.628208091835,-1117.123174225746,-1023.430744702808,,NBHDTUQTDLTRNA-UHFFFAOYSA-N__BXDFXPUISBWOCQ-HSALFYBXSA-N
57.681,-3943.866799559053,-1936.531868601034,-2007.243010882296,,YANSBEUCBNWADU-ZETCQYMHSA-N__QEPUCDWKYDBMNV-UHFFFAOYSA-N
55.897,-2408.994310844378,-1568.461769751948,-840.443463061847,,SWJXXAHCKUMTJG-OZRXBMAMSA-N__ODCNZPCPMUBPGD-UHFFFAOYSA-N
