bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
50.433,-2848.595176571181,-1255.17636505258,-1593.338441913338,,RKZNTUMZJRNPDN-ZWKOTPCHSA-N__WMMOVSIXBHEQBL-UHFFFAOYSA-N
55.195,-2848.585859083401,-1592.123666634574,-1256.37423429399,,WMMOVSIXBHEQBL-UHFFFAOYSA-N__RKZNTUMZJRNPDN-ZWKOTPCHSA-N
43.382,-2474.432504250144,-1083.930195470835,-1390.433174702059,,BRBYHDMYULXNDN-UHFFFAOYSA-N__KMUGMFPQYWLVIN-KRWDZBQOSA-N
37.736,-2474.443653483793,-1389.240469417605,-1085.143048604946,,KMUGMFPQYWLVIN-KRWDZBQOSA-N__BRBYHDMYULXNDN-UHFFFAOYSA-N
56.912,-1831.08569880202,-562.103810637031,-1268.891192705672,,CJDWMNLNGGVRHJ-UHFFFAOYSA-N__CZDPHRAWQMOPEL-OZDWGKQUSA-N
41.78,-2918.7125714472722,-1465.416264262586,-1453.229725943896,,YJRKAJMLJQDWLG-UHFFFAOYSA-N__XXHHGTYNUDYWSJ-UHFFFAOYSA-N
57.879,-2141.6510894344774,-607.320914337942,-1534.237939427389,,NERCCRPTUIHJOQ-UHFFFAOYSA-N__REFJZUARWVPHPK-UHFFFAOYSA-N
46.928,-3874.021628271431,-1235.524980928226,-2638.421862533483,,BNUBISUSLMGYPZ-UHFFFAOYSA-N__ZDXDCVFCCKQACX-GFCCVEGCSA-N
,-2837.8149141562503,,,split_failed_ring_bond,PTPKDVBJZQYYAA-APQHSKLGSA-N__HIALYLKYBGDINF-VHSXEESVSA-N
57.187,-2710.8839699124333,-794.549234306687,-1916.243602619702,,YJURXDOMUKMZAW-UHFFFAOYSA-N__NLEGJMUDGNESDB-REWPJTCUSA-N
62.287,-3520.849716717894,-2263.146648588227,-1257.603807692913,,PUJXWLZTBJKMRW-UHFFFAOYSA-N__GKBFJJNBWOFZJK-FQEVSTJZSA-N
31.226,-2197.3532407306902,-1384.572902897861,-812.730576519829,,TVKPTWJPKVSGJB-XHCIOXAKSA-N__PKAYNGLDWKZQNO-UHFFFAOYSA-N
42.637,-4776.953242657359,-3855.511230364551,-921.374065576352,,SDZNYCYRXBDQDS-UHFFFAOYSA-N__LQZXHFMTDGYPGP-UHFFFAOYSA-N
