bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
42.153,-2110.8079498171783,-1182.336521160485,-928.404252995053,,GWDATYULXGOKPC-UHFFFAOYSA-N__MHLMYPUPITXJSI-UHFFFAOYSA-N
45.665,-3224.216850311039,-1553.043747938877,-1671.100329976448,,FQJOHHMQLQHYEH-MZFJOGFUSA-N__XNBDZNDVUIUBNC-UHFFFAOYSA-N
44.952,-2051.583527372069,-1147.65961154162,-903.852280301236,,BOPUNPABHPDFDA-UHFFFAOYSA-N__RYIMIJNVMOGBQQ-UHFFFAOYSA-N
31.24,-2051.566026913071,-902.637523710005,-1148.878718877979,,RYIMIJNVMOGBQQ-UHFFFAOYSA-N__BOPUNPABHPDFDA-UHFFFAOYSA-N
,-2412.681580883208,,,determine_bonds_failed,QISJVRLCFRFTEF-UHFFFAOYSA-N__OAKXQQFDZKXICX-UHFFFAOYSA-N
,-2412.687168834804,,,determine_bonds_failed,OAKXQQFDZKXICX-UHFFFAOYSA-N__QISJVRLCFRFTEF-UHFFFAOYSA-N
15.887,-3230.476132351239,-1423.70067670878,-1806.750138177624,,HDAMKGANNOCARW-UHFFFAOYSA-N__FRVWUGWHUNXXIX-UHFFFAOYSA-N
42.981,-3230.482377505211,-1805.522561130384,-1424.89132184983,,FRVWUGWHUNXXIX-UHFFFAOYSA-N__HDAMKGANNOCARW-UHFFFAOYSA-N
42.83,-1934.73993392287,-766.34540135466,-1168.32627915833,,TXOXVKDYGYTQFX-UHFFFAOYSA-N__XFJJSWHRPTXJSZ-UHFFFAOYSA-N
43.938,-1934.7415132821327,-1167.109688663389,-767.5618050416,,XFJJSWHRPTXJSZ-UHFFFAOYSA-N__TXOXVKDYGYTQFX-UHFFFAOYSA-N
52.764,-4525.910046174248,-1063.271792061666,-3462.554169966644,,NQZRGNVARLBMMH-UHFFFAOYSA-N__NHLIPBCIEDXNPK-UHFFFAOYSA-N
40.567,-4525.889488249532,-3461.330019022638,-1064.494820939276,,NHLIPBCIEDXNPK-UHFFFAOYSA-N__NQZRGNVARLBMMH-UHFFFAOYSA-N
44.778,-2039.887015395619,-780.433288550571,-1259.382367953881,,FOFGLNKGJPWMQQ-UHFFFAOYSA-N__UNCIUMFEGURLFO-UHFFFAOYSA-N
50.411,-2039.8863309822018,-1258.151342555327,-781.654653106728,,UNCIUMFEGURLFO-UHFFFAOYSA-N__FOFGLNKGJPWMQQ-UHFFFAOYSA-N
27.686,-2403.96937249696,-1478.384446108083,-925.540806135236,,GGUDYHFTKDSKGF-WCQYABFASA-N__FADBICOVGPFIHU-UHFFFAOYSA-N
,-2403.969555721556,,,split_failed_ring_bond,FADBICOVGPFIHU-UHFFFAOYSA-N__GGUDYHFTKDSKGF-WCQYABFASA-N
40.249,-3004.22283334816,-1460.55165995738,-1543.607032901753,,JYUIXLZWYDQBDP-UHFFFAOYSA-N__PDKCWQOXPAHKSJ-UHFFFAOYSA-N
31.021,-3004.214504574032,-1542.391474992727,-1461.773595215379,,PDKCWQOXPAHKSJ-UHFFFAOYSA-N__JYUIXLZWYDQBDP-UHFFFAOYSA-N
46.543,-1946.642538474426,-1118.92523339287,-827.643133812743,,JQWFNDYHLDUOQP-UHFFFAOYSA-N__UAKGOKCNJZKCIQ-UHFFFAOYSA-N
46.118,-1946.6426194644991,-826.427282676726,-1120.141843516965,,UAKGOKCNJZKCIQ-UHFFFAOYSA-N__JQWFNDYHLDUOQP-UHFFFAOYSA-N
30.79,-3054.4508446444634,-1348.541531036727,-1705.860245837705,,JFBGEYADZUCBLP-UHFFFAOYSA-N__NVFVCSLABSNYBT-UHFFFAOYSA-N
42.214,-3054.460622234534,-1704.641380014724,-1349.751970676784,,NVFVCSLABSNYBT-UHFFFAOYSA-N__JFBGEYADZUCBLP-UHFFFAOYSA-N
50.34,-1912.372534970337,-1144.602664590511,-767.689648164805,,SFCFCEYDHFNJIZ-UHFFFAOYSA-N__XBBUEQVVPOQCIN-UHFFFAOYSA-N
,-2061.041821031254,,,determine_bonds_failed,UMXYHHTUJITSCV-UHFFFAOYSA-N__ZITPYKURVPILFH-UHFFFAOYSA-N
,-2061.026951242916,,,determine_bonds_failed,ZITPYKURVPILFH-UHFFFAOYSA-N__UMXYHHTUJITSCV-UHFFFAOYSA-N
50.488,-2407.3951569955602,-1113.873397903128,-1293.441301266682,,HOGCDUINWNJWEP-UHFFFAOYSA-N__UKRWYBCBNTWQQY-UHFFFAOYSA-N
27.532,-2609.899174141367,-1463.969763935949,-1145.885534771189,,DLWFCIUDGCZTLI-UHFFFAOYSA-N__OHXHXQDMLDJHJT-UHFFFAOYSA-N
34.375,-2609.911753781641,-1144.668390124372,-1465.188584205736,,OHXHXQDMLDJHJT-UHFFFAOYSA-N__DLWFCIUDGCZTLI-UHFFFAOYSA-N
43.487,-4826.863288155567,-1429.293891170601,-3397.500095553346,,HVQRAUAUXIIQLZ-UHFFFAOYSA-N__ONZXMKVXHVKIFN-UHFFFAOYSA-N
47.498,-4826.856533420554,-3396.270583659322,-1430.510257376128,,ONZXMKVXHVKIFN-UHFFFAOYSA-N__HVQRAUAUXIIQLZ-UHFFFAOYSA-N
