index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
153684,C1[C@@H]2CN([C@H]1CO2)C3=NC4=C(C(=NN4C=C3)C5=CN(N=C5C(F)F)C6CC(C6)C=O)C(=O)N,175931244,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000000_153684.xyz,457.441,457.167394,1.7568,110.9989,120.64,1,7,6,3,3,3,6,12,0.47619,1266.262242,17.472992,10.828657,20.214926,7.302833,185.850837,2,1,0.122729,-0.303086,0.282338,-0.374157,-97.851316547828,-10.3901,-7.6433,2.7468,7.3216,0.8405,-4.08105,3.24055,2.569775,11.263,0.214035,-0.315259,0.039543,0.002786,0.021164,0.036757,1.927645,282.5398,34846.66,67.709,46.2123,14.3591,1.8222,13.2985,681.4769,19.7726,-10.390128,-7.643276,2.746852,0.09833,-0.301863,0.066626,0.020226,0.070265,0.403978,0.01312,0.152337
17559,C[C@@]12CC3=C([C@@](C1CCC(=C)[C@H]2/C=C/C4=CCOC4=O)(C)C=O)N=C(S3)N,171349477,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000001_17559.xyz,384.501,384.150764,3.3661,105.2894,82.28,1,6,3,1,1,3,4,6,0.47619,899.23811,16.473689,10.061362,18.167213,6.159153,162.55055,4,1,0.131676,-0.30233,0.337726,-0.457833,-78.480457557636,-9.9134,-7.6053,2.3081,7.0515,0.643,-3.84725,3.20425,2.309641,3.339,0.218472,-0.328701,0.030839,0.001799,0.016319,0.02904,1.909108,268.9911,30472.23,57.0381,62.9845,6.8483,3.1531,11.3648,586.1583,20.2012,-9.913446,-7.605271,2.308175,0.119714,-0.30583,0.055739,0.022831,0.063364,0.403125,0.015112,0.131443
17837,C(CCC=O)CCNC1=NC(=C(N=C1Cl)C(=O)N=C(N)N)N,171115214,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000002_17837.xyz,327.776,327.12105,0.297,84.6164,162.37,4,6,8,1,1,0,1,10,0.416667,572.838354,12.636966,6.976241,17.631073,8.775712,131.881403,0,1,0.11949,-0.303403,0.302153,-0.381653,-68.05633007629,-9.2804,-7.2478,2.0326,6.7076,0.2736,-3.4906,3.217,1.893735,1.921,0.216073,-0.331342,0.048722,0.001939,0.025331,0.046783,1.907311,210.0291,19010.97,47.0194,45.8238,6.5385,1.9464,12.3269,525.3684,19.353,-9.280391,-7.247786,2.032605,0.097343,-0.305829,0.078703,0.006259,0.009899,0.402416,-0.009055,0.14349
25789,CC(C)CC(=O)C1=C(C(=C(C(=C1O)C=O)O)C[C@@H]2CC[C@@]([C@H]3[C@]2(CC[C@H](C3)C(=C)C)C)(C)O)O,172453541,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000003_25789.xyz,472.622,472.282489,5.5469,131.4132,115.06,4,6,7,1,0,2,3,6,0.642857,991.345858,21.148957,12.399587,26.267999,9.367271,202.258844,5,1,0.157068,-0.297594,0.293172,-0.506625,-104.817229278385,-10.4478,-7.9545,2.4933,7.2685,0.709,-3.98875,3.27975,2.425509,2.246,0.201655,-0.39402,0.036973,0.001812,0.019393,0.035161,1.724225,334.1502,49256.12,53.8214,47.5832,9.075,2.6144,12.4075,726.9174,19.7706,-10.447796,-7.954518,2.493278,0.063067,-0.344562,0.064857,-0.008809,0.050681,0.385409,-0.186229,0.152432
142299,COCC1=C(C=C2C3=N/C(=C/C(=C(\C(=C)F)/Cl)/F)/CC(=C3CN2C1=O)CN)C(C=O)O,174335670,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000004_142299.xyz,451.857,451.11104,2.4757,111.9912,106.91,2,6,7,1,1,2,3,10,0.285714,1148.01434,17.378493,9.606793,22.953895,9.189296,181.030395,1,1,0.152558,-0.300075,0.256822,-0.380847,-94.146170548027,-10.5514,-8.9606,1.5908,7.368,2.2502,-4.8091,2.5589,4.51902,3.642,0.198132,-0.313727,0.005424,-0.001512,0.001956,0.006936,1.914817,280.6918,33390.66,45.6967,53.507,7.7156,2.0457,13.3321,663.4265,20.0545,-10.551433,-8.960616,1.590817,0.057222,-0.276245,0.051982,0.037159,0.001112,0.402556,-0.010439,0.130571
95514,CC1=C(C(=NC(=N1)Cl)N(C)C(C)C(F)(F)F)NC(=NCC2=NC=C(C=N2)S(=O)C)C=O,139437517,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000005_95514.xyz,477.9,477.096156,2.56232,110.8891,113.33,1,8,7,2,2,0,2,14,0.411765,1002.455056,18.508818,10.61921,24.598108,10.091692,183.192235,2,1,0.184518,-0.294454,0.40799,-0.346037,-96.702607809992,-9.9616,-8.84,1.1216,7.1712,1.5156,-4.3434,2.8278,3.335654,5.817,0.209111,-0.633241,-0.011051,-0.004712,-0.007881,-0.006339,1.315627,281.6709,34273.76,77.9087,68.5846,9.3235,2.9362,7.1829,587.9082,21.5479,-9.961621,-8.839983,1.121638,0.071749,-0.661538,-0.001389,0.008674,0.109148,0.377478,-0.881691,0.020074
107239,C1[C@H](OC(S1)C=O)CC(=O)N=C(/C(=C\N)/F)N,144736925,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000006_107239.xyz,261.278,261.05834,-0.3131,61.8078,107.77,2,5,4,0,0,1,1,8,0.444444,372.497579,9.652983,5.784626,13.654144,6.355965,101.263692,2,1,0.158588,-0.299467,0.249858,-0.40214,-54.309711447187,-9.9876,-7.8083,2.1793,7.5105,0.7483,-4.1294,3.3811,2.521656,3.565,0.200711,-0.294952,0.043191,-0.002164,0.020514,0.045355,1.941893,157.0064,10621.22,53.8937,51.7395,5.5114,1.8391,9.7429,436.8362,18.3323,-9.98761,-7.808292,2.179318,-0.691769,0.001862,-0.212442,-0.365674,0.186661,0.40628,0.021855,0.152591
174701,CCCCCC1[C@H](N1S(=O)(=O)C(C)(C)C)C=O,134999049,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000007_174701.xyz,261.387,261.139865,1.9467,68.2938,54.22,0,3,6,0,0,1,1,5,0.916667,369.702205,11.957181,7.694217,14.640314,5.061525,104.429915,3,1,0.139373,-0.301518,0.219566,-0.301518,-55.784919606782,-11.073,-7.7414,3.3316,8.3299,-0.7198,-3.80505,4.52485,1.599877,3.007,0.206006,-0.313305,0.117799,-0.001647,0.058076,0.119446,1.896205,180.2674,14614.71,40.0683,52.821,6.3997,2.4727,7.0747,475.7373,18.0413,-11.073046,-7.741431,3.331615,0.089068,-0.311379,0.194029,0.010904,0.07994,0.404161,-0.060539,0.168726
68680,CN(C[C@@]1(CC(CN1)(F)F)C=O)S(=O)(=O)N2CCN(CC23CC3)C4=NC=NC5=C4C=CN5,88925268,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000008_68680.xyz,469.518,469.170765,0.3554,112.6842,114.53,2,7,6,2,2,3,5,13,0.631579,1152.747759,18.407742,11.859847,21.61658,7.138357,183.706388,1,1,0.141124,-0.301249,0.281935,-0.352731,-98.872212359867,-9.9658,-6.9029,3.0629,7.0662,-0.1252,-3.4705,3.5957,1.67483,6.057,0.222512,-0.345742,0.053686,-0.002836,0.025425,0.056522,1.878198,291.4093,37490.98,71.034,67.0536,7.5457,3.2765,7.8398,563.5879,21.1567,-9.965813,-6.902852,3.062961,0.029712,-0.315648,0.072138,-0.01033,0.039172,0.406525,-0.155036,0.113156
277988,CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)C=O)C)CCC(=O)O)/C=C\3/C(=C(C(=O)N3)C=C)C,13988204,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000009_277988.xyz,479.533,479.205636,3.37054,130.1832,152.35,5,4,11,2,2,1,3,9,0.307692,1288.642335,20.002112,11.229557,25.482405,10.417788,202.185554,0,1,0.166029,-0.296237,0.303179,-0.481222,-103.711801091733,-9.6686,-7.9514,1.7172,6.6776,1.1821,-3.92985,2.74775,2.810249,8.096,0.196482,-0.373889,0.017579,0.001295,0.009437,0.016284,1.777311,329.9852,45809.72,69.5945,44.7191,8.7082,2.4072,11.0342,708.2778,20.9148,-9.668608,-7.951439,1.717169,0.203725,-0.42502,-0.117387,-0.106708,0.113947,0.395579,-0.163471,0.194362
169893,C1C=CN(C1(CO)C=O)CCCCC(C(=O)O)N,129710118,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000010_169893.xyz,256.302,256.142307,-0.282,65.806,103.86,3,5,8,0,0,1,1,6,0.666667,332.0391,10.287529,6.045315,14.660241,6.510486,106.069416,2,1,0.147723,-0.300628,0.319967,-0.480086,-57.979314164478,-9.1961,-7.628,1.5681,6.8799,-0.1567,-3.3616,3.5183,1.60594,2.978,0.21143,-0.334321,0.082045,-0.000979,0.040533,0.083024,1.903445,170.0408,12950.22,70.5845,62.8948,4.6562,2.6774,9.975,472.9759,17.6874,-9.19613,-7.628004,1.568126,-0.093938,-0.239493,0.063671,-0.032535,0.080107,0.400185,0.001237,0.128837
141261,CN1C(=C(C2=C1N=C(S2)CC(=C(C=N)F)N)/C=N\N(C)CC3=C(C=NN3)F)C=O,174020829,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000011_141261.xyz,420.449,420.129235,2.10727,106.3943,129.04,3,8,8,3,3,0,3,12,0.235294,1126.310753,16.425955,9.176209,20.327499,8.305701,167.58457,0,1,0.166732,-0.296213,0.18984,-0.399294,-85.682645261774,-10.141,-8.1324,2.0086,7.1753,1.1216,-4.14845,3.02685,2.84283,4.517,0.199193,-0.370209,0.033898,-0.000193,0.016852,0.034091,1.780186,268.2965,29999.68,62.7003,56.8038,12.159,2.2779,6.9356,565.3185,20.7895,-10.141029,-8.132446,2.008583,0.224315,-0.4427,0.077055,0.034642,0.035813,0.394932,-0.160537,0.187167
129722,C[C@H](C1CC1)NC2=NC(=NC(=N2)C#CC3(CC3)C=O)N[C@H](C)C(F)(F)F,167061031,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000012_129722.xyz,367.375,367.161995,2.7753,89.3844,79.8,2,6,6,1,1,2,3,9,0.647059,746.990846,14.521611,8.560628,18.421951,6.74139,148.944952,2,1,0.137568,-0.301686,0.407844,-0.351315,-79.446314614301,-10.1405,-7.3006,2.8399,7.6598,0.1725,-3.91615,3.74365,2.048299,5.679,0.215065,-0.336145,0.041613,0.003597,0.022605,0.038016,1.881282,224.8788,22669.62,45.1914,47.5622,11.2778,2.6861,10.2835,646.8889,18.189,-10.140452,-7.300569,2.839883,0.106341,-0.327702,0.067431,0.022113,0.095757,0.401385,-0.038269,0.160232
134967,CCC/C(=C(/C=C\1/C/C(=C\2/C(CCC3=C2C(=CC(=C3C)F)N=C)NC)/CN1C)\C(CC=O)C=C)/C=C,170092398,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000013_134967.xyz,489.679,489.315541,6.64732,150.2637,44.7,1,4,10,1,0,2,3,5,0.419355,1140.965022,22.29316,12.860417,27.536122,12.266515,215.627354,2,1,0.120413,-0.303366,0.128081,-0.373579,-104.24376945366,-8.9928,-7.298,1.6948,6.18,0.49,-3.335,2.845,1.954697,2.991,0.222921,-0.331985,0.034947,-0.006149,0.014399,0.041096,1.916792,372.1525,57832.25,112.9445,56.9314,6.9412,1.9232,12.6565,774.0609,21.0426,-8.992803,-7.297992,1.694811,0.099685,-0.319069,0.058128,-0.00579,0.004784,0.402754,0.006011,0.144632
93887,C1CC([C@H](C(C1)N2CC3=C(C2=O)C=C(C=N3)C(=N)OC(=N)C(F)F)N)C4CC4(C=O)C(F)F,137472532,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000014_93887.xyz,469.439,469.173702,2.58804,107.4673,133.22,3,7,6,1,1,3,4,12,0.571429,1006.112259,17.440067,10.536696,23.274309,8.470748,186.041789,5,1,0.131667,-0.302529,0.312197,-0.418915,-102.433006409446,-10.531,-8.1444,2.3866,7.5847,1.3096,-4.44715,3.13755,3.151686,8.213,0.20296,-0.344205,0.038572,-0.005423,0.016575,0.043995,1.860929,276.5998,34253.67,72.9988,59.7163,8.3931,2.2736,11.936,636.456,19.8613,-10.530957,-8.144379,2.386578,0.04439,-0.312461,-0.002767,-0.159362,0.088373,0.40049,-0.051474,0.173871
23779,C=CC1=C(N[C@H](SC1)[C@@H](C=O)NC(=O)/C(=N\OCC(=O)O)/C2=CSC(=N2)N)C(=O)O,138857431,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000015_23779.xyz,455.474,455.05694,-0.5985,108.8864,193.3,5,11,10,1,1,1,2,14,0.25,926.839797,16.865008,10.055367,22.894503,10.404787,177.410812,2,1,0.144804,-0.300949,0.351806,-0.478646,-92.437819840281,-9.8475,-7.977,1.8705,7.0566,1.2443,-4.15045,2.90615,2.963755,6.917,0.207418,-0.304174,0.018296,-0.002124,0.008086,0.02042,1.939296,279.844,32757.71,67.64,53.2228,9.8032,2.4017,7.0533,549.3245,22.2138,-9.847542,-7.977001,1.870541,0.101481,-0.293943,0.031829,0.003309,0.041266,0.405294,0.021827,0.14357
134629,CC(=NC1=C(C(=C(C=C1)CN2CCN(CC2)/C(=C(/C)\F)/C=C\C(=C)C(=C)NC)Cl)NC)C=O,170001023,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000016_134629.xyz,474.024,473.235767,4.8371,136.9694,59.97,2,6,10,1,0,1,2,8,0.36,986.756569,20.598246,11.164293,26.353099,12.36947,200.746098,0,1,0.163486,-0.296546,0.163486,-0.388134,-98.232241174141,-9.0097,-8.2993,0.7104,6.0565,1.1786,-3.61755,2.43895,2.682849,2.265,0.19411,-0.335835,0.03228,0.002687,0.017484,0.029593,1.86103,339.0832,47927.52,74.6477,51.5153,6.4131,2.6009,12.1376,709.2306,20.6128,-9.009743,-8.299255,0.710488,-0.046864,-0.277535,0.033172,-0.04519,0.06274,0.396869,-0.033927,0.158273
158594,C1CSC(SC1)C(C2(SCCCS2)C=O)O,289242,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000017_158594.xyz,296.504,296.003314,2.3088,77.6558,37.3,1,6,3,0,0,2,2,6,0.9,236.973529,12.229133,9.507645,13.4614,6.271103,113.460264,1,1,0.148347,-0.300752,0.210679,-0.388262,-50.659463738299,-10.0922,-7.4438,2.6484,7.2582,0.2477,-3.75295,3.50525,2.009077,3.101,0.21467,-0.335074,0.024956,-0.010475,0.00724,0.035431,1.871565,196.6523,15950.48,61.7939,69.086,4.9093,3.1945,7.3309,432.5385,19.9475,-10.092194,-7.443778,2.648416,-0.002056,-0.278221,0.009457,-0.032285,0.058561,0.403686,-0.065075,0.149239
170706,C1C(=[N+](CN1)[O-])C=O,129793564,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000018_170706.xyz,114.104,114.042927,-1.3027,27.5681,55.17,1,3,1,0,0,1,1,4,0.5,140.973737,4.255274,2.307446,5.240845,1.915964,46.393197,0,1,0.211214,-0.291481,0.241984,-0.622515,-25.518440912625,-11.0559,-8.7109,2.345,9.1051,0.5819,-4.8435,4.2616,2.752428,3.996,0.202955,-0.337599,0.051976,0.006949,0.029463,0.045027,1.82013,68.7409,2109.32,41.1912,43.8938,5.7159,2.1403,3.7932,265.1769,15.1985,-11.055909,-8.710902,2.345007,0.087223,-0.329533,0.097968,0.042144,0.172694,0.397572,-0.110434,0.182376
171214,C1CSC2=CC=C(S2)CC3(OC(C(C1=O)(O3)C(=O)C(CS)C(=O)O)S)C=O,129830800,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000019_171214.xyz,448.565,447.977887,1.4919,104.8268,106.97,3,10,5,1,1,2,3,11,0.5,793.48667,17.244653,10.880471,20.873288,7.877904,173.540065,4,1,0.179234,-0.297322,0.314525,-0.480678,-83.825700375257,-10.2336,-8.594,1.6396,7.5725,1.5271,-4.5498,3.0227,3.424204,1.701,0.197574,-0.278166,0.035958,-0.001378,0.01729,0.037336,1.950463,274.6188,31282.95,73.1659,57.6797,8.4239,2.5955,8.0471,524.2853,22.058,-10.233633,-8.594005,1.639628,0.042313,-0.235054,0.078679,0.011398,0.009705,0.405107,0.030837,0.137854
115360,C[C@@H](C1=NC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CCC3)NC4=NC=NC(=C4C=O)N/C=C(\C)/F,155000138,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000020_115360.xyz,480.931,480.14768,5.2591,131.6049,101.8,2,7,7,3,2,1,4,10,0.208333,1408.573951,19.304925,11.009287,23.312957,9.96329,199.454961,1,1,0.157028,-0.297597,0.266791,-0.359617,-97.605659395209,-10.2561,-8.0775,2.1786,7.0679,1.2454,-4.15665,2.91125,2.967409,4.93,0.19405,-0.387787,0.027492,0.001231,0.014361,0.026261,1.740987,321.7452,42680.51,55.9924,48.8865,9.2036,2.5897,10.3552,700.5111,21.04,-10.256147,-8.0775,2.178647,0.079941,-0.367314,0.048104,0.006331,0.044231,0.390728,-0.18015,0.188837
179867,C(=O)C1=C(ON=N1)NNC(=S)N,172636068,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000021_179867.xyz,187.184,187.016395,-0.9578,43.2293,106.07,3,6,3,1,1,0,1,8,0.0,297.393256,6.590369,3.23573,8.397087,3.621895,72.244776,0,1,0.175648,-0.295856,0.274195,-0.374949,-37.01390058781,-9.8369,-8.5217,1.3152,8.149,0.8377,-4.49335,3.65565,2.761505,3.687,0.192054,-0.388256,0.059505,0.00837,0.033938,0.051135,1.753586,110.4744,5026.71,40.3578,43.0389,5.7582,1.7,7.6514,341.1074,17.604,-9.836869,-8.521718,1.315151,0.077196,-0.389439,0.088076,-0.104898,0.078169,0.390006,-0.208299,0.165893
105886,CN(CCC(=O)N1CCCCCC1)CC(CC=O)C(=C)C2=C(OC3=C2C=NC=C3)C(=C)OC(F)F,144266638,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000022_105886.xyz,489.563,489.243913,4.9806,130.499,75.88,0,6,12,2,2,1,3,9,0.5,1044.39144,20.179946,11.91123,26.533286,12.580336,203.963235,1,1,0.12015,-0.303378,0.387142,-0.452039,-107.016351719625,-10.1772,-7.5321,2.6451,7.1305,0.4907,-3.8106,3.3199,2.186914,7.01,0.216268,-0.390874,0.019151,-0.001981,0.008585,0.021132,1.798091,329.2267,46879.2,87.8085,65.5627,9.0458,2.3162,8.3742,652.7799,21.2437,-10.177222,-7.532121,2.645101,-0.005993,-0.344217,0.026113,0.003019,0.046397,,,
94765,C=C(/C=C\C=C(\C1C[C@@H](NC1C=O)CO)/F)Cl,138646687,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000023_94765.xyz,259.708,259.077535,1.6864,65.2925,49.33,2,3,5,0,0,1,1,5,0.416667,354.414791,10.030092,5.662866,14.092383,6.689533,104.653394,3,1,0.137123,-0.301608,0.210118,-0.394756,-53.598023601218,-10.1448,-7.9165,2.2283,7.5703,0.7345,-4.1524,3.4179,2.522371,1.608,0.213344,-0.309615,0.032684,-0.003857,0.014413,0.036541,1.928898,165.8113,11784.49,41.0953,53.7388,7.2804,1.8644,9.6,466.1983,18.0861,-10.144797,-7.916488,2.228309,-0.042752,-0.247467,-0.021826,-0.073326,0.058343,0.404276,0.016862,0.146432
161908,C1=CC([C@H](C(=C1)C2=CC=C(C=C2)S(=O)(=O)N)O)C=O,135567281,True,,/scratch-local/schen3.23697406/desc_23697353_1/xyz/000024_161908.xyz,279.317,279.056529,0.4632,70.493,97.46,2,4,3,1,0,1,2,6,0.153846,643.725719,10.747556,7.128765,13.666574,5.083253,110.657383,2,1,0.1293,-0.302615,0.237546,-0.38732,-56.813690994239,-10.7572,-8.0327,2.7245,8.0608,0.9615,-4.51115,3.54965,2.866547,5.514,0.21279,-0.310316,0.02115,3e-05,0.01059,0.02112,1.938474,188.0258,14411.31,40.1584,48.4433,9.796,1.9586,8.9643,467.3963,19.4627,-10.757213,-8.032653,2.72456,0.094046,-0.294803,0.01709,-0.008811,0.091605,0.404604,0.03333,0.146642
