id,dG_orca_kcal
HHPBASULRUAEBX-UHFFFAOYSA-N__DLDKHPYZQGLIRE-UHFFFAOYSA-N,1.5613110294327734
BDDIBWRHMDVPIN-UHFFFAOYSA-N__VMLYBYNXKMHLIJ-UHFFFAOYSA-N,2.7085138906829416
VMLYBYNXKMHLIJ-UHFFFAOYSA-N__BDDIBWRHMDVPIN-UHFFFAOYSA-N,1.628746513224148
FTUFDIMPMVKHBS-UHFFFAOYSA-N__QKQWCELDXZDZOV-UHFFFAOYSA-N,-3.7439833995055896
QKQWCELDXZDZOV-UHFFFAOYSA-N__FTUFDIMPMVKHBS-UHFFFAOYSA-N,2.498717049151204
HLANZWWBTJJTDY-UHFFFAOYSA-N__SHROGGPKNKIIHO-UHFFFAOYSA-N,-10.003479104155206
SHROGGPKNKIIHO-UHFFFAOYSA-N__HLANZWWBTJJTDY-UHFFFAOYSA-N,-4.059016608999631
MFEFAXLQZGNVQU-UHFFFAOYSA-N__PBINDANZCUXLSF-UHFFFAOYSA-N,2.9202121805275376
NUYNQYILQHTROB-AZEWMMITSA-N__QGDFHTIRDQKLOI-UHFFFAOYSA-N,-4.167710583730537
QGDFHTIRDQKLOI-UHFFFAOYSA-N__NUYNQYILQHTROB-AZEWMMITSA-N,-2.455680853087481
HVAXGLYKECRETN-UHFFFAOYSA-N__BFEXGNFZCNYWCG-WCTZXXKLSA-N,-3.6442484104178536
VDYRMZAMOUBBQF-UHFFFAOYSA-N__YUNPQAOWKVWRNR-JMSVASOKSA-N,5.67294086563338
LGSOEPYXMYEXGM-RFSCMCKOSA-N__BLJUHDHHUKVDNK-YYUAWURSSA-N,2.6246188407329067
RXXJVROZNZPDDB-IZZDOVSWSA-N__AQYQKDCDUUPLOK-MRVPVSSYSA-N,2.0016215013178207
LCZMGBIAUHAYSH-UHFFFAOYSA-N__KPRUBLIVKOIMJS-LOFWALOHSA-N,-0.2878320282830159
AQYQKDCDUUPLOK-MRVPVSSYSA-N__RXXJVROZNZPDDB-IZZDOVSWSA-N,11.176661125645824
WTBZQMQNMZJLJJ-UHFFFAOYSA-N__ZRHZPHJEMVVXRB-UHFFFAOYSA-N,1.285362387578298
UJKMAJGWQSTIRE-UHFFFAOYSA-N__GWVDNNYZZVXICN-UHFFFAOYSA-N,-0.7384794900332914
ZRHZPHJEMVVXRB-UHFFFAOYSA-N__WTBZQMQNMZJLJJ-UHFFFAOYSA-N,4.6703716532706405
GWVDNNYZZVXICN-UHFFFAOYSA-N__UJKMAJGWQSTIRE-UHFFFAOYSA-N,0.7539776267486467
QIPXYPDJWBPQTM-UHFFFAOYSA-N__KGZANVKYMKZKFJ-UHFFFAOYSA-N,0.2613761967406043
KGZANVKYMKZKFJ-UHFFFAOYSA-N__QIPXYPDJWBPQTM-UHFFFAOYSA-N,9.333069155002637
WZWLSVKXQRPNAH-UHFFFAOYSA-N__AXAAKJITASNNOH-HTOGSTSBSA-N,-4.436636985289333
AXAAKJITASNNOH-HTOGSTSBSA-N__WZWLSVKXQRPNAH-UHFFFAOYSA-N,4.495578498210826
WVBCPPBODCPLHM-UHFFFAOYSA-N__AOLPIEKVQXKVQJ-NWLBTCKQSA-N,3.358389371692401
AOLPIEKVQXKVQJ-NWLBTCKQSA-N__WVBCPPBODCPLHM-UHFFFAOYSA-N,0.6961836789749835
MPMBCMRXHZCQHX-UHFFFAOYSA-N__QNVKATBMQAEJSG-UHFFFAOYSA-N,-2.1117446351639124
QNVKATBMQAEJSG-UHFFFAOYSA-N__MPMBCMRXHZCQHX-UHFFFAOYSA-N,-1.879096157402172
MRADEDTVQZPRBO-UHFFFAOYSA-N__UJTKRTAWEQKHLE-KEDSGRIDSA-N,3.5599884903962424
GJFZGCMUAROKPQ-KDXUFGMBSA-N__YVVJCDNSWAFOPY-UHFFFAOYSA-N,-0.7605231338196198
MEVCGIMUVDPBLV-HOTGVXAUSA-N__RSCZLGDUXMXYBM-CDHQVMDDSA-N,4.5035062890931865
IVTZYADKRAUNCV-INIZCTEOSA-N__PXVUAZPBOAEWEK-LURJTMIESA-N,2.328185329569796
RSCZLGDUXMXYBM-CDHQVMDDSA-N__MEVCGIMUVDPBLV-HOTGVXAUSA-N,-3.5995443168761043
PXVUAZPBOAEWEK-LURJTMIESA-N__IVTZYADKRAUNCV-INIZCTEOSA-N,1.7703359511592485
GBRNSERMZPFELE-UHFFFAOYSA-N__SADTUYAPSYSRHV-UHFFFAOYSA-N,-1.5108737977321889
ONBRGPYFVXNHBX-UHFFFAOYSA-N__WVCVVOPZRGIURV-UHFFFAOYSA-N,-0.6487166850874975
WVCVVOPZRGIURV-UHFFFAOYSA-N__ONBRGPYFVXNHBX-UHFFFAOYSA-N,-4.361352818634234
IRTFEOOXYHOLAN-UHFFFAOYSA-N__VMQIZDOJIKKIDT-BPGUCPLFSA-N,3.718314438544332
KTKYAAQLYVHFIH-HVOFVXBASA-N__ICAIPPUGFUTBHQ-UHFFFAOYSA-N,-19.810757422898583
GQWTWUGSHKPKKE-UHFFFAOYSA-N__CVXNZMGDZSQVGP-VIFPVBQESA-N,7.134007971927658
CVXNZMGDZSQVGP-VIFPVBQESA-N__GQWTWUGSHKPKKE-UHFFFAOYSA-N,7.301090114080153
JZQSMVXPQPIPHS-UHFFFAOYSA-N__MNGHBEDUOQKDRY-UHFFFAOYSA-N,0.6436274922528141
MNGHBEDUOQKDRY-UHFFFAOYSA-N__JZQSMVXPQPIPHS-UHFFFAOYSA-N,11.891711825010526
MZPYQWAQAOIQBX-UHFFFAOYSA-N__VJCXBFMFEZXGDB-UHFFFAOYSA-N,8.117873557050382
DPMFEJUJXHWAJI-UHFFFAOYSA-N__ILLNQDHTWQZTDM-UHFFFAOYSA-N,5.707075723489781
PTSWTTMMJQPWKS-SFTDATJTSA-N__LFIUMOHGAWHPEA-UHFFFAOYSA-N,6.653189853701899
KUMFUECLVYOXGL-UHFFFAOYSA-N__JWHFDLLQZRVXHZ-HSZRJFAPSA-N,-5.095854584586185
DWOKSHDTRJAXAD-UHFFFAOYSA-N__SJAURTGSRMBPKL-UHFFFAOYSA-N,0.4040359805199547
JWHFDLLQZRVXHZ-HSZRJFAPSA-N__KUMFUECLVYOXGL-UHFFFAOYSA-N,8.634634922011209
NEWGZPIIFXUZQH-UHFFFAOYSA-N__GSVXWDUEOCCGOA-UHFFFAOYSA-N,2.0244673088911203
OUQBDPMAGCEKBV-UHFFFAOYSA-N__MFGWABPEZWYGGK-RXMQYKEDSA-N,-1.2021384925056102
MMUCNOFRPHNRKT-UHFFFAOYSA-N__UYZQZEFDCDBXGH-UHFFFAOYSA-N,5.612858014224207
UYZQZEFDCDBXGH-UHFFFAOYSA-N__MMUCNOFRPHNRKT-UHFFFAOYSA-N,8.103940770965414
VUQUHFIPBKCXJL-UHFFFAOYSA-N__WSJWUIDLGZAXID-HOCLYGCPSA-N,6.96263666039774
WSJWUIDLGZAXID-HOCLYGCPSA-N__VUQUHFIPBKCXJL-UHFFFAOYSA-N,4.685480978319814
DBHMTXCSPMZGHX-UHFFFAOYSA-N__MWOKPBMLGWJNBQ-UHFFFAOYSA-N,4.154215940444499
UVMWGTYRCNZLBW-UHFFFAOYSA-N__YBKNTTHSINFHOW-UHFFFAOYSA-N,7.507526345829254
PGIBYTRYKGDIDJ-UHFFFAOYSA-N__JJCDPUBBKIDNBD-UHFFFAOYSA-N,-4.465842847662138
JJCDPUBBKIDNBD-UHFFFAOYSA-N__PGIBYTRYKGDIDJ-UHFFFAOYSA-N,-0.4698864679054173
YESCCKUNYGXVFE-HOCLYGCPSA-N__FFTZBHLNPZMMTC-UHFFFAOYSA-N,1.4929551435835051
FFTZBHLNPZMMTC-UHFFFAOYSA-N__YESCCKUNYGXVFE-HOCLYGCPSA-N,2.402066394243526
FGLVLTNCWBFEHE-UHFFFAOYSA-N__KFQAFFYAEAARTJ-UHFFFAOYSA-N,-3.2670015215914745
