id,donor_id,acceptor_id,pair_key,reaction_type,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_pred_correction_mean,dG_pred_correction_std,dG_pred
FPKVNTCKGDOYMK-UHFFFAOYSA-N__NGORMCBRQFSUMB-UHFFFAOYSA-N,FPKVNTCKGDOYMK-UHFFFAOYSA-N,NGORMCBRQFSUMB-UHFFFAOYSA-N,FPKVNTCKGDOYMK-UHFFFAOYSA-N__NGORMCBRQFSUMB-UHFFFAOYSA-N,carbo-carbo,C1CN(CC(N1)C=O)CC2=CC=CC3=C2C=CC(=C3)S(=O)(=O)C4=CC=CC(=C4)F,C1CC(CN(C1)S(=O)(=O)C2=CC(=C(C=C2)[N+](=O)[O-])F)C=O,O=C(C1CN(Cc2cccc3cc(S(=O)(=O)c4cccc(F)c4)ccc23)CCN1)C(O)C1CCCN(S(=O)(=O)c2ccc([N+](=O)[O-])c(F)c2)C1,-14.669,0.7322,-0.4490501099266112,2.243386596525401,0.28314989007338875
SKQQCXQVWPPMEV-FPLPWBNLSA-N__OWLXLVACWNWOKV-HOTGVXAUSA-N,SKQQCXQVWPPMEV-FPLPWBNLSA-N,OWLXLVACWNWOKV-HOTGVXAUSA-N,OWLXLVACWNWOKV-HOTGVXAUSA-N__SKQQCXQVWPPMEV-FPLPWBNLSA-N,carbo-hetero,CC1=CN=C(C=N1)CNCC2=CN(C3=CN=C(C(=C32)/C=C\NC)C=O)CC4=CC=C(C=C4)F,C1=CC=C(C=C1)[C@H](C[N+](=O)[O-])[C@H](C=O)N2C(=O)C3=CC=CC=C3C2=O,CNC=Cc1c(C(=O)C(O)C(C(C[N+](=O)[O-])c2ccccc2)N2C(=O)c3ccccc3C2=O)ncc2c1c(CNCc1cnc(C)cn1)cn2Cc1ccc(F)cc1,-16.9433,8.3676,0.10572445653378963,2.1960054288110653,8.473324456533788
VPFCJHPJQUHWAF-NSHDSACASA-N__SQLAYJSJMLUPSQ-XCBNKYQSSA-N,VPFCJHPJQUHWAF-NSHDSACASA-N,SQLAYJSJMLUPSQ-XCBNKYQSSA-N,SQLAYJSJMLUPSQ-XCBNKYQSSA-N__VPFCJHPJQUHWAF-NSHDSACASA-N,hetero-hetero,C[C@@H](CO)N1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCN(CC3)C)F)C=O,C1C[C@](O[C@H]1N2C=C(C(=O)NC2=S)C=O)(COP(=O)(O)OP(=O)(O)O)F,CC(CO)n1cc(C(=O)C(O)c2cn(C3CCC(F)(COP(=O)(O)OP(=O)(O)O)O3)c(=S)[nH]c2=O)c(=O)c2cc(F)c(N3CCN(C)CC3)c(F)c21,-10.2613,-1.0921,7.117854058742523,2.1102190904024156,6.025754058742523
PBZFRXXEAGTRPS-UHFFFAOYSA-N__HZXKGUWZFQJRBG-UHFFFAOYSA-N,PBZFRXXEAGTRPS-UHFFFAOYSA-N,HZXKGUWZFQJRBG-UHFFFAOYSA-N,HZXKGUWZFQJRBG-UHFFFAOYSA-N__PBZFRXXEAGTRPS-UHFFFAOYSA-N,carbo-hetero,CN(C1CCCCC1)C(=O)CCCCCCOC2=CC(=C(C=C2)[N+](=O)[O-])C=O,C1=C(OC=C1C(F)(F)F)C=O,CN(C(=O)CCCCCCOc1ccc([N+](=O)[O-])c(C(=O)C(O)c2cc(C(F)(F)F)co2)c1)C1CCCCC1,-13.6021,3.4417,-2.287670194450766,1.9946914523297354,1.154029805549234
NVJJYZBYDYIJQU-UHFFFAOYSA-N__XOUJFVBHGGMXPP-UHFFFAOYSA-N,NVJJYZBYDYIJQU-UHFFFAOYSA-N,XOUJFVBHGGMXPP-UHFFFAOYSA-N,NVJJYZBYDYIJQU-UHFFFAOYSA-N__XOUJFVBHGGMXPP-UHFFFAOYSA-N,hetero-hetero,CC1=C(SC(=N1)C2=CC=C(C=C2)C(F)(F)F)COCC3=CC=C(C=C3)C4=NC(ON4)C=O,CC1=CC(=CC(=C1)CN2C=C(N=N2)COC3=CC=CC=C3C4=NN(C=C4C=O)C5=CC=CC=C5)C,Cc1cc(C)cc(Cn2cc(COc3ccccc3-c3nn(-c4ccccc4)cc3C(O)C(=O)C3N=C(c4ccc(COCc5sc(-c6ccc(C(F)(F)F)cc6)nc5C)cc4)NO3)nn2)c1,-8.8415,-2.908,12.668801736831664,1.9610349805650245,9.760801736831665
SBWRJWPVMXNQFR-KEUGWDJXSA-N__PMBIHHFNTAWZQM-AWEZNQCLSA-N,SBWRJWPVMXNQFR-KEUGWDJXSA-N,PMBIHHFNTAWZQM-AWEZNQCLSA-N,PMBIHHFNTAWZQM-AWEZNQCLSA-N__SBWRJWPVMXNQFR-KEUGWDJXSA-N,carbo-hetero,CNC(CC1=CC2=CC=CC=C2C=C1)C(=O)N[C@H]3CCCC[C@H]3C(=O)N[C@H](CCCN=C(N)N)C=O,CC[C@H]1CN2C3=C(N1CC=O)C=C(N=C3C(=N2)C4=C(C=C(C=C4)C(F)(F)F)OC)C,CCC1Cn2nc(-c3ccc(C(F)(F)F)cc3OC)c3nc(C)cc(c32)N1CC(O)C(=O)C(CCCN=C(N)N)NC(=O)C1CCCCC1NC(=O)C(Cc1ccc2ccccc2c1)NC,-13.1,4.2768,-3.133232482150197,1.9526230982930999,1.1435675178498026
UDDXHZGKVPNMLW-UHFFFAOYSA-N__JODTUXJEGRWWKE-UHFFFAOYSA-N,UDDXHZGKVPNMLW-UHFFFAOYSA-N,JODTUXJEGRWWKE-UHFFFAOYSA-N,JODTUXJEGRWWKE-UHFFFAOYSA-N__UDDXHZGKVPNMLW-UHFFFAOYSA-N,carbo-hetero,COC1=CC=CC=C1CCN2CCCC3=C(C=CC=C32)CNC4=CC(=C(C=C4)CCC=O)F,C1=CC=C(C(=C1)N2C(=C(C(=N2)C3=CC=C(C=C3)F)C=O)Br)[N+](=O)[O-],COc1ccccc1CCN1CCCc2c(CNc3ccc(CCC(=O)C(O)c4c(-c5ccc(F)cc5)nn(-c5ccccc5[N+](=O)[O-])c4Br)c(F)c3)cccc21,-10.6985,4.1376,0.5590338832698762,1.919957100513984,4.696633883269876
QZDHCLGWIMBBFC-UHFFFAOYSA-N__CMMIGDUMUBUWDL-UHFFFAOYSA-N,QZDHCLGWIMBBFC-UHFFFAOYSA-N,CMMIGDUMUBUWDL-UHFFFAOYSA-N,CMMIGDUMUBUWDL-UHFFFAOYSA-N__QZDHCLGWIMBBFC-UHFFFAOYSA-N,carbo-carbo,CC1=CC=C(C=C1)S(=O)(=O)N(CCC=O)C2=CC(=CC=C2)O,CC(C)(C)OC(=O)NCCOC1=CC(=CC(=C1)C2=C(C=C(C=C2)C(F)(F)F)F)C=O,Cc1ccc(S(=O)(=O)N(CCC(=O)C(O)c2cc(OCCNC(=O)OC(C)(C)C)cc(-c3ccc(C(F)(F)F)cc3F)c2)c2cccc(O)c2)cc1,-11.9973,-0.3939,1.457135209417902,1.9192224894156142,1.063235209417902
BDVMNOIUVFVQRL-HNNXBMFYSA-N__VNPVRJHELGIZOG-UHFFFAOYSA-N,BDVMNOIUVFVQRL-HNNXBMFYSA-N,VNPVRJHELGIZOG-UHFFFAOYSA-N,BDVMNOIUVFVQRL-HNNXBMFYSA-N__VNPVRJHELGIZOG-UHFFFAOYSA-N,carbo-hetero,CC(=O)N(C1=C(C(=O)NC=C1)NS(=O)(=O)CC2=C(C=CC(=C2)F)F)[C@@H](CCCN=C(N)N)C=O,C1=CC=C(C=C1)C2=C(OC3=C4C2=CC=CC4=C(C=C3)C=O)C5=CC=CC=C5,CC(=O)N(c1cc[nH]c(=O)c1NS(=O)(=O)Cc1cc(F)ccc1F)C(CCCN=C(N)N)C(=O)C(O)c1ccc2c3c(cccc13)C(c1ccccc1)=C(c1ccccc1)O2,-5.1961,-0.0403,6.530537164211273,1.9161757065175635,6.490237164211273
RRCGPHICXTWNCX-UHFFFAOYSA-N__YGCJZXPCEGASLR-NRFANRHFSA-N,RRCGPHICXTWNCX-UHFFFAOYSA-N,YGCJZXPCEGASLR-NRFANRHFSA-N,RRCGPHICXTWNCX-UHFFFAOYSA-N__YGCJZXPCEGASLR-NRFANRHFSA-N,carbo-hetero,CN1C=C(C(=N1)C2=CC=CC(=C2)C=O)C(F)F,CC1=C(C=C(C=C1)F)CN(C2=CC(=C(C=C2)C#N)Cl)[C@@H](CC=O)CNC(C)C,Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)C(CNC(C)C)CC(O)C(=O)c1cccc(-c2nn(C)cc2C(F)F)c1,-10.0965,-1.8836,0.8119423136115074,1.8953850100727083,-1.0716576863884926
ZEMIIUDAMWWMED-UHFFFAOYSA-N__AZPZFNVBBXZYFK-UHFFFAOYSA-N,ZEMIIUDAMWWMED-UHFFFAOYSA-N,AZPZFNVBBXZYFK-UHFFFAOYSA-N,AZPZFNVBBXZYFK-UHFFFAOYSA-N__ZEMIIUDAMWWMED-UHFFFAOYSA-N,carbo-carbo,C1=C(C=C(C(=C1C=O)C(=O)N)C(F)(F)F)[N+](=O)[O-],C1COCCN2CCOCCOCCN1CCOC3=C(C=C(C=C3)C=O)OCC2,NC(=O)c1c(C(=O)C(O)c2ccc3c(c2)OCCN2CCOCCOCCN(CCOCC2)CCO3)cc([N+](=O)[O-])cc1C(F)(F)F,-8.2706,14.8452,2.1789718898478894,1.8492665601699503,17.02417188984789
VPFBUXYKIJELNI-UHFFFAOYSA-N__LEEIJROYIIGPFU-UHFFFAOYSA-N,VPFBUXYKIJELNI-UHFFFAOYSA-N,LEEIJROYIIGPFU-UHFFFAOYSA-N,LEEIJROYIIGPFU-UHFFFAOYSA-N__VPFBUXYKIJELNI-UHFFFAOYSA-N,hetero-hetero,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3)N4C=C(N=C4)C5=CN=C(C(=C5C=O)Cl)F,C1=C(C(=NC(=C1N)C(F)F)[N+](=O)[O-])C=O,Nc1cc(C(O)C(=O)c2c(-c3cn(C(c4ccccc4)(c4ccccc4)c4ccccc4)cn3)cnc(F)c2Cl)c([N+](=O)[O-])nc1C(F)F,-14.791,-13.7323,2.9460573244839905,1.8406051557513938,-10.78624267551601
LRDGJESNUJCQIL-UHFFFAOYSA-N__KIOMRAJPMUTAPP-UHFFFAOYSA-N,LRDGJESNUJCQIL-UHFFFAOYSA-N,KIOMRAJPMUTAPP-UHFFFAOYSA-N,KIOMRAJPMUTAPP-UHFFFAOYSA-N__LRDGJESNUJCQIL-UHFFFAOYSA-N,carbo-hetero,C1=CC(=C(C(=C1C#N)C=O)[N+](=O)[O-])OC(F)F,C1=CC(=CC(=C1)O)CCCC2=CN=C(C3=C2C=CNC3C=O)NC4=CC=C(C=C4)F,N#Cc1ccc(OC(F)F)c([N+](=O)[O-])c1C(=O)C(O)C1NC=Cc2c(CCCc3cccc(O)c3)cnc(Nc3ccc(F)cc3)c21,-16.9592,1.0549,0.13065266907215117,1.8108237371104892,1.1855526690721512
TXISWAUNDMCHBW-UHFFFAOYSA-N__PZDOWFGHCNHPQD-ZDLXXCOVSA-N,TXISWAUNDMCHBW-UHFFFAOYSA-N,PZDOWFGHCNHPQD-ZDLXXCOVSA-N,PZDOWFGHCNHPQD-ZDLXXCOVSA-N__TXISWAUNDMCHBW-UHFFFAOYSA-N,aliph-carbo,CC(=O)OCC(=O)N1CCC2=NC3=C(C2(C1)NC4=CC=CC=C4C=O)C=CC(=C3Cl)Cl,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O)O)O)O)O,CC(=O)OCC(=O)N1CCC2=Nc3c(ccc(Cl)c3Cl)C2(Nc2ccccc2C(=O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C(O)CO)C1,-4.7317,-3.163,8.179013442993163,1.795744500903633,5.016013442993163
FLKZQIVSLBIECT-UHFFFAOYSA-N__WTIIZPYVTPSMDT-UHFFFAOYSA-N,FLKZQIVSLBIECT-UHFFFAOYSA-N,WTIIZPYVTPSMDT-UHFFFAOYSA-N,FLKZQIVSLBIECT-UHFFFAOYSA-N__WTIIZPYVTPSMDT-UHFFFAOYSA-N,aliph-hetero,CCC(CN(C)C1=NC=C(CC1)C2=CC=C(C=C2)C3=NC4=C(N3)C=C(C=C4)C(F)(F)F)C=O,CC1(COC(N1C(=O)OC)C(C)(C)C)C=O,CCC(CN(C)C1=NC=C(c2ccc(-c3nc4ccc(C(F)(F)F)cc4[nH]3)cc2)CC1)C(=O)C(O)C1(C)COC(C(C)(C)C)N1C(=O)OC,-10.5413,7.5336,-2.7074617236852645,1.7900714008711067,4.826138276314735
DBKMQEQHLJOIPS-UHFFFAOYSA-N__BGHLBXLHZRCXRY-UHFFFAOYSA-N,DBKMQEQHLJOIPS-UHFFFAOYSA-N,BGHLBXLHZRCXRY-UHFFFAOYSA-N,BGHLBXLHZRCXRY-UHFFFAOYSA-N__DBKMQEQHLJOIPS-UHFFFAOYSA-N,carbo-carbo,CNC(=O)C1=C(C=C(C=C1)N(C(=S)NC2=CC(=C(C=C2)C#N)C(F)(F)F)C3(CC3)C=O)F,CC(C)NCC(COC1=CC=C(C=C1)C=O)O,CNC(=O)c1ccc(N(C(=S)Nc2ccc(C#N)c(C(F)(F)F)c2)C2(C(=O)C(O)c3ccc(OCC(O)CNC(C)C)cc3)CC2)cc1F,-7.5613,5.5865,0.6637277121655643,1.789038847127768,6.2502277121655645
VMUAPFBVKYTMFJ-LTCOOKNTSA-N__ZBBFFLQDCLXAEL-UHFFFAOYSA-N,VMUAPFBVKYTMFJ-LTCOOKNTSA-N,ZBBFFLQDCLXAEL-UHFFFAOYSA-N,VMUAPFBVKYTMFJ-LTCOOKNTSA-N__ZBBFFLQDCLXAEL-UHFFFAOYSA-N,carbo-hetero,C1=C(C=C(C(=C1O)O)O)C(=O)O[C@@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)OC(=O)C2=CC(=C(C(=C2)O)O)O,CCCC1=C(C=CC(=C1O)CC=O)OCCCCOC2=CC(=C(C=C2)C3=NNN=N3)F,CCCc1c(OCCCCOc2ccc(-c3nn[nH]n3)c(F)c2)ccc(CC(O)C(=O)C(OC(=O)c2cc(O)c(O)c(O)c2)C(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)CO)c1O,-12.1057,-2.621,2.2182965761050584,1.788299757775176,-0.4027034238949416
XZGMGAGJXHWCCQ-UHFFFAOYSA-N__XSVSIOWJUAZYDB-UHFFFAOYSA-N,XZGMGAGJXHWCCQ-UHFFFAOYSA-N,XSVSIOWJUAZYDB-UHFFFAOYSA-N,XSVSIOWJUAZYDB-UHFFFAOYSA-N__XZGMGAGJXHWCCQ-UHFFFAOYSA-N,carbo-carbo,C1CC1C2=C(C(=C3C(=C2O3)C=O)I)C4=CC=C(C=C4)F,CN(CC(CC=O)(C1=CC(=C(C=C1)Cl)Cl)N(C)C(=O)O)C(=O)C(F)(F)F,CN(CC(CC(O)C(=O)c1c2c(I)c(-c3ccc(F)cc3)c(C3CC3)c1O2)(c1ccc(Cl)c(Cl)c1)N(C)C(=O)O)C(=O)C(F)(F)F,-12.3275,-1.0318,-1.1088999791652896,1.7850059271364673,-2.14069997916529
BJMJZEFCAYFGRH-UHFFFAOYSA-N__LWZBDMKHUMLBRA-WBVKSWKWSA-N,BJMJZEFCAYFGRH-UHFFFAOYSA-N,LWZBDMKHUMLBRA-WBVKSWKWSA-N,BJMJZEFCAYFGRH-UHFFFAOYSA-N__LWZBDMKHUMLBRA-WBVKSWKWSA-N,aliph-hetero,C1=CC(=C(C=C1C2=CN=C(C=C2)F)C=O)F,C([C@H]([C@H]([C@@H]([C@H](C=O)OC(=O)C(COP(=O)(O)OP(=O)(O)O)O)O)O)O)O,O=C(OC(C(O)C(=O)c1cc(-c2ccc(F)nc2)ccc1F)C(O)C(O)C(O)CO)C(O)COP(=O)(O)OP(=O)(O)O,-15.0362,-2.6756,6.395876294374466,1.7532892772071054,3.7202762943744654
JINBLHBNFBMWJX-UHFFFAOYSA-N__WOCLJMLOHYERAY-UHFFFAOYSA-N,JINBLHBNFBMWJX-UHFFFAOYSA-N,WOCLJMLOHYERAY-UHFFFAOYSA-N,JINBLHBNFBMWJX-UHFFFAOYSA-N__WOCLJMLOHYERAY-UHFFFAOYSA-N,carbo-hetero,COC1=CC(=C(C(=C1[N+](=O)[O-])F)C=O)F,CC(COCC1=CN(N=N1)C2CCN(C2)C3=NC(=CS3)C=O)NC4=C(C(=O)NN=C4)C(F)(F)F,COc1cc(F)c(C(=O)C(O)c2csc(N3CCC(n4cc(COCC(C)Nc5cn[nH]c(=O)c5C(F)(F)F)nn4)C3)n2)c(F)c1[N+](=O)[O-],-12.5142,1.8772,6.651836793124676,1.7463077766105253,8.529036793124675
