donor_id,acceptor_id,donor_smiles,acceptor_smiles
QZEUHYUQYMNXDY-UHFFFAOYSA-N,VKAUOIVSWRYORK-UHFFFAOYSA-N,CS(=O)(=O)N1CC(C1)NC2=CC(=NC=C2C#N)NC(=O)N3C4CC(C4)(C5=C3N=C(C=C5)C=O)F,CC1=CC(=C(C(=C1)O)OC2=CC=CC(=C2C(=O)O)OC)C=O
OZLPDIJFPFDYCA-UHFFFAOYSA-N,CJMFQGOOWHZBGY-UHFFFAOYSA-N,CN1C(=C(C(=N1)C(F)(F)F)C=O)SCCCN=CC2=C(NN(C2=S)C)C(F)(F)F,CCOC(=O)C1=C(N(C(=N1)C2CCCCC2)C3=C(C(=CC=C3)Cl)F)C4=C(C=CC(=C4)Cl)C=O
XIOWKXPTCVWPDM-UHFFFAOYSA-N,MDFFNOMWQARCDB-UHFFFAOYSA-N,CC(C)CCN1C=C(C(=N1)C2=NC(=CS2)C(F)(F)F)C=O,C1=CC=C(C(=C1)C=O)C(=O)NC2=C(C=C(C=C2)F)F
IXIZBPXRPUVTHI-UHFFFAOYSA-N,QUGRTMGUVCQDCU-UHFFFAOYSA-N,CC1=C(C2=C(C(=C1F)F)N(C=C2C=O)C(C)C)F,C1=C(C=C(C(=C1C=O)C(=O)CCl)I)C(F)(F)F
GQAOATXGMSNLLF-UHFFFAOYSA-N,LCCIAZJEFUBHLB-UHFFFAOYSA-N,COCCNCCNC(=O)C1=NC=C(C=C1)C2=CC3=C(C=C2)C(=C(C=C3)O)C=O,C1=CC(=CC=C1C2=NC(=C(O2)I)C3=NC=C(N=C3)C=O)F
TVCMGYBLLCGJOC-UHFFFAOYSA-N,WLBDZKYKWLIUBT-UHFFFAOYSA-N,COC1=C(C=CC(=C1)C=O)OCC(=O)N2CCN(CC2)C3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-],C1=CN=C(C(=C1F)C=O)OC(=O)N
JSOVJCKCFWVXLI-UHFFFAOYSA-N,SDHFONFKJFHHMZ-UHFFFAOYSA-N,C1CN(CCN1C2=CC=CC=C2)C3=CC=C(C=C3)NC(=O)C4=CC(=C(C(=C4)F)O)C=O,COC1=C(C=C(C=C1)C2=NC(=CS2)C=O)F
LACIUARLGVLKFU-UHFFFAOYSA-N,VXUWKPONTHAUNV-UHFFFAOYSA-N,C1=CC(=CC(=C1)C(F)(F)F)CCCCCOC2=C(C=C(C=C2)C=O)Br,C1=CC(=CC(=C1)F)C2=CC(=C(C=C2)F)C(=O)NCC3=CC=C(S3)C=O
WADTXFVULLCAHK-UHFFFAOYSA-N,VWDDISWWOTUKBN-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1C2=CC=CC=C2SC3=NC(=CN=C31)C=O,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=CC=C(C=C5)C=O
RGUHJVDDKVEHIW-UHFFFAOYSA-N,SRYAHFUCGZDCRK-UHFFFAOYSA-N,C1=CC(=CC(=C1)Br)NNC(=O)C2=CC(=C(C(=C2)F)O)C=O,CN1C(=O)C(N=C1N)(C2=CC=CC(=C2)C3=CC=CC=C3)C4=CN(C(=C4)C=O)CCCF
YTYJHXITLKRCCU-UHFFFAOYSA-N,AYYCJLDODRZCOB-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=NC=CN2C3=CC(=C(C=C3)C=O)I,C1=CC(=CC(=C1)C(=O)N)C=O
MCZOSEUZABDACT-YSSOQSIOSA-N,KCQVKZWRJSHPFE-ZFGGDYGUSA-N,CN1C[C@@H](CCC(C1)F)N2C=C(C(=O)C(=C2C=O)O)C(=O)NCC3=C(C=C(C=C3)F)F,C1CC2=C(C=CC(=C2[C@@H]1OC3=CC=C(C=C3)[C@H]4C[C@@H]4C(=O)O)F)OC5=CC=C(C=C5)C=O
ZRGWPEFIQVEQTO-HTLJXXAVSA-N,INEPARXWGRASGK-UHFFFAOYSA-N,CCC(C)[C@@H](C(=O)O)N1C=CC=C1C=O,CCC1=C(N=C(N1)C=O)C2=CC=CC=C2F
BESBCGANGAEHPM-UHFFFAOYSA-N,AWNFWTMZFXFVTG-UHFFFAOYSA-N,C1=C(C=C(C(=C1C=O)O)Br)[N+](=O)[O-],CC(=O)N(C)CC1=CC2=C(N=C1C=O)N(C3CC2(C3)F)C(=O)NC4=NC=C(C(=C4)NCCOC)C#N
OCJOUESZDWTZOX-MQQKCMAXSA-N,JINBLHBNFBMWJX-UHFFFAOYSA-N,C/C=C/C=C/C1=C(C(=CC(=C1)O)O)C=O,COC1=CC(=C(C(=C1[N+](=O)[O-])F)C=O)F
KSUZLONQIXQAOD-UHFFFAOYSA-N,IEBCJFJZJHUWTD-UHFFFAOYSA-N,CN1CCN(CC1)C2=CC(=C(C=C2)N3C=NC4=C3N=C(C=C4)C=O)F,CC(=O)C1=C(C=C(C(=C1)C=O)C(F)(F)F)[N+](=O)[O-]
FAMMTQWWNQOSLU-UHFFFAOYSA-N,PSSDZUKQXOHXBC-UHFFFAOYSA-N,C1=CC=C2C(=C1)C3=C(N2C(F)(F)F)C=CC(=C3)C=O,CCOC(=O)N(CC1=C(C=CC=C1F)F)C2=C(C(=C(S2)C3=CC=C(C=C3)[N+](=O)[O-])C=O)C(=O)O
CNHMEUQNWDETGW-UHFFFAOYSA-N,LKQCLJLSCQDMHZ-BQYQJAHWSA-N,CC1=C(C=C(C(=N1)C=O)OC(F)(F)F)I,C1=CC(=CC(=C1)C=O)/C=C/C2=CC(=CC=C2)C(F)(F)F
PICKYDSZEQSRMO-PJVAKWIOSA-N,WXDOEQCTTPVEKY-UHFFFAOYSA-N,CNC1=C(C=CN=C1)C2CCC[C@@H](O2)COPC3=C(C(=C(C=C3)F)C4=C(C=CC(=N4)C=O)F)F,C1=CC(=C(C(=C1)C(F)(F)F)OCC(=O)O)C=O
YWOWOTBNPFDALN-JKSUJKDBSA-N,KNZYJYHEQKMOFM-UHFFFAOYSA-N,C[C@@H](CNC(=O)OC(C)(C)C)OC1=C(C=C(C=C1)F)[C@@H](C)N2CCC3=CN4C(=C(C=N4)C=O)N=C32,C1=CC(=C(C=C1C=O)F)SC2=NC=NC3=C2NC=N3
CBXHEDPBKOZZSI-UHFFFAOYSA-N,DNFSLDBPHXGNLS-UHFFFAOYSA-N,CC(=O)NC(CSC1=C(C(=O)C=C2C1=NC3=C(O2)C=CC(=C3)C=O)N)C(=O)O,C1=C(C=NC(=C1C=O)Br)C(F)F
XCRYEHOIVJWNMS-UHFFFAOYSA-N,QAHQMFQLCOIUGT-UHFFFAOYSA-N,CC1=C(C=CC(=C1)F)OC2=CC=C(O2)C=O,CC1=CC(=C2C(=C1)N(C(=N2)N3CCN(CC3)C(=O)OC(C)(C)C)CC4=CC(=C(C(=C4)C)F)C)C=O
FAKVQZXSPFAMCO-UHFFFAOYSA-N,WKPWOXOHAPLWBD-UHFFFAOYSA-N,C1=CC(=C(C=C1Br)C2=NC=C(S2)C=O)OC(F)F,C1CCN(C1)C2=CC=C(C=C2)C3=NSC(=N3)C4=CC(=C(C(=C4)F)OC(=O)CN)C=O
HBHYYCUPSPSPBT-UHFFFAOYSA-N,PVSPIFYBMLBMBA-UHFFFAOYSA-N,CC(C)N(C(C)C)C(=O)C1=C(C=CC=C1C(F)(F)F)C=O,C1=C(C(=C(N=C1OC(F)(F)F)C=O)[N+](=O)[O-])Br
DEWYCVZCPRMSIN-UHFFFAOYSA-N,JQSHJNKNBAPUFA-UHFFFAOYSA-N,C1=CC=C2C(=C1)C(=C(S2)C=O)[Se],CCCN(CC(F)(F)F)C1=CC(=C(C=C1)C=O)Br
KTVFMAUCVXFQRY-UHFFFAOYSA-N,DWYPBVSWQNWKNW-UHFFFAOYSA-N,C1=CC(=C(C(=C1C2=NC=C(N2)C=O)F)F)F,C[Si](C)(C)CCOCN1C2=CC(=O)N(N=C2C(=N1)Cl)C3=C(C=CC=C3F)C=O
CCGMYPZOFAABRK-UHFFFAOYSA-N,CQNJOLKJYXRICB-UHFFFAOYSA-N,C1CCC(CC1)N2C=CC=C(C2=O)C=O,CN(C)C1=CC(=C(C=C1)C=O)C2=C(C=CC(=C2)O)O
KEUNSTVDFJJUHG-SECBINFHSA-N,GHEMJHIEXHQPLL-UHFFFAOYSA-N,CCC1=C2CCC[C@H]3N2C(=C1C=O)CC3,C1=CC(=C(C(=C1)F)C#N)OC2=C(N3C=CSC3=N2)C=O
NQIDFBVWIFWTSY-UHFFFAOYSA-N,AXDQBOKKHXFJCA-VQHVLOKHSA-N,CCOC(=O)CC1=C(C=CC(=C1)OC2=C(C=C(C=C2)Br)C=O)C(F)(F)F,CCN1C2=C(C=C(C=C2)/C=C/C3=CC4=C(S3)C5=C(S4)C=C(S5)C=O)C6=CC=CC=C61
FVFIXVOWXRVNRJ-UHFFFAOYSA-N,KGFHFFDYPIHSDH-UHFFFAOYSA-N,CCN(CC1=CC=NC=C1)C2=C(C(=CC=C2)F)C=O,COC1=C(C=CC(=N1)C2=CC(=CC(=C2Cl)C3=C(C(=CC=C3)Br)Cl)F)C=O
KWSQZOCZBGCNME-UHFFFAOYSA-N,REEZYZMTEIKEPG-UHFFFAOYSA-N,CN1CC2(CCNCC2)CC1=NC3=C(C=CC(=C3)C#CC4=CC(=CC=C4)F)C=O,C1=C(C=C(C=C1C#CCC(=O)N)F)C=O
KJAIKKFZIHCSDX-UHFFFAOYSA-N,RYBQTMVTBHIMCV-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)I)C(F)F)C=O)I,CC(=O)C1=C(C=C(C(=C1)I)C=O)C(F)F
NSCDCEWOESUWTF-UHFFFAOYSA-N,WVDOCFSTPSXRAP-UHFFFAOYSA-N,CCOC(=O)C1=C(C(=C(C=C1C)C=O)N)C,C1=C(N=C(C(=C1C(F)F)[N+](=O)[O-])Br)C=O
JEYICEZHQVWAKN-UHFFFAOYSA-N,MQURITWUNWVRJS-UHFFFAOYSA-N,C1=CC(=CC(=C1)Cl)C2=C3C(=CC(=C2)C=O)C=CC=N3,COC1=CC=CC(=C1F)C2=C(C=CC3=C(C(=C(N=C32)CNC4CCC4)C=O)N)F
PBZFRXXEAGTRPS-UHFFFAOYSA-N,MNUCRXMVLDLHBT-UHFFFAOYSA-N,CN(C1CCCCC1)C(=O)CCCCCCOC2=CC(=C(C=C2)[N+](=O)[O-])C=O,C1=CN2C=C(N=C2C(=C1)C=O)C3=CC=C(C=C3)C(F)F
PRGIYKLQHHDVOP-UHFFFAOYSA-N,KOXBYTGXLUFVLP-UHFFFAOYSA-N,CN1C2=CC=CC3=C(C=CC(=C32)N=C1C(F)(F)F)C=O,C1=CC=C(C(=C1)C2=CC(=CN2S(=O)(=O)C3=CC=CC(=C3)OCCCOC(=O)N)C=O)F
SLXSFSMKZJLNLR-UHFFFAOYSA-N,TWXCQZGBVXDDHV-UHFFFAOYSA-N,C1CC(NC1)C(C2=C(C=C3C(=C2C=O)N(C=C(C3=O)C(=O)O)C4CC4)F)O,COC(=O)C1=C(C=CC=C1F)C2=CC=CC(=C2)C=O
KDHWWKAFVYQSCW-UHFFFAOYSA-N,KVHDANCBLMYBDM-UHFFFAOYSA-N,C1=CC=C2C=CC(=C2C=C1)OC(=O)C3=C(C=CC(=C3C=O)CC[N+](=O)[O-])F,CC(C1=C(N=C2C=C(C=CC2=C1)F)C=O)N3C(=O)C4=CC=CC=C4C3=O
WJFGBACLHTUBOO-UHFFFAOYSA-N,POGVELIBSGAVMC-UHFFFAOYSA-N,CCN(CC1=CC(=CC=C1)F)C(=O)COC2=C(C=C(C=C2)Br)C=O,CC[Si](CC)(CC)N1CC2=C(C(=C(N=C2C(C1)(C)C)C(C)C)C=O)C3=CC=C(C=C3)F
IWLGQFUCDHDITO-OKFFXAGVSA-N,KEBYRGDFQAKPLW-UHFFFAOYSA-N,CC(C)C1=C(C(=NC(=N1)N(C)S(=O)(=O)C)/C(=C/C=C)/C=C\CF)C=O,C1COCCOCCOC2=C(C=CC=C2OCCOCCO1)C=O
KLXRNFNRGCDKMV-UHFFFAOYSA-N,VGYLWVWSOJCNPB-UHFFFAOYSA-N,CN(C)CCNC1=NC(=NC2=CC=CC=C21)C3=C(C4=CC=CC=C4O3)C=O,C1C(C(CN1C2=C(C=C(C=C2)F)C=O)O)O
BMVNZBKQRRYJSV-UHFFFAOYSA-N,VIWBSWVSNRYEDC-UHFFFAOYSA-N,CC1=CC2=C(C=C1)NC(=C2C=O)C(=O)O,C#CN1C=CC=NC1(C2CN(CCN2)C3=CC(=C(C=C3)C=O)C(F)(F)F)C4=CC=C(C=C4)O
JCBRVBQUZWCHHP-UHFFFAOYSA-N,BHQFPGMMDPWHHT-YDZHTSKRSA-N,C1=C(C(=C(C(=N1)C=O)O)C(F)F)CCl,C1CC1NC(=O)/C(=C/C2=CC=C(C=C2)C(=O)NCC3=CC=C(C=C3)C=O)/C4=CC(=C(C=C4)F)F
XAAHWJWWPDMSCR-UHFFFAOYSA-N,VGAHZTYCKSQQKD-UHFFFAOYSA-N,COC(=O)C1=CC(=CC(=C1C=O)C#N)OC(F)F,C1CCN(C(C1)CN2C=C(N=N2)C=O)CCF
MLAUHYMYIBMULP-UHFFFAOYSA-N,UGVSAKLIRLMMCD-UHFFFAOYSA-N,CCOC1=CC=C(C=C1)NC(=O)COC2=CC=CC(=C2)C=O,CCCC1=C(SC(=N1)N(C)CC2=CC=CC=C2F)C=O
MUNVCGZBMLOGAR-UHFFFAOYSA-N,FVQITDIQSCDNPS-UBSMBCLXSA-N,COC1CCN(C1)C2=C(C=C(C=C2)C=O)C(F)(F)F,C/C=C\CNC(=NC/C=C/N(C)C=NC1=C(SC2=NC=CC(=C12)N(C)C)C=O)C(F)(F)F
SQVYVEPAYPBNHI-UHFFFAOYSA-N,FQABPGWJTUDILF-SGAXSIHGSA-N,C1=CC=C2C(=C1)C(=C(N2)C3=CN=CC=C3)C=O,C/C=C\1/C2=CC=C(N2CCN1C=O)C=O
QIQUHWRUSKUNSM-UHFFFAOYSA-N,PFTPUZHILBGZMR-UHFFFAOYSA-N,C1CN(CCN1)C(=O)C2=NC(=CC(=C2)C=O)C(F)(F)F,CC1=C2C(=CC=C1)C(=NC(=C2C=O)C3CC4CN4C3)NC5=C(C(=CC=C5)F)C
DBWJAAWIEKRDDB-UHFFFAOYSA-N,FCVWVXHSOTXMHY-UHFFFAOYSA-N,CN(C1CC1)C2=C(C(=NN2C3=NC=C(C=C3)S(=O)(=O)C)C(F)(F)F)C=O,C1=CC=C(C=C1)N2C(=C(C(=N2)C3=CC=C(C=C3)[N+](=O)[O-])C=O)C4=CC=C(C=C4)F
SZSKOPHEJFKGLA-UHFFFAOYSA-N,CHRXUARTJPVYLW-UHFFFAOYSA-N,C1C2=NC(=NN2C3=C(C(=C(C=C3)Cl)Cl)C(=N1)C4=C(C=CC=C4F)F)C=O,CNCC1(CCOCC1)N2C=C(C(=O)C(=C2C=O)O)C(=O)NCC3=C(C=C(C=C3)F)F
HTUPNPKIOHDNJC-UHFFFAOYSA-N,ORYNYDHLVBQOAJ-UHFFFAOYSA-N,CN1C(=O)C(=C(N1)C2=CC(=C(C=C2)SC)C(F)(F)F)C=O,C1=C(C=NC(=C1C(F)(F)F)C=O)Br
KYKCTRWKWMNVFR-UHFFFAOYSA-N,YBCUECFKEDXFJU-UHFFFAOYSA-N,C1=CN(C2=CN=C(C=C21)C=O)C(C(F)F)F,COC1=CC=C(C=C1)S(=O)(=O)N2C=C(C=C2C3=CC=CC=C3F)C=O
GHOPSENVSRHNQM-UHFFFAOYSA-N,MLGDASSMRFJUMZ-UHFFFAOYSA-N,CN1C=C(C(=O)C2=C1C=CC(=C2)C(F)(F)F)C=O,CN1C=C(C(=N1)C=O)Cl
KARQPIPKGIYUCE-UHFFFAOYSA-N,XVGZVSSSHONUFQ-UHFFFAOYSA-N,CCOC(=O)C1=C(N=C(S1)C=O)C(F)(F)F,CN(C)CCCN1C(=C(C(=N1)C2=CC=C(C=C2)F)C=O)N
GGASNRYGLLPSAX-UHFFFAOYSA-N,SYKAJZVSUFBFJC-UHFFFAOYSA-N,CC1=C(C(=C(S1)C(C)C)C=O)C2=CC=CC=C2,C1=C(C(=NC(=C1Cl)C(F)F)C=O)[N+](=O)[O-]
LIKILSBXUPCUMF-UHFFFAOYSA-N,ASPYNUKRQBNFIT-UHFFFAOYSA-N,COC1=CC=C(C=C1)OC2=C(SC3=CC(=C(C=C32)OCC4=CC=CC=C4)OCC5=CC=CC=C5)C=O,C1=CC(=NC(=C1C=O)Br)C(F)(F)F
SZXMDUKWIYIKKS-UHFFFAOYSA-N,BWUICMWXCDHXBO-UHFFFAOYSA-N,C1=CC=C(C=C1)C2=NOC(=C2)C=O,CCC(C)C1=C(SC(=N1)N(C)CC(F)F)C=O
QRJPPWXYGRVGSC-UHFFFAOYSA-N,IHZYZBLXXGNDMS-UHFFFAOYSA-N,C1=CC(=C(N=C1)F)C2=C(SC(=C2)C=O)SC3=CC(=NC=C3)Cl,COC1=CC=CC=C1N2CCN(CC2)C3=C(C(=O)N4C=CC=CC4=N3)C=O
IWCADKYQKTXGNT-UHFFFAOYSA-N,QKKAPLXGQQPOMU-UHFFFAOYSA-N,CC1=CC2=CC(=C(N=C2N=C1)[Se])C=O,CSC1=NC(=C(C(=C1)NC2=C(C=CC=C2F)F)C=O)Cl
IHPQQAZUHIYQOR-UHFFFAOYSA-N,ORHQVZSAFJNGMU-FJEPWZHXSA-N,CC1=C(C=C(C=C1)F)C2=CSC(=C2C=O)NC(=O)C3=NC4=CC=CC=C4O3,CC1=CC=C(C=C1)C2=C(N3C(=N2)C=CN4C3=NC(=C4C=O)C5=CC=C(C=C5)C)/C=N/NC6=NCCN6
HFHBKZVTGPODJB-UHFFFAOYSA-N,JNSVSGMMMTZTNL-UHFFFAOYSA-N,CCC1=NC2=C(C=C1)C=C(N2CC(C)(F)F)C3=C(N4C(=CC(=CC4=N3)C=O)OC)C,CC1=CC=C(C=C1)SC2=C(C=C(C=C2)C3=NN(C(=C3)C=O)C4=CC=CC=C4)[N+](=O)[O-]
YGHOQPQUHRNRJT-UHFFFAOYSA-N,RWTHYJCOWSQMTG-UHFFFAOYSA-N,C1=C(C=C(C2=C(NN=C21)C=O)F)[N+](=O)[O-],C1=CC(=CC=C1C2=NC(=C(S2)C=O)C(F)(F)F)Cl
LLXNLBBGGFAAQE-UHFFFAOYSA-N,UYWFNMXEKZHSGM-UHFFFAOYSA-N,C1=CC(=C(C=C1C(=O)O)C2=CC=C(O2)C=O)OCC(F)F,COC1=NC=C(C=C1)CN2C3CC2CN(C3)C4=NC=C(C=C4)C5=CC(=CN6C5=C(C(=N6)F)C=O)N
HEBWLBFTJXOXIG-UHFFFAOYSA-N,TYNIFLKNCUWKHI-UHFFFAOYSA-N,CN1CC2CCCN2C3=C(C=C4C(=C3C1)N(C=C(C4=O)C=O)C5CC5)F,C1=C(C(=C(C=N1)O)F)C=O
HGMNTGNJUVQMAX-FQEVSTJZSA-N,VAXUPEPBRNLDDF-UHFFFAOYSA-N,C1C[C@H](N(C1)C(=O)CN2C=C(C3=CC=CC=C32)C=O)C(=O)NC4=CC(=CC=C4)OC(F)(F)F,CCN1C(=NN=C1SC2=C(C=C(O2)C=O)Br)COC3=CC=CC=C3F
YTRVRIDWMJCRJW-CAPFRKAQSA-N,CHQXOPIYRWAKGI-UHFFFAOYSA-N,CCCCCCCCCCCCC1=C(SC(=C1)/C=C(\C#N)/C2=CC=C(S2)C=O)Br,C1=C(C(=C(N=C1OC(F)(F)F)C(F)F)CN)C=O
ZTVXKGDBFGBTTF-UHFFFAOYSA-N,LLAYKZPJGLPGIL-UHFFFAOYSA-N,CCCN1C(=C(C=N1)C=O)F,C=C1CCCCCN2CCN(C(=O)C2=C1F)C3=NC=CC(=C3C=O)Cl
KSLCISKYIAOPCR-UHFFFAOYSA-N,PPCPTNQWGIFQBZ-UHFFFAOYSA-N,C1=C(C=C(C=C1F)F)C2=NC(=CS2)C=O,CC(C)(CC1=NN=CN1C)C2=CC(=CC=C2)NC(=O)C3=CC(=CN(C3=O)CC(F)(F)F)C=O
KICHDWYOSDYFGL-UHFFFAOYSA-N,KKCQUEZSLKHKDH-UHFFFAOYSA-N,C1=CC(=CC=C1C(F)(F)F)OC2=NC=C(C=C2)C=O,CC1(CC2=C(C(=C(N2C1)C=O)C3=CC=C(C=C3)F)C4=CC=CC=C4)C
YDSDNEWVGRGVOL-UHFFFAOYSA-N,XSRZZKQFRQBMFY-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)C#N)[N+](=O)[O-])C(F)F)C=O,CC1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2N=CC(=C3)F)C4=NN5C=C(C=C5C(=N4)N)C=O
FOUGSPCHBNOKRN-UHFFFAOYSA-N,QHHNXXQTDZYPIK-UHFFFAOYSA-N,CC1=NC(=C(S1)C=O)C(F)F,CC(C)OC1=CC(=NC=C1C#N)NC(=O)N2CCCC3=CC(=C(N=C32)C=O)CN(C)S(=O)(=O)C
ACHRQUZKSNXNFS-UHFFFAOYSA-N,CGJFUPKHNBCZFP-UHFFFAOYSA-N,C1=CN=CC=C1C2=C(C=CN=C2F)C=O,C1CN(CCN1CCCC2=CN(N=N2)C3=CC4=C(C=NN4C=C3)C=O)C5=C(C(=CC=C5)Cl)Cl
RRVJZRUIIYGEAG-UHFFFAOYSA-N,ROWYSKBFSBOIPF-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCC1=CN(N=N1)CC2=CC=C(O2)C=O,C1=C(C(=C(N=C1[N+](=O)[O-])C=O)C(F)F)N
UHLMXHXAVUNYPC-UHFFFAOYSA-N,XIDVBVCDJWPBFU-UHFFFAOYSA-N,CC1CN(CC(O1)C)C2=C(N=C3C(=C2Cl)ON=C3C4=CC(=C(C=C4)C#N)F)C=O,CCCC1=C(C2=C(C=C1O)OC3=CC(=C(N3C2=O)C=O)Cl)O
LWZNLVJBUZBWID-UHFFFAOYSA-N,YZWNBKPEKKKPCJ-UHFFFAOYSA-N,CC1=NC(=C(C(=N1)Cl)C=O)NC2=C(C=CC(=C2)F)F,C1=C(C(=C(N=C1I)[N+](=O)[O-])C=O)OC(F)(F)F
NGSRUBNPADDFMF-UHFFFAOYSA-N,ZRIWXONEOQIGDI-UHFFFAOYSA-N,C1=CC(=CC=C1C2=NN(C=C2C=O)C3=NC4=C(S3)C=C(C=C4)S(=O)(=O)N)F,C1CC2=C3C(=C4C(=C2)C=C(C(=O)O4)C=O)CCCN3C1
RFHGVWPOVUFYHN-UHFFFAOYSA-N,ZONKQWYCZPQVJJ-UHFFFAOYSA-N,CCCCCOC1=C(C2=C(C=C1)C(=CC(=O)O2)C)C3=NN(C=C3C=O)C4=CC=CC=C4,CC1=C(C=C(C=C1)C2=CN=C(N2)C=O)F
ARRMWIVDLZMNDS-UHFFFAOYSA-N,SPNJZCPWCWYJHG-UHFFFAOYSA-N,CCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)C(=O)O)N5C=CC=C5C=O,CN1C2=CC=CC=C2C=C1C3=C(C4=CC=CC=C4N3C)C=O
XUKMOGVVUUWCSM-DOTOQJQBSA-N,MOXNJYNUHNGYNE-UHFFFAOYSA-N,CNC1=CC(=NN2C1=NC=C2C(=O)N[C@@H]3C[C@@H]3F)NC4=CC(=CC(=C4OC)C5=NC=C(C=C5)C=O)F,C(=O)C1=NN=C(O1)C(F)(F)F
YNNAMPJYQRGBAV-UHFFFAOYSA-N,JKVDEQIUVMTXNC-UHFFFAOYSA-N,C1=C(C(=C(C2=NNC(=C21)C=O)F)F)F,C1=CC(=NC=C1C=O)OCCO
MOGVQQKIKPYACM-UHFFFAOYSA-N,SRIJIKBBFCRBQX-UHFFFAOYSA-N,CC(C)CN1C=C(C(=N1)C2=CC(=C(C=C2)C#N)F)C=O,C1=C(C=NC(=C1C(F)(F)F)C=O)C2=CC(=C(C=C2Cl)Cl)Cl
WKZPZQXPXSCKEU-UHFFFAOYSA-N,MXQXDFAGXODYSD-UHFFFAOYSA-N,CC(C)(C1=CC=CC=C1)NC(=O)C2=CC=CC(=C2)C3=CC4=C(N=C3)OC(=C4C=O)C5=CC=C(C=C5)F,C1=CC(=C(C=C1F)C(F)(F)F)C2=NC=C(N2)C=O
BRROVFZTWHWDHL-UHFFFAOYSA-N,HBRIQVOWEPWKTG-UHFFFAOYSA-N,CCCC1=C(N=C(S1)C2=CC(=C(C=C2)F)Cl)C=O,CC(C)(C)OC(=O)NC1=CC=CC(=C1)NC2=NC(=NC=C2C=O)NC3=CC(=C(C=C3)F)Cl
RZXZTERJZKNCEP-UHFFFAOYSA-N,IAJWUYYYBYQWLQ-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)C(F)F)C=O)C(F)(F)F)[N+](=O)[O-],CN1C(=NC(=N1)C2=C(C(=C(C=C2)F)F)F)C=O
HPCXEHZSBGFZDW-UHFFFAOYSA-N,BVMPPYHZDQCPEB-UHFFFAOYSA-N,C1=CC(=C(C(=C1)I)F)CC2=CN3C(=CC=C(C3=O)C=O)C=C2,CN1C2=C(C=C(N2CC=C)C=O)C(=O)N(C1=O)C
ULFRPKBIOOTZTF-UHFFFAOYSA-N,QYPYIAASTNPUSU-UHFFFAOYSA-N,CC1=C(C(=NN1C)C)CCOC2=C(C=CC=C2F)C3=CN4C(=NC=C4C=O)C=C3,CC1=NN(C(=N1)C)C2=CN=CC(=C2C=O)F
SUGIYEJZOOHXRA-UHFFFAOYSA-N,GGBRZJNQWNLUCG-UHFFFAOYSA-N,CC1=C(C=C(S1)C(=O)C2=CC(=CC=C2)F)C=O,CCC1=C(N=C(O1)C=O)C2=CC=CC=C2C(F)(F)F
KRMYZGQJGRVDGO-UHFFFAOYSA-N,CGIXNHVKLHEYGD-UHFFFAOYSA-N,C1=C(NC(=C1)C=O)CCCCCCCCCCCCC=CCC=CCCCCC#N,CCC1=NC(=C(C=C1C=O)C(=O)O)C2=NC(C(=O)N2)(C)C(C)C
VPFCJHPJQUHWAF-NSHDSACASA-N,FRKQPHCDDKBCDQ-UHFFFAOYSA-N,C[C@@H](CO)N1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCN(CC3)C)F)C=O,CN1C(=CC(=C1C2=CC=CC=C2)C=O)C3=CC=CC=C3Cl
ZDTYCPRUJZYGRM-UHFFFAOYSA-N,ALMUONYWDATBIZ-UHFFFAOYSA-N,COC1=C(C(=NC=N1)OC)C(=O)NC2=NC(=C(S2)C=O)C3=NC=C(C=C3)C(F)(F)F,C1=CC=C2C(=C1)C(=C(S2)[Se])C=O
KVHFPQFWSBMFRE-UHFFFAOYSA-N,ADAHSFUNEGDELH-UHFFFAOYSA-N,C1=C(C(=CS1)C=O)CO,CCS(=O)NC1=C(C=C(C=C1)C2=C(C(=NN2)NC3=NC=CN=C3)C=O)OCCC4=CC=C(C=C4)F
MLJOIBHBZJHYQG-UHFFFAOYSA-N,SYCXCRKWDDDILN-UHFFFAOYSA-N,C1=C(C(=C(C(=N1)[N+](=O)[O-])C(F)F)C=O)F,C1=CC(=C(N=C1)OC2=C(C=C(C=C2)CC(=O)NC3=NC4=C(S3)C=CC(=C4)C5=CNN=C5)F)C=O
GCYMRWYJCYGAAH-UHFFFAOYSA-N,LWSIFPUBCRZHOV-UHFFFAOYSA-N,CC1=CC2=C(C=C1)N=C(C=C2C=O)C3=CC(=C(C=C3)C4=CC=C(C=C4)COC)F,CCOC(=O)CN(C)C1=C(C(=O)OC2=CC=CC=C21)C=O
